gene_name number_of_transposon_per_gene number_of_read_per_gene
YLR374C 17 233
STP3 19 132
PSY3 16 143
FBP1 40 584
SEC61 2 1
YLR379W 3 4
CSR1 27 199
CTF3 13 57
NAM2 23 163
SMC6 5 19
IKI3 31 337
SWC7 10 175
VAC14 22 133
REH1 9 125
RPS29A 6 23
STE23 51 610
ECM19 19 142
CCW14 6 25
ART10 16 128
ATP10 10 45
CST9 12 54
COX8 2 4
VPS33 0 0
AFG2 1 0
SKI2 33 205
BDF1 7 34
YLR399W-A 0 0
YLR400W 32 403
DUS3 54 434
YLR402W 12 91
SFP1 17 149
FLD1 5 20
DUS4 21 166
RPL31B 16 80
YLR406C-A 13 99
YLR407W 7 18
BLS1 4 7
UTP21 5 15
VIP1 40 410
CTR3 17 169
BER1 8 40
YLR412C-A 7 10
INA1 28 125
PUN1 31 223
YLR415C 32 293
YLR416C 17 133
VPS36 6 14
CDC73 11 73
YLR419W 37 212
URA4 18 85
RPN13 9 37
YLR422W 46 384
ATG17 20 124
SPP382 4 7
TUS1 19 107
TDA5 11 43
MAG2 30 273
YLR428C 16 164
CRN1 35 395
SEN1 14 157
ATG23 14 205
IMD3 27 148
CNA1 30 228
YLR434C 10 44
TSR2 2 4
ECM30 62 893
DIF1 27 180
YLR437C-A 38 343
CAR2 87 1134
LSM3 2 1
MRPL4 19 107
SEC39 8 49
RPS1A 5 39
SIR3 34 291
ECM7 10 58
YLR444C 4 10
GMC2 4 23
YLR446W 26 211
VMA6 2 1
RPL6B 17 82
FPR4 16 87
HMG2 30 310
LEU3 39 203
SST2 25 221
RIF2 8 72
FMP27 53 419
PDP3 6 31
YLR456W 13 54
NBP1 9 65
YLR458W 3 14
GAB1 2 3
YLR460C 16 145
PAU4 2 3
YLR462W 0 0
YLR463C 0 0
YLR464W 4 5
BSC3 4 5
YRF1-4 4 5
YLR466C-A 0 0
YLR466C-B 6 433
YRF1-5 0 0
YLR467C-A 0 0
YML133C 0 0
YML133W-B 0 0
YML133W-A 0 0
COS3 0 0
YML131W 18 152
ERO1 8 11
COX14 4 4
MSC1 40 317
RSC9 13 47
ERG13 3 5
PGA3 0 0
TUB3 44 425
PHO84 28 383
YML122C 44 930
GTR1 25 308
NDI1 39 415
YML119W 26 166
NGL3 37 475
NAB6 79 841
YML116W-A 35 315
ATR1 39 437
VAN1 38 322
TAF8 25 381
DAT1 16 189
CTK3 1 0
BUL2 37 190
COQ5 22 167
ZDS2 74 669
YML108W 8 62
PML39 27 237
URA5 8 34
SEC65 1 0
MDM1 60 440
NUP188 32 219
CAC2 36 380
YML101C-A 12 101
CUE4 51 982
YML100W-A 36 475
TSL1 78 1060
YML099W-A 16 81
ARG81 47 396
TAF13 4 5
VPS9 11 46
YML096W 28 152
RAD10 9 55
YML094C-A 14 102
GIM5 12 135
UTP14 8 37
PRE8 0 0
RPM2 19 107
YML090W 19 174
YML089C 55 578
UFO1 51 486
AIM33 34 447
ALO1 73 753
TUB1 0 0
YML084W 17 253
YML083C 37 478
YML082W 66 927
ATP18 7 53
TDA9 60 572
DUS1 37 389
YML079W 16 154
CPR3 15 182
BET5 1 0
WAR1 74 580
HMG1 50 422
FPR3 21 160
RPL6A 17 83
TCB3 97 1251
COG8 37 227
DAK1 46 516
POB3 0 0
ITT1 30 260
ERV41 32 261
SMA2 22 248
ORC1 9 45
TEM1 5 46
RPS1B 14 41
MFT1 38 364
PIF1 81 1105
OGG1 41 563
NTE1 111 1393
HUG1 8 41
SML1 9 119
YML057C-A 25 200
CMP2 59 572
IMD4 66 631
SPC2 15 58
CYB2 101 1703
YML054C-A 27 529
YML053C 38 378
SUR7 58 451
GAL80 49 614
AIM32 32 297
RSE1 35 469
GSF2 5 14
YML047W-A 11 20
PRM6 26 172
PRP39 6 17
RRN11 10 81
CAT2 91 1280
VPS71 43 460
YMD8 34 162
YML037C 50 635
CGI121 27 203
AMD1 98 1337
YML034C-A 34 346
SRC1 101 1250
RAD52 22 197
YML031C-A 6 26
NDC1 8 83
RCF1 24 207
USA1 189 2487
TSA1 13 43
YOX1 102 1621
RPS18B 26 209
YML6 54 614
RPS17A 16 121
NSE5 2 1
APT1 42 557
UNG1 91 1405
YML020W 109 1242
OST6 73 540
YML018C 62 733
PSP2 114 1406
PPZ1 95 1255
TAF11 4 6
TRM9 100 2542
UBX2 62 813
YML012C-A 36 663
ERV25 57 953
RAD33 42 715
SPT5 68 676
YML009W-B 50 535
YML009C-A 30 355
MRPL39 27 655
ERG6 29 202
YML007C-A 16 305
YAP1 158 1645
GIS4 171 2039
TRM12 259 3828
GLO1 153 3253
YML003W 139 2714
YML002W 358 5300
YPT7 28 89
CDC5 7 24
YMR001C-A 82 1779
MIX17 69 1366
AIM34 61 948
MVP1 131 2204
TAF4 38 386
PLB2 234 2654
YMR007W 104 2238
PLB1 132 1168
ADI1 64 1004
YMR010W 74 383
HXT2 116 2041
CLU1 209 2240
SEC59 12 56
YMR013C-A 0 0
YMR013W-A 10 35
BUD22 68 290
ERG5 66 710
SOK2 110 822
SPO20 87 927
YMR018W 77 872
STB4 154 1552
FMS1 87 971
MAC1 46 225
UBC7 15 87
MSS1 96 1331
MRPL3 39 212
CSI1 36 246
PEX12 46 332
YMR027W 66 621
TAP42 1 0
FAR8 60 385
RSF1 54 860
EIS1 90 784
YMR031W-A 47 376
HOF1 53 551
YMR030W-A 35 259
ARP9 1 0
YMR034C 75 639
IMP2 24 186
MIH1 43 373
MSN2 58 573
CCS1 17 56
SUB1 34 314
YET2 52 588
ARA2 39 364
ARG80 100 2211
MCM1 14 68
IOC4 44 475
YMR046W-A 0 0
NUP116 39 375
CSM3 15 67
ERB1 3 11
FAR3 16 119
YMR052C-A 15 52
STB2 61 541
STV1 63 627
BUB2 53 1097
AAC1 88 920
YMR057C 56 880
FET3 48 487
SEN15 0 0
SAM37 24 139
RNA14 2 2
ARG7 35 251
RIM9 20 243
AEP1 21 143
KAR5 56 731
SOV1 36 361
UBX4 33 256
AVO2 28 135
NAT4 79 1485
MOT3 48 254
TVP18 17 187
ABF2 11 38
IRC21 12 113
YMR074C 14 109
RCO1 84 655
YMR075C-A 28 184
PDS5 16 176
VPS20 4 47
CTF18 4 4
SEC14 1 0
NAM7 32 267
ISF1 28 393
YMR082C 43 387
ADH3 28 248
YMR084W 21 173
YMR085W 28 347
SEG1 54 436
YMR086C-A 28 257
YMR087W 27 250
VBA1 34 286
YTA12 30 148
YMR090W 12 120
NPL6 25 147
AIP1 28 236
UTP15 1 0
CTF13 0 0
SNO1 37 399
SNZ1 20 190
MTG1 17 132
ATP25 18 175
YMR099C 13 91
MUB1 15 88
SRT1 28 210
YMR102C 31 172
YMR103C 57 819
YPK2 53 483
PGM2 0 0
YMR105W-A 19 128
YKU80 74 669
SPG4 14 173
ILV2 1 0
MYO5 51 498
HFD1 17 172
YMR111C 48 757
MED11 1 0
FOL3 1 0
YMR114C 41 297
MGR3 13 46
ASC1 20 181
SPC24 1 0
SHH3 22 123
ASI1 26 147
YMR119W-A 7 20
ADE17 35 323
RPL15B 15 115
YMR122C 104 1104
YMR122W-A 5 29
PKR1 0 0
EPO1 35 320
STO1 26 112
DLT1 12 49
SAS2 16 145
ECM16 8 82
POM152 73 903
YMR130W 26 189
RRB1 2 1
JLP2 10 47
REC114 36 313
ERG29 2 1
GID8 24 150
YMR135W-A 47 553
GAT2 33 241
PSO2 40 351
CIN4 15 52
RIM11 7 35
SIP5 16 142
YMR141C 7 8
RPL13B 4 9
YMR141W-A 0 0
RPS16A 11 56
YMR144W 19 121
NDE1 37 290
TIF34 2 1
YMR147W 14 75
OSW5 29 196
SWP1 3 8
IMP1 14 134
YIM2 16 143
YIM1 18 84
NUP53 19 164
YMR153C-A 4 26
RIM13 50 375
YMR155W 28 208
TPP1 10 56
AIM36 14 38
MRPS8 13 96
YMR158C-A 1 0
YMR158W-B 6 32
ATG16 9 64
YMR160W 50 467
HLJ1 9 84
DNF3 57 443
INP2 31 326
MSS11 17 155
PAH1 30 216
YMR166C 19 179
MLH1 23 113
CEP3 0 0
ALD3 15 233
ALD2 22 260
EAR1 24 94
HOT1 65 414
YMR172C-A 8 25
DDR48 14 40
YMR173W-A 17 47
PAI3 16 70
SIP18 6 58
YMR175W-A 19 129
ECM5 64 570
MMT1 28 194
YMR178W 8 48
SPT21 26 188
CTL1 46 597
YMR181C 11 27
RGM1 32 121
YMR182W-A 4 15
SSO2 10 63
ADD37 13 54
RTP1 1 0
HSC82 23 213
YMR187C 25 135
MRPS17 10 72
GCV2 46 443
SGS1 57 462
SPG5 17 160
GYL1 39 332
MRPL24 17 104
YMR193C-A 13 47
RPL36A 20 52
CMC4 22 190
YMR194C-A 24 293
ICY1 11 56
YMR196W 54 459
VTI1 3 18
CIK1 19 110
CLN1 32 328
ROT1 1 0
RAD14 31 355
ERG2 2 1
TOM40 0 0
INP1 19 61
PFK2 8 46
YMR206W 30 370
HFA1 109 1438
ERG12 0 0
YMR209C 34 229
YMR210W 19 186
DML1 1 0
EFR3 14 61
CEF1 19 115
SCJ1 16 90
GAS3 18 141
SKY1 8 34
GUA1 0 0
TRS130 17 183
ESC1 46 392
ERG8 2 1
YMR221C 14 123
FSH2 9 59
UBP8 17 198
MRE11 33 359
MRPL44 9 100
YMR226C 12 191
TAF7 5 20
MTF1 7 24
RRP5 6 50
RPS10B 10 65
YMR230W-A 18 93
PEP5 8 43
FUS2 24 128
TRI1 5 92
RNH1 17 128
RNA1 6 32
TAF9 0 0
BCH1 22 167
DFG5 36 416
RNT1 5 10
CUS1 45 448
YHM2 25 148
RPL20A 7 41
YMR242W-A 8 12
ZRC1 16 149
YMR244W 46 764
COA6 11 65
YMR245W 64 683
FAA4 97 1888
RKR1 49 357
YMR247W-A 2 6
GAD1 42 355
GTO3 89 979
HOR7 1 0
YMR252C 11 53
YMR253C 30 249
YMR254C 23 250
GFD1 5 10
COX7 2 1
PET111 19 115
ROY1 32 287
TRM732 50 224
TIF11 1 0
TPS3 34 184
YMR262W 22 158
SAP30 8 33
CUE1 10 80
YMR265C 34 187
RSN1 50 602
PPA2 10 75
PRP24 1 0
TMA23 11 42
RRN9 2 1
URA10 18 154
SCS7 13 70
YMR272W-A 5 15
YMR272W-B 5 6
ZDS1 42 447
RCE1 15 113
BUL1 24 239
DSK2 18 138
FCP1 2 3
PRM15 16 89
YMR279C 19 117
CAT8 52 496
GPI12 0 0
AEP2 22 187
RIT1 23 242
YKU70 32 235
NGL2 44 421
MRPL33 6 13
DSS1 29 219
HSH155 20 377
ABZ2 22 282
HAS1 1 0
YMR290W-A 3 6
TDA1 23 172
GOT1 18 90
HER2 12 30
JNM1 9 42
YMR294W-A 2 1
YMR295C 8 107
LCB1 1 0
PRC1 35 219
LIP1 0 0
DYN3 5 19
ADE4 0 0
ATM1 5 40
YME2 32 193
ADH2 28 268
UBP15 25 190
YMR304C-A 6 15
SCW10 19 197
FKS3 90 789
YMR306C-A 16 32
GAS1 12 82
YMR307C-A 1 0
PSE1 7 39
NIP1 3 10
YMR310C 14 145
GLC8 12 195
ELP6 19 56
TGL3 31 298
PRE5 3 3
YMR315W 41 432
YMR315W-A 6 55
DIA1 26 230
YMR316C-A 13 130
YMR316C-B 9 24
YMR317W 40 276
ADH6 15 254
FET4 20 148
YMR320W 6 49
YMR321C 2 1
SNO4 5 39
ERR3 2 1
YMR324C 3 13
PAU19 0 0
YMR326C 6 35
YRF1-6 0 0
YNL339W-B 0 0
YNL339W-A 0 0
YNL338W 1 0
YNL337W 5 13
COS1 3 8
DDI3 1 0
SNO2 5 20
SNZ2 9 56
THI12 8 32
AAD14 31 191
RPD3 24 112
PEX6 42 348
MDJ2 12 136
EGT2 33 190
PFA3 21 267
FIG4 29 231
YNL324W 5 29
LEM3 19 167
KRE1 18 115
VNX1 41 482
YNL320W 15 57
YNL319W 11 54
HXT14 35 223
PFS2 2 1
PHA2 24 129
ATP11 11 79
DAL82 19 242
EMW1 0 0
RFA2 2 2
SKP2 26 183
ZIM17 7 21
STB1 38 303
KRI1 5 35
MCK1 12 68
MRPS18 12 78
BXI1 16 164
YPT11 49 478
YNL303W 14 189
RPS19B 3 3
RPL18B 20 106
TOS6 3 5
TRF5 32 281
CLA4 13 60
MON2 8 39
YNL296W 2 2
YNL295W 15 104
RIM21 34 214
MSB3 31 262
PUS4 13 102
MID1 24 140
RFC3 1 0
PCL1 23 140
CAF40 21 281
SEC21 6 27
CUS2 19 180
YNL285W 34 662
MRPL10 16 196
WSC2 24 356
POP3 7 25
HCH1 14 57
ERG24 0 0
PRM1 58 731
CAF120 157 2064
YNL277W-A 14 162
MET2 28 206
YNL276C 13 81
BOR1 28 165
GOR1 25 174
TOF1 20 88
SEC2 12 67
BNI1 26 123
ALP1 32 294
BSC4 44 520
LYP1 28 311
PIK1 7 39
YNL266W 4 11
IST1 13 44
PDR17 17 172
YIF1 1 0
POL2 9 59
ORC5 1 0
LTO1 3 4
ATX1 1 0
DSL1 11 69
SIP3 38 291
FOL1 1 0
GIS2 4 56
RTC4 13 90
TEX1 22 117
MRPL17 6 24
NRD1 11 35
RAD50 7 17
MPA43 21 163
RPA49 2 1
YNL247W 0 0
VPS75 20 119
CWC25 5 47
SUI1 0 0
SLA2 34 421
ATG2 40 209
ZWF1 24 160
NAR1 17 194
LAP3 16 181
KEX2 29 303
YTP1 24 253
SIN4 6 23
YNL235C 8 80
YNL234W 27 372
BNI4 27 187
CSL4 8 36
PDR16 64 995
ELA1 57 762
URE2 8 39
YNL228W 19 139
JJJ1 29 209
YNL226W 12 56
CNM67 0 0
SQS1 24 180
ATG4 25 104
SSU72 0 0
POP1 1 0
ADE12 0 0
ALG9 17 68
MGS1 29 355
YNL217W 27 285
RAP1 2 2
IES2 6 30
PEX17 6 18
RRG9 20 88
VID27 26 150
YNL211C 4 13
MER1 10 75
SSB2 22 257
YNL208W 7 66
RIO2 9 87
RTT106 67 867
YNL205C 23 106
SPS18 14 112
YNL203C 27 228
SPS19 48 513
PSY2 29 217
YNL200C 12 78
GCR2 20 99
YNL198C 22 108
WHI3 23 59
SLZ1 7 43
YNL195C 13 125
YNL194C 9 92
YNL193W 33 227
CHS1 19 118
DUG3 26 150
YNL190W 6 56
SRP1 0 0
KAR1 2 1
SWT21 24 191
UBP10 46 386
MRPL19 10 53
YNL184C 23 156
NPR1 26 184
IPI3 3 15
YNL181W 7 30
RHO5 4 7
YNL179C 35 311
RPS3 0 0
MRPL22 9 43
TDA7 27 268
NOP13 22 294
YNL174W 10 130
MDG1 33 357
APC1 8 30
YNL171C 3 7
YNL170W 8 22
PSD1 39 581
FMP41 26 237
SKO1 19 129
BNI5 27 238
YNL165W 22 180
IBD2 13 122
RIA1 4 9
YNL162W-A 4 7
RPL42A 13 75
CBK1 12 32
YGP1 25 86
ASI2 18 53
PGA1 2 4
IGO1 13 54
NSG2 9 66
CUZ1 18 86
YCK2 17 144
GIM3 10 99
INN1 12 146
RPC31 1 0
YNL150W 1 0
PGA2 0 0
ALF1 114 2294
LSM7 6 10
YNL146C-A 20 240
YNL146W 8 77
MFA2 3 11
YNL144C 28 371
YNL144W-A 2 1
YNL143C 42 262
MEP2 34 273
AAH1 14 141
YNL140C 19 71
THO2 33 144
YSF3 5 12
SRV2 14 36
NAM9 20 156
EAF7 27 313
FPR1 15 38
YNL134C 24 146
FYV6 13 90
KRE33 0 0
TOM22 1 0
CPT1 11 44
DGR1 11 54
NRK1 9 49
TEP1 31 259
FAR11 33 247
SPC98 4 10
ESBP6 34 288
NAF1 6 8
NMA111 70 829
YNL122C 14 114
TOM70 22 120
YNL120C 3 13
NCS2 15 99
DCP2 24 123
MLS1 59 700
DMA2 24 199
YNL115C 28 238
YNL114C 5 21
RPC19 1 0
DBP2 17 149
CYB5 4 4
NOP15 0 0
YNL109W 9 53
YNL108C 19 209
YAF9 10 26
INP52 97 1216
RRT16 6 59
LEU4 41 239
YNL103W-A 4 6
MET4 6 26
POL1 6 35
AVT4 32 338
MIC27 17 188
OCA1 13 119
RAS2 17 60
YNL097C-B 22 328
PHO23 36 389
YNL097W-A 4 20
RPS7B 17 59
YNL095C 48 322
APP1 47 477
YPT53 17 178
YNL092W 42 495
NST1 55 572
RHO2 5 29
YNL089C 6 36
TOP2 7 23
TCB2 117 1228
SNN1 8 24
MKT1 31 392
END3 8 21
SAL1 22 160
PMS1 32 295
SWS2 11 67
EOS1 7 101
TPM1 10 26
NIS1 58 471
APJ1 54 446
MKS1 19 270
IMP4 2 1
MLF3 21 137
MSK1 39 192
RNH201 61 1003
LAT1 28 194
TOM7 3 12
RPL16B 4 12
FKH2 56 606
YNL067W-A 26 216
YNL067W-B 14 317
RPL9B 11 56
SUN4 115 1811
AQR1 43 482
YDJ1 9 18
MTQ1 54 385
GCD10 14 177
NOP2 6 31
ARP5 4 3
YNL058C 19 95
YNL057W 6 8
OCA2 22 112
POR1 21 178
VAC7 53 469
MSG5 104 1193
COX5A 15 142
COG5 26 250
YNL050C 37 327
SFB2 78 625
ALG11 2 14
SLM2 65 673
YNL046W 61 859
LAP2 73 838
YIP3 29 190
YNL043C 15 62
YNL042W-B 40 511
BOP3 96 767
COG6 64 476
YNL040W 48 679
BDP1 15 55
GPI15 4 6
IDH1 40 217
NCE103 27 182
YNL035C 62 804
YNL034W 63 492
YNL033W 1 0
SIW14 80 1137
HHT2 20 204
HHF2 15 68
KTR5 152 2030
YNL028W 48 889
CRZ1 61 513
SAM50 1 0
SSN8 12 50
KSH1 2 4
YNL024C 94 1515
FAP1 94 1118
RCM1 59 526
HDA1 126 1735
ARK1 140 1971
YNL019C 6 10
YNL018C 103 1231
YNL017C 78 1901
PUB1 58 578
PBI2 9 12
HEF3 192 2078
YNL013C 27 59
SPO1 195 2560
YNL011C 124 1268
YNL010W 96 2381
IDP3 180 2547
ASI3 240 3237
SIS1 4 4
LST8 1 0
MRP7 162 1539
HRB1 546 16453
PET8 210 4395
RLP7 16 358
DOM34 181 2070
CIT1 285 5356
YNR001W-A 145 2905
ATO2 504 14304
RPC34 26 546
YNR003W-A 2 4
SWM2 73 906
YNR005C 9 79
VPS27 33 247
ATG3 69 828
LRO1 210 2743
NRM1 86 1631
CSE2 23 109
PRP2 53 593
URK1 90 1475
PHO91 158 2033
YNR014W 72 741
SMM1 187 4204
ACC1 10 112
TIM23 6 90
RCF2 81 1200
ARE2 75 1051
ATP23 48 694
YNR021W 66 1134
MRPL50 21 157
SNF12 4 4
MPP6 42 228
YNR025C 25 129
SEC12 39 683
BUD17 44 528
CPR8 64 967
YNR029C 45 396
ALG12 99 1143
SSK2 98 1210
PPG1 41 852
HUB1 18 234
ABZ1 122 2003
SOL1 43 424
YNR034W-A 29 341
ARC35 10 27
MRPS12 13 61
RSM19 11 39
DBP6 26 170
ZRG17 64 518
YNR040W 36 293
COQ2 54 472
YNR042W 8 39
MVD1 0 0
AGA1 54 386
PET494 79 547
TRM112 4 14
FPK1 56 760
YNR048W 62 773
MSO1 51 421
LYS9 5 13
BRE5 40 228
POP2 24 161
NOG2 1 0
ESF2 13 46
HOL1 72 819
BIO5 57 670
BIO4 48 692
BIO3 45 685
MNT4 72 709
FRE4 90 1166
YNR061C 19 94
YNR062C 11 105
YNR063W 43 648
YNR064C 39 492
YNR065C 64 682
YNR066C 41 556
DSE4 68 794
YNR068C 12 51
BSC5 30 382
PDR18 90 1347
YNR071C 37 277
HXT17 26 199
YNR073C 28 474
AIF1 14 61
COS10 20 238
YNR075C-A 6 56
PAU6 0 0
YNR077C 0 0
YOL166W-A 1 0
YOL166C 2 1
AAD15 4 17
YOL164W-A 4 4
BDS1 61 774
YOL163W 25 228
YOL162W 5 14
PAU20 7 8
YOL160W 10 30
YOL159C-A 9 81
YOL159C 13 142
ENB1 51 467
IMA2 13 75
HXT11 13 90
YOL155W-A 0 0
HPF1 23 89
ZPS1 19 151
FRE7 39 322
GRE2 16 54
YOL150C 8 13
DCP1 0 0
SPT20 16 71
PEX11 8 60
PSF3 0 0
CTR9 16 47
NOP8 12 76
RIB4 2 1
RRP40 2 1
PPM2 47 518
ARG8 14 97
CDC33 1 0
RTC1 58 803
BSC6 16 89
PFK27 26 202
MED7 3 8
YOL134C 18 271
HRT1 0 0
GAS4 44 333
YOL131W 8 132
ALR1 16 252
VPS68 12 142
YGK3 45 388
RPL25 0 0
MDH2 24 294
TRM13 39 402
TRM11 35 391
HRP1 1 0
SMF1 26 251
RPS19A 18 140
RPL18A 3 7
MCH4 40 467
YOL118C 13 116
RRI2 37 381
MSN1 18 156
PAP2 10 47
YOL114C 30 167
SKM1 39 353
MSB4 46 527
MDY2 27 428
SHR5 142 1613
ZEO1 1 0
INO4 2 1
YOL107W 31 299
YOL106W 13 31
WSC3 35 130
NDJ1 20 138
ITR2 41 315
TPT1 0 0
IZH4 20 55
PKH2 36 313
YOL099C 8 20
YOL098C 38 244
YOL097W-A 14 201
WRS1 4 11
COQ3 15 127
HMI1 40 309
RFC4 0 0
TRM10 13 54
YPQ1 26 141
SPO21 36 227
MSH2 34 211
HAL9 75 659
MPD2 34 198
DUF1 34 287
MHF1 14 185
ADH1 5 7
YOL085W-A 30 509
YOL085C 48 709
PHM7 70 729
ATG34 32 427
YOL083C-A 4 17
ATG19 29 229
IRA2 59 362
REX4 23 212
YOL079W 8 20
AVO1 34 350
ATP19 10 89
BRX1 0 0
MDM20 15 43
YOL075C 69 760
DSC2 25 208
THP1 8 22
SDH5 22 102
NBA1 42 564
NUF2 0 0
HST1 38 304
RTG1 10 31
RIB2 22 180
INP54 26 258
MET22 17 61
CRT10 80 1060
APM4 36 306
PRS5 66 925
MAM3 117 1182
GPD2 52 568
ARG1 21 161
YOL057W 35 414
GPM3 27 375
THI20 69 964
PSH1 54 604
AIM39 82 822
DDR2 1 0
SPE2 119 1325
GAL11 12 49
YOL050C 9 34
GSH2 28 166
RRT8 39 283
LDS2 50 474
YOL046C 23 370
PSK2 79 943
PEX15 57 393
NTG2 42 487
NGL1 43 647
NOP12 59 605
RPS15 0 0
RPP2A 13 59
YOL038C-A 8 125
PRE6 2 1
YOL037C 22 177
YOL036W 56 788
YOL035C 18 178
SMC5 6 42
MSE1 50 314
OPI10 33 233
SIL1 53 914
GAS5 53 495
YOL029C 15 144
YAP7 21 232
MDM38 68 788
MIM1 27 235
LAG2 106 1395
YOL024W 23 124
IFM1 66 821
TSR4 2 1
DIS3 7 62
TAT2 124 1367
YOL019W-A 71 1333
YOL019W 154 1938
TLG2 49 256
ESC8 196 2293
CMK2 75 1011
IRC10 73 1087
YOL014W 12 68
YOL013W-B 19 115
YOL013W-A 31 1698
HRD1 94 965
HTZ1 9 36
PLB3 187 2305
RCL1 14 184
MDM12 7 37
COQ10 73 850
CSI2 135 2697
TOP1 192 1583
RPB11 1 0
SIN3 289 2374
PFA4 201 3025
IZH2 209 5465
PHO80 200 3148
RRP6 244 2731
ALG6 259 2881
YSP3 319 6825
UTP23 19 191
DNL4 393 5369
TSR3 129 1887
SGT2 117 1615
SLG1 17 62
YOR008C-A 21 161
YOR008W-B 26 236
TIR4 71 569
TIR2 37 399
AUS1 278 3738
YOR011W-A 30 408
YOR012W 25 427
IRC11 37 516
RTS1 63 634
YOR015W 44 327
ERP4 45 578
PET127 149 1245
ROD1 93 802
YOR019W 168 2112
HSP10 1 0
YOR020W-A 25 93
SFM1 24 103
YOR022C 112 1294
AHC1 78 701
YOR024W 98 1933
HST3 89 729
BUB3 63 592
STI1 55 577
CIN5 71 478
YOR029W 40 674
DFG16 85 1050
HMS1 52 554
YOR032W-A 22 303
EXO1 105 945
AKR2 77 635
YOR034C-A 72 659
SHE4 73 541
PEP12 15 35
CYC2 67 646
HIR2 92 792
CKB2 18 160
GLO4 48 561
YOR041C 27 369
CUE5 42 569
WHI2 43 340
IRC23 15 127
TOM6 8 65
DBP5 0 0
STD1 23 219
RAT1 7 12
RSB1 33 387
YOR050C 43 300
ETT1 30 261
TMC1 14 126
YOR053W 17 108
VHS3 59 632
YOR055W 17 227
NOB1 27 199
SGT1 11 55
ASE1 113 901
LPL1 49 343
SLD7 5 11
CKA2 18 269
YOR062C 50 432
RPL3 0 0
YNG1 13 66
CYT1 12 93
MSA1 27 293
ALG8 29 222
VPS5 19 99
VAM10 3 7
GYP1 31 196
NRT1 33 358
YOR072W 44 533
YOR072W-A 41 468
YOR072W-B 16 179
SGO1 78 1135
CDC21 1 0
YOR073W-A 0 0
UFE1 0 0
SKI7 28 275
RTS2 32 624
BUD21 6 8
ATX2 14 122
DIA2 17 76
TGL5 44 715
YOR082C 19 155
WHI5 113 752
LPX1 56 744
OST3 38 290
TCB1 42 449
YVC1 38 392
VPS21 9 35
PTC5 49 627
TMA46 52 691
ECM3 44 438
YOR093C 56 577
ARF3 17 42
RKI1 0 0
RPS7A 15 63
YOR097C 13 142
NUP1 31 106
KTR1 39 611
CRC1 44 490
RAS1 26 262
YOR102W 1 0
OST2 0 0
PIN2 11 75
YOR105W 3 10
VAM3 5 19
RGS2 27 205
LEU9 29 253
YOR108C-A 8 32
INP53 59 431
TFC7 14 53
YOR111W 17 46
CEX1 39 199
AZF1 34 228
YOR114W 25 169
TRS33 20 193
RPO31 4 3
RPT5 1 0
RTC5 30 292
RIO1 0 0
GCY1 18 77
YOR121C 8 42
PFY1 4 7
LEO1 37 241
UBP2 51 277
CAT5 14 97
IAH1 24 293
RGA1 11 178
ADE2 1585 62279
AFI1 42 377
ORT1 7 22
YOR131C 14 107
VPS17 16 115
EFT1 4 18
BAG7 58 764
IRC14 9 32
IDH2 6 12
SIA1 29 295
RUP1 55 392
YOR139C 3 7
SFL1 36 300
ARP8 28 98
LSC1 12 94
THI80 2 2
ELG1 18 121
PNO1 0 0
YOR146W 0 0
MDM32 9 33
SPP2 13 91
SMP3 0 0
MRPL23 17 103
RPB2 2 1
YOR152C 10 14
PDR5 35 326
SLP1 28 249
ISN1 22 294
NFI1 48 380
PUP1 0 0
PET123 10 51
SME1 1 0
MTR10 4 3
PNS1 23 179
YOR161W-A 1 0
YOR161W-B 4 9
YOR161C-C 9 23
YRR1 33 492
DDP1 17 79
GET4 16 206
SEY1 51 721
SWT1 22 328
RPS28A 5 7
GLN4 1 0
YOR169C 2 1
YOR170W 2 3
LCB4 13 78
YRM1 53 474
DCS2 24 224
MED4 5 31
ALE1 29 286
HEM15 3 4
MPC54 28 303
GAC1 26 238
SYC1 14 110
DCI1 7 25
LAS17 20 85
RPS30B 8 23
FYV12 53 494
SER1 5 14
GSP2 23 151
YOR186W 25 315
YOR186C-A 14 144
TUF1 12 76
MSB1 36 191
IES4 6 19
SPR1 26 310
ULS1 36 330
THI72 17 193
YOR192C-C 1 0
PEX27 13 35
TOA1 0 0
SLK19 15 114
LIP5 21 192
MCA1 10 82
BFR1 7 41
YOR199W 17 104
YOR200W 10 38
MRM1 14 97
HIS3 5 39
YOR203W 22 142
DED1 4 11
GEP3 33 321
NOC2 5 29
RET1 3 5
PTP2 14 66
NPT1 11 85
RPB10 0 0
MGM1 11 129
STE4 34 305
SAS5 16 168
SPR2 26 201
AIM41 4 8
RUD3 10 57
RFC1 13 43
YOR218C 3 3
STE13 33 386
RCN2 11 26
MCT1 20 190
ODC2 32 391
DSC3 9 51
RPB8 0 0
YOR225W 20 129
ISU2 18 102
HER1 26 173
MCP1 14 106
WTM2 77 1132
WTM1 16 120
MKK1 23 201
YOR231C-A 2 14
MGE1 0 0
KIN4 37 471
RPL33B 4 33
IRC13 21 97
DFR1 1 0
HES1 22 299
YOR238W 15 119
ABP140 31 170
MET7 12 67
SSP2 20 110
PUS7 15 157
ESA1 2 1
DGA1 27 209
ENV9 40 377
SRL1 13 78
YOR248W 9 32
APC5 2 1
CLP1 0 0
TUM1 23 171
TMA16 12 60
NAT5 6 13
SEC63 1 0
