gene_name number_of_transposon_per_gene number_of_read_per_gene
YLR347W-A 0 0
DIC1 29 1203
YLR349W 18 328
ORM2 2 50
NIT3 8 136
YLR352W 29 447
BUD8 17 97
TAL1 5 11
ILV5 0 0
ATG33 10 247
RSC2 19 108
YLR358C 13 87
ADE13 1 0
VPS38 4 55
DCR2 12 404
YLR361C-A 2 50
STE11 30 718
NMD4 5 54
YLR363W-A 2 1
GRX8 4 22
YLR365W 7 113
YLR364C-A 1 0
YLR366W 12 134
RPS22B 12 197
MDM30 25 248
SSQ1 2 8
ARC18 0 0
ROM2 15 307
ELO3 7 14
VID22 24 430
YLR374C 28 852
STP3 17 159
PSY3 7 266
FBP1 27 1610
SEC61 0 0
YLR379W 0 0
CSR1 31 633
CTF3 4 9
NAM2 6 31
SMC6 3 13
IKI3 16 136
SWC7 7 247
VAC14 15 241
REH1 11 143
RPS29A 7 20
STE23 25 505
ECM19 10 93
CCW14 3 9
ART10 11 171
ATP10 3 6
CST9 9 95
COX8 1 0
VPS33 0 0
AFG2 0 0
SKI2 22 288
BDF1 1 0
YLR399W-A 0 0
YLR400W 26 678
DUS3 33 876
YLR402W 7 85
SFP1 4 46
FLD1 6 17
DUS4 13 260
RPL31B 3 13
YLR406C-A 8 203
YLR407W 6 46
BLS1 2 16
UTP21 1 0
VIP1 23 378
CTR3 9 244
BER1 1 0
YLR412C-A 2 1
INA1 15 115
PUN1 17 359
YLR415C 31 792
YLR416C 25 387
VPS36 5 10
CDC73 2 5
YLR419W 31 420
URA4 9 15
RPN13 4 16
YLR422W 21 313
ATG17 14 80
SPP382 5 227
TUS1 17 293
TDA5 1 0
MAG2 23 440
YLR428C 11 189
CRN1 24 720
SEN1 7 150
ATG23 13 323
IMD3 16 281
CNA1 19 148
YLR434C 6 25
TSR2 1 0
ECM30 35 698
DIF1 18 163
YLR437C-A 19 485
CAR2 57 1838
LSM3 2 2
MRPL4 6 43
SEC39 5 14
RPS1A 4 18
SIR3 30 1120
ECM7 13 222
YLR444C 3 55
GMC2 7 90
YLR446W 15 374
VMA6 2 1
RPL6B 6 19
FPR4 9 264
HMG2 26 507
LEU3 13 49
SST2 14 111
RIF2 13 117
FMP27 54 1378
PDP3 2 7
YLR456W 5 135
NBP1 5 41
YLR458W 4 23
GAB1 0 0
YLR460C 8 36
PAU4 0 0
YLR462W 2 4
YLR463C 0 0
YLR464W 8 36
BSC3 8 36
YRF1-4 8 36
YLR466C-A 0 0
YLR466C-B 3 782
YRF1-5 0 0
YLR467C-A 0 0
YML133C 6 27
YML133W-B 0 0
YML133W-A 0 0
COS3 1 0
YML131W 12 135
ERO1 1 0
COX14 4 61
MSC1 26 763
RSC9 9 53
ERG13 2 8
PGA3 3 2
TUB3 26 336
PHO84 13 156
YML122C 51 1744
GTR1 25 393
NDI1 31 680
YML119W 17 252
NGL3 24 1124
NAB6 49 928
YML116W-A 26 817
ATR1 29 527
VAN1 14 185
TAF8 24 1022
DAT1 19 409
CTK3 2 18
BUL2 19 436
COQ5 8 62
ZDS2 46 1298
YML108W 6 41
PML39 17 291
URA5 4 11
SEC65 0 0
MDM1 45 870
NUP188 22 149
CAC2 22 517
YML101C-A 7 340
CUE4 45 1371
YML100W-A 23 483
TSL1 40 1927
YML099W-A 6 57
ARG81 32 1140
TAF13 1 0
VPS9 15 254
YML096W 20 120
RAD10 9 53
YML094C-A 9 173
GIM5 5 51
UTP14 11 43
PRE8 0 0
RPM2 14 364
YML090W 11 132
YML089C 35 892
UFO1 23 538
AIM33 19 355
ALO1 36 1387
TUB1 2 1
YML084W 14 232
YML083C 22 720
YML082W 68 2267
ATP18 4 38
TDA9 38 1483
DUS1 28 382
YML079W 14 221
CPR3 9 151
BET5 0 0
WAR1 47 993
HMG1 49 1538
FPR3 14 151
RPL6A 4 49
TCB3 72 2796
COG8 23 368
DAK1 28 941
POB3 1 0
ITT1 24 520
ERV41 27 662
SMA2 16 108
ORC1 5 25
TEM1 1 0
RPS1B 1 0
MFT1 28 917
PIF1 74 1473
OGG1 23 375
NTE1 72 3299
HUG1 7 55
SML1 8 468
YML057C-A 19 382
CMP2 48 1749
IMD4 43 926
SPC2 12 110
CYB2 67 2319
YML054C-A 18 756
YML053C 24 451
SUR7 39 904
GAL80 38 1550
AIM32 19 449
RSE1 28 967
GSF2 2 1
YML047W-A 11 64
PRM6 25 618
PRP39 8 30
RRN11 12 82
CAT2 68 2211
VPS71 27 754
YMD8 31 406
YML037C 45 954
CGI121 18 124
AMD1 61 1846
YML034C-A 24 1407
SRC1 67 2579
RAD52 10 173
YML031C-A 2 4
NDC1 7 264
RCF1 15 345
USA1 133 4754
TSA1 3 18
YOX1 76 2526
RPS18B 12 220
YML6 24 268
RPS17A 6 42
NSE5 1 0
APT1 24 729
UNG1 67 3402
YML020W 69 1827
OST6 52 1229
YML018C 48 2201
PSP2 74 1589
PPZ1 62 2419
TAF11 2 1
TRM9 76 3008
UBX2 34 1932
YML012C-A 17 1093
ERV25 46 1245
RAD33 26 682
SPT5 67 1192
YML009W-B 53 1234
YML009C-A 31 720
MRPL39 18 909
ERG6 22 353
YML007C-A 8 192
YAP1 119 3288
GIS4 101 2251
TRM12 193 7386
GLO1 120 8215
YML003W 100 3799
YML002W 263 9530
YPT7 31 208
CDC5 7 16
YMR001C-A 65 1748
MIX17 66 2685
AIM34 45 1752
MVP1 98 3588
TAF4 18 401
PLB2 156 3895
YMR007W 83 3695
PLB1 78 2310
ADI1 46 1677
YMR010W 55 1157
HXT2 86 4309
CLU1 138 3782
SEC59 8 99
YMR013C-A 0 0
YMR013W-A 7 135
BUD22 40 594
ERG5 46 1135
SOK2 68 823
SPO20 67 1950
YMR018W 55 1812
STB4 117 4439
FMS1 73 2965
MAC1 13 70
UBC7 22 986
MSS1 73 1954
MRPL3 11 233
CSI1 24 655
PEX12 32 257
YMR027W 47 1027
TAP42 0 0
FAR8 44 472
RSF1 36 1693
EIS1 77 2070
YMR031W-A 33 631
HOF1 50 1205
YMR030W-A 15 115
ARP9 1 0
YMR034C 46 1215
IMP2 16 187
MIH1 25 515
MSN2 42 1172
CCS1 28 234
SUB1 25 219
YET2 36 1172
ARA2 24 663
ARG80 65 2885
MCM1 15 437
IOC4 34 829
YMR046W-A 0 0
NUP116 30 469
CSM3 12 207
ERB1 1 0
FAR3 14 438
YMR052C-A 14 196
STB2 33 413
STV1 45 1093
BUB2 48 2695
AAC1 53 1319
YMR057C 33 1330
FET3 17 558
SEN15 0 0
SAM37 7 140
RNA14 1 0
ARG7 37 640
RIM9 13 219
AEP1 7 136
KAR5 54 1425
SOV1 16 134
UBX4 22 680
AVO2 28 233
NAT4 74 2287
MOT3 33 333
TVP18 6 58
ABF2 6 20
IRC21 11 351
YMR074C 12 70
RCO1 49 805
YMR075C-A 8 64
PDS5 11 113
VPS20 2 1
CTF18 7 27
SEC14 1 0
NAM7 26 311
ISF1 20 267
YMR082C 29 459
ADH3 16 374
YMR084W 13 551
YMR085W 18 303
SEG1 49 1071
YMR086C-A 20 348
YMR087W 27 702
VBA1 21 329
YTA12 11 74
YMR090W 11 329
NPL6 18 170
AIP1 23 224
UTP15 1 0
CTF13 1 0
SNO1 13 288
SNZ1 8 59
MTG1 10 110
ATP25 12 185
YMR099C 10 147
MUB1 18 557
SRT1 22 395
YMR102C 28 621
YMR103C 34 1238
YPK2 40 792
PGM2 1 0
YMR105W-A 19 165
YKU80 64 1505
SPG4 11 210
ILV2 0 0
MYO5 31 667
HFD1 23 354
YMR111C 29 793
MED11 2 4
FOL3 2 4
YMR114C 25 420
MGR3 13 76
ASC1 5 60
SPC24 0 0
SHH3 19 291
ASI1 25 707
YMR119W-A 8 73
ADE17 13 335
RPL15B 16 499
YMR122C 76 2212
YMR122W-A 0 0
PKR1 0 0
EPO1 22 288
STO1 10 18
DLT1 9 82
SAS2 7 90
ECM16 2 1
POM152 49 1286
YMR130W 19 349
RRB1 0 0
JLP2 7 246
REC114 28 341
ERG29 3 15
GID8 17 217
YMR135W-A 27 1085
GAT2 16 238
PSO2 29 436
CIN4 7 17
RIM11 10 143
SIP5 10 146
YMR141C 4 5
RPL13B 0 0
YMR141W-A 0 0
RPS16A 4 12
YMR144W 13 362
NDE1 18 353
TIF34 1 0
YMR147W 12 296
OSW5 27 304
SWP1 2 2
IMP1 14 201
YIM2 19 218
YIM1 13 404
NUP53 13 250
YMR153C-A 3 12
RIM13 32 422
YMR155W 26 772
TPP1 8 25
AIM36 13 251
MRPS8 0 0
YMR158C-A 3 4
YMR158W-B 6 41
ATG16 7 123
YMR160W 41 806
HLJ1 7 110
DNF3 58 1527
INP2 19 119
MSS11 12 166
PAH1 18 468
YMR166C 6 38
MLH1 15 141
CEP3 1 0
ALD3 8 108
ALD2 12 374
EAR1 9 227
HOT1 39 503
YMR172C-A 4 34
DDR48 10 80
YMR173W-A 14 80
PAI3 9 26
SIP18 4 88
YMR175W-A 11 100
ECM5 39 591
MMT1 24 291
YMR178W 8 89
SPT21 21 445
CTL1 27 1010
YMR181C 1 0
RGM1 16 42
YMR182W-A 3 191
SSO2 12 180
ADD37 10 264
RTP1 1 0
HSC82 10 186
YMR187C 20 480
MRPS17 3 10
GCV2 23 407
SGS1 33 1069
SPG5 5 181
GYL1 32 707
MRPL24 6 22
YMR193C-A 11 79
RPL36A 2 3
CMC4 8 191
YMR194C-A 21 296
ICY1 3 44
YMR196W 30 945
VTI1 1 0
CIK1 10 154
CLN1 15 467
ROT1 0 0
RAD14 22 1027
ERG2 2 2
TOM40 0 0
INP1 9 57
PFK2 2 2
YMR206W 26 877
HFA1 68 1268
ERG12 0 0
YMR209C 15 109
YMR210W 8 61
DML1 0 0
EFR3 6 79
CEF1 13 119
SCJ1 8 89
GAS3 9 283
SKY1 5 26
GUA1 0 0
TRS130 8 88
ESC1 44 1042
ERG8 1 0
YMR221C 17 261
FSH2 4 133
UBP8 11 113
MRE11 19 374
MRPL44 7 84
YMR226C 4 139
TAF7 5 39
MTF1 3 5
RRP5 5 37
RPS10B 2 5
YMR230W-A 11 197
PEP5 4 16
FUS2 17 513
TRI1 1 0
RNH1 14 91
RNA1 1 0
TAF9 0 0
BCH1 12 130
DFG5 20 863
RNT1 0 0
CUS1 32 1009
YHM2 10 333
RPL20A 1 0
YMR242W-A 2 1
ZRC1 16 310
YMR244W 22 306
COA6 7 28
YMR245W 43 747
FAA4 70 3227
RKR1 36 465
YMR247W-A 1 0
GAD1 31 737
GTO3 53 2267
HOR7 1 0
YMR252C 10 164
YMR253C 19 318
YMR254C 18 417
GFD1 9 43
COX7 2 10
PET111 9 68
ROY1 9 94
TRM732 30 561
TIF11 0 0
TPS3 19 294
YMR262W 8 197
SAP30 4 10
CUE1 7 114
YMR265C 29 616
RSN1 33 847
PPA2 3 10
PRP24 0 0
TMA23 6 16
RRN9 0 0
URA10 9 103
SCS7 6 69
YMR272W-A 0 0
YMR272W-B 0 0
ZDS1 22 491
RCE1 11 252
BUL1 21 99
DSK2 11 122
FCP1 1 0
PRM15 5 30
YMR279C 10 203
CAT8 26 769
GPI12 3 2
AEP2 9 32
RIT1 14 138
YKU70 17 275
NGL2 23 849
MRPL33 0 0
DSS1 8 94
HSH155 11 56
ABZ2 11 190
HAS1 0 0
YMR290W-A 6 11
TDA1 23 634
GOT1 21 259
HER2 8 114
JNM1 5 27
YMR294W-A 2 1
YMR295C 3 5
LCB1 1 0
PRC1 20 239
LIP1 0 0
DYN3 6 64
ADE4 1 0
ATM1 5 15
YME2 21 377
ADH2 16 226
UBP15 26 611
YMR304C-A 5 54
SCW10 17 178
FKS3 73 1917
YMR306C-A 17 56
GAS1 2 2
YMR307C-A 0 0
PSE1 3 3
NIP1 0 0
YMR310C 10 60
GLC8 7 58
ELP6 9 18
TGL3 15 109
PRE5 2 1
YMR315W 15 215
YMR315W-A 6 151
DIA1 24 354
YMR316C-A 8 64
YMR316C-B 3 4
YMR317W 26 387
ADH6 13 215
FET4 17 410
YMR320W 9 84
YMR321C 1 0
SNO4 0 0
ERR3 4 30
YMR324C 3 9
PAU19 0 0
YMR326C 1 0
YRF1-6 0 0
YNL339W-B 0 0
YNL339W-A 0 0
YNL338W 2 4
YNL337W 2 1
COS1 5 20
DDI3 1 0
SNO2 4 21
SNZ2 3 14
THI12 4 43
AAD14 16 339
RPD3 9 60
PEX6 26 262
MDJ2 11 145
EGT2 35 492
PFA3 19 560
FIG4 21 565
YNL324W 4 11
LEM3 12 82
KRE1 10 61
VNX1 34 796
YNL320W 15 259
YNL319W 8 42
HXT14 21 483
PFS2 3 7
PHA2 10 95
ATP11 8 69
DAL82 17 555
EMW1 1 0
RFA2 7 18
SKP2 22 563
ZIM17 4 6
STB1 31 1059
KRI1 4 9
MCK1 11 160
MRPS18 4 15
BXI1 11 127
YPT11 38 1250
YNL303W 11 72
RPS19B 1 0
RPL18B 7 143
TOS6 3 13
TRF5 24 285
CLA4 5 8
MON2 7 53
YNL296W 1 0
YNL295W 15 373
RIM21 25 944
MSB3 31 1291
PUS4 10 317
MID1 16 169
RFC3 0 0
PCL1 12 298
CAF40 12 192
SEC21 5 30
CUS2 17 108
YNL285W 32 942
MRPL10 7 84
WSC2 23 332
POP3 9 235
HCH1 4 57
ERG24 0 0
PRM1 37 959
CAF120 94 2816
YNL277W-A 12 209
MET2 23 518
YNL276C 7 46
BOR1 27 529
GOR1 11 301
TOF1 13 236
SEC2 9 215
BNI1 14 169
ALP1 18 321
BSC4 22 394
LYP1 8 257
PIK1 0 0
YNL266W 9 161
IST1 15 244
PDR17 12 325
YIF1 2 1
POL2 6 141
ORC5 0 0
LTO1 4 12
ATX1 3 5
DSL1 5 6
SIP3 47 1303
FOL1 2 4
GIS2 6 321
RTC4 13 75
TEX1 16 337
MRPL17 1 0
NRD1 5 37
RAD50 6 23
MPA43 22 222
RPA49 0 0
YNL247W 0 0
VPS75 9 53
CWC25 2 2
SUI1 0 0
SLA2 10 220
ATG2 24 246
ZWF1 11 158
NAR1 14 141
LAP3 13 461
KEX2 19 416
YTP1 9 141
SIN4 10 100
YNL235C 16 211
YNL234W 18 466
BNI4 20 249
CSL4 4 3
PDR16 52 1818
ELA1 50 1431
URE2 1 0
YNL228W 9 227
JJJ1 14 266
YNL226W 9 93
CNM67 4 4
SQS1 24 1016
ATG4 13 120
SSU72 0 0
POP1 0 0
ADE12 0 0
ALG9 9 231
MGS1 19 691
YNL217W 21 434
RAP1 0 0
IES2 7 63
PEX17 0 0
RRG9 5 39
VID27 15 149
YNL211C 1 0
MER1 8 90
SSB2 8 43
YNL208W 9 73
RIO2 1 0
RTT106 36 607
YNL205C 17 146
SPS18 8 110
YNL203C 19 392
SPS19 33 880
PSY2 21 246
YNL200C 14 393
GCR2 17 210
YNL198C 16 361
WHI3 8 33
SLZ1 11 26
YNL195C 8 56
YNL194C 6 142
YNL193W 23 410
CHS1 7 70
DUG3 14 496
YNL190W 6 75
SRP1 0 0
KAR1 0 0
SWT21 15 395
UBP10 26 303
MRPL19 2 1
YNL184C 7 38
NPR1 21 292
IPI3 2 18
YNL181W 6 61
RHO5 2 2
YNL179C 20 223
RPS3 0 0
MRPL22 2 2
TDA7 22 735
NOP13 13 384
YNL174W 3 38
MDG1 17 190
APC1 10 392
YNL171C 0 0
YNL170W 3 21
PSD1 8 39
FMP41 12 246
SKO1 15 98
BNI5 16 168
YNL165W 30 657
IBD2 10 162
RIA1 0 0
YNL162W-A 2 1
RPL42A 3 3
CBK1 10 171
YGP1 19 366
ASI2 5 30
PGA1 0 0
IGO1 10 168
NSG2 4 42
CUZ1 8 48
YCK2 26 620
GIM3 9 264
INN1 3 22
RPC31 0 0
YNL150W 1 0
PGA2 1 0
ALF1 91 3302
LSM7 1 0
YNL146C-A 17 255
YNL146W 2 21
MFA2 3 20
YNL144C 26 1007
YNL144W-A 1 0
YNL143C 25 510
MEP2 20 649
AAH1 15 290
YNL140C 10 124
THO2 16 281
YSF3 1 0
SRV2 4 25
NAM9 9 49
EAF7 13 226
FPR1 9 16
YNL134C 14 102
FYV6 11 56
KRE33 0 0
TOM22 1 0
CPT1 10 143
DGR1 16 259
NRK1 10 138
TEP1 27 441
FAR11 25 429
SPC98 5 49
ESBP6 20 721
NAF1 4 3
NMA111 38 1060
YNL122C 10 405
TOM70 22 682
YNL120C 4 5
NCS2 12 29
DCP2 19 401
MLS1 36 582
DMA2 16 423
YNL115C 26 774
YNL114C 4 30
RPC19 0 0
DBP2 2 1
CYB5 2 6
NOP15 1 0
YNL109W 9 99
YNL108C 14 275
YAF9 1 0
INP52 85 1815
RRT16 3 8
LEU4 36 903
YNL103W-A 2 1
MET4 7 121
POL1 5 43
AVT4 18 456
MIC27 5 127
OCA1 13 215
RAS2 12 43
YNL097C-B 10 66
PHO23 24 518
YNL097W-A 5 35
RPS7B 7 87
YNL095C 21 435
APP1 25 341
YPT53 11 120
YNL092W 25 413
NST1 41 409
RHO2 4 58
YNL089C 5 67
TOP2 5 15
TCB2 77 2498
SNN1 6 206
MKT1 23 466
END3 2 1
SAL1 26 387
PMS1 23 297
SWS2 6 17
EOS1 4 17
TPM1 4 16
NIS1 40 968
APJ1 38 1132
MKS1 14 266
IMP4 2 2
MLF3 16 298
MSK1 12 177
RNH201 36 1347
LAT1 19 527
TOM7 1 0
RPL16B 0 0
FKH2 42 923
YNL067W-A 22 405
YNL067W-B 14 348
RPL9B 14 172
SUN4 81 2232
AQR1 27 507
YDJ1 12 135
MTQ1 35 285
GCD10 19 249
NOP2 1 0
ARP5 1 0
YNL058C 26 307
YNL057W 11 27
OCA2 19 68
POR1 7 17
VAC7 30 440
MSG5 63 2443
COX5A 14 238
COG5 23 626
YNL050C 18 388
SFB2 46 1082
ALG11 0 0
SLM2 57 1157
YNL046W 40 1516
LAP2 58 1609
YIP3 18 355
YNL043C 9 86
YNL042W-B 25 1167
BOP3 50 1224
COG6 35 529
YNL040W 29 811
BDP1 10 113
GPI15 2 1
IDH1 29 349
NCE103 9 87
YNL035C 62 2354
YNL034W 43 1597
YNL033W 2 4
SIW14 38 690
HHT2 12 300
HHF2 8 116
KTR5 86 2546
YNL028W 24 1215
CRZ1 51 1296
SAM50 2 1
SSN8 2 2
KSH1 0 0
YNL024C 70 1847
FAP1 75 2712
RCM1 48 1632
HDA1 115 2940
ARK1 99 3506
YNL019C 4 10
YNL018C 63 1920
YNL017C 61 2650
PUB1 35 1099
PBI2 8 15
HEF3 117 3248
YNL013C 12 122
SPO1 148 5324
YNL011C 86 1713
YNL010W 75 5724
IDP3 141 4579
ASI3 177 5864
SIS1 4 4
LST8 0 0
MRP7 114 1543
HRB1 476 32752
PET8 162 6600
RLP7 6 73
DOM34 114 2414
CIT1 200 10051
YNR001W-A 101 4342
ATO2 364 22585
RPC34 24 1016
YNR003W-A 1 0
SWM2 36 1079
YNR005C 9 96
VPS27 20 166
ATG3 51 1194
LRO1 172 5381
NRM1 60 2262
CSE2 15 78
PRP2 27 574
URK1 88 2044
PHO91 119 4736
YNR014W 55 1019
SMM1 142 8563
ACC1 8 93
TIM23 4 63
RCF2 45 1965
ARE2 62 2388
ATP23 32 1175
YNR021W 46 1798
MRPL50 14 104
SNF12 8 16
MPP6 36 417
YNR025C 18 106
SEC12 15 271
BUD17 44 1115
CPR8 35 1633
YNR029C 19 467
ALG12 58 1820
SSK2 88 3009
PPG1 37 1067
HUB1 6 23
ABZ1 73 2337
SOL1 34 976
YNR034W-A 21 1012
ARC35 3 3
MRPS12 5 129
RSM19 2 5
DBP6 13 105
ZRG17 42 766
YNR040W 23 390
COQ2 40 754
YNR042W 9 104
MVD1 3 5
AGA1 44 916
PET494 51 782
TRM112 3 15
FPK1 53 1834
YNR048W 31 590
MSO1 33 412
LYS9 11 122
BRE5 38 462
POP2 10 141
NOG2 1 0
ESF2 9 82
HOL1 47 1532
BIO5 37 952
BIO4 47 1655
BIO3 39 690
MNT4 58 1753
FRE4 68 1596
YNR061C 14 139
YNR062C 16 231
YNR063W 42 725
YNR064C 27 1379
YNR065C 42 1032
YNR066C 16 309
DSE4 56 1831
YNR068C 11 200
BSC5 17 464
PDR18 65 1418
YNR071C 33 1833
HXT17 22 593
YNR073C 19 552
AIF1 14 199
COS10 18 601
YNR075C-A 8 414
PAU6 0 0
YNR077C 4 35
YOL166W-A 4 13
YOL166C 0 0
AAD15 1 0
YOL164W-A 2 1
BDS1 53 1121
YOL163W 16 465
YOL162W 4 22
PAU20 1 0
YOL160W 3 18
YOL159C-A 6 72
YOL159C 4 39
ENB1 45 923
IMA2 11 283
HXT11 13 418
YOL155W-A 0 0
HPF1 18 260
ZPS1 8 86
FRE7 26 514
GRE2 12 126
YOL150C 5 5
DCP1 0 0
SPT20 11 161
PEX11 3 6
PSF3 0 0
CTR9 15 253
NOP8 3 11
RIB4 1 0
RRP40 0 0
PPM2 28 713
ARG8 17 310
CDC33 0 0
RTC1 38 1239
BSC6 27 818
PFK27 13 305
MED7 4 7
YOL134C 13 396
HRT1 0 0
GAS4 33 941
YOL131W 6 146
ALR1 7 135
VPS68 4 11
YGK3 26 390
RPL25 0 0
MDH2 15 255
TRM13 40 969
TRM11 23 661
HRP1 1 0
SMF1 27 578
RPS19A 7 11
RPL18A 1 0
MCH4 25 426
YOL118C 10 189
RRI2 26 875
MSN1 13 146
PAP2 9 145
YOL114C 20 110
SKM1 22 716
MSB4 36 1396
MDY2 11 264
SHR5 106 2986
ZEO1 4 8
INO4 2 1
YOL107W 34 871
YOL106W 14 119
WSC3 25 239
NDJ1 14 142
ITR2 37 1061
TPT1 3 3
IZH4 13 22
PKH2 17 382
YOL099C 2 1
YOL098C 19 539
YOL097W-A 9 140
WRS1 2 1
COQ3 13 308
HMI1 18 117
RFC4 1 0
TRM10 11 241
YPQ1 16 448
SPO21 29 567
MSH2 26 335
HAL9 42 700
MPD2 16 393
DUF1 35 668
MHF1 17 509
ADH1 0 0
YOL085W-A 27 562
YOL085C 36 1205
PHM7 56 1899
ATG34 28 818
YOL083C-A 0 0
ATG19 34 751
IRA2 43 572
REX4 14 232
YOL079W 5 6
AVO1 20 468
ATP19 5 53
BRX1 2 1
MDM20 11 216
YOL075C 61 1742
DSC2 16 320
THP1 2 3
SDH5 12 402
NBA1 40 999
NUF2 0 0
HST1 21 301
RTG1 3 2
RIB2 11 303
INP54 19 240
MET22 14 126
CRT10 55 1855
APM4 19 511
PRS5 48 2023
MAM3 77 2303
GPD2 41 777
ARG1 32 854
YOL057W 34 844
GPM3 29 1405
THI20 42 1474
PSH1 52 1451
AIM39 68 1283
DDR2 0 0
SPE2 72 1198
GAL11 16 1022
YOL050C 9 465
GSH2 16 143
RRT8 25 307
LDS2 35 971
YOL046C 15 359
PSK2 44 1608
PEX15 44 677
NTG2 36 775
NGL1 27 668
NOP12 51 1329
RPS15 0 0
RPP2A 6 17
YOL038C-A 8 75
PRE6 0 0
YOL037C 11 124
YOL036W 44 928
YOL035C 14 281
SMC5 4 63
MSE1 12 45
OPI10 19 795
SIL1 46 2016
GAS5 31 962
YOL029C 15 239
YAP7 24 810
MDM38 46 1181
MIM1 12 69
LAG2 73 1614
YOL024W 24 394
IFM1 45 1228
TSR4 1 0
DIS3 5 48
TAT2 73 3092
YOL019W-A 71 3204
YOL019W 112 3993
TLG2 26 443
ESC8 147 4474
CMK2 46 1733
IRC10 50 1759
YOL014W 7 48
YOL013W-B 9 31
YOL013W-A 29 3459
HRD1 77 2183
HTZ1 8 99
PLB3 141 4163
RCL1 8 277
MDM12 3 12
COQ10 46 1189
CSI2 103 4115
TOP1 101 1380
RPB11 1 0
SIN3 205 4887
PFA4 135 6115
IZH2 181 7213
PHO80 110 3176
RRP6 142 4883
ALG6 215 5314
YSP3 238 11184
UTP23 19 138
DNL4 309 7668
TSR3 105 3512
SGT2 90 3914
SLG1 7 56
YOR008C-A 17 300
YOR008W-B 24 432
TIR4 43 875
TIR2 42 1267
AUS1 194 5681
YOR011W-A 16 376
YOR012W 26 974
IRC11 26 1018
RTS1 49 937
YOR015W 36 246
ERP4 40 1290
PET127 101 3129
ROD1 66 1381
YOR019W 140 3893
HSP10 1 0
YOR020W-A 8 21
SFM1 26 457
YOR022C 89 2672
AHC1 51 965
YOR024W 74 3951
HST3 60 1143
BUB3 52 976
STI1 30 466
CIN5 41 902
YOR029W 23 769
DFG16 49 1448
HMS1 49 1193
YOR032W-A 20 724
EXO1 86 1916
AKR2 58 1167
YOR034C-A 45 849
SHE4 38 615
PEP12 7 65
CYC2 34 584
HIR2 62 498
CKB2 7 106
GLO4 46 1247
YOR041C 11 243
CUE5 35 988
WHI2 27 311
IRC23 9 166
TOM6 4 176
DBP5 2 3
STD1 14 262
RAT1 7 9
RSB1 21 615
YOR050C 45 706
ETT1 26 535
TMC1 13 327
YOR053W 16 170
VHS3 49 1300
YOR055W 13 468
NOB1 12 327
SGT1 6 17
ASE1 54 819
LPL1 30 761
SLD7 7 14
CKA2 21 480
YOR062C 28 881
RPL3 0 0
YNG1 16 394
CYT1 9 120
MSA1 19 442
ALG8 24 263
VPS5 22 262
VAM10 2 2
GYP1 17 490
NRT1 31 1163
YOR072W 24 444
YOR072W-A 36 916
YOR072W-B 15 164
SGO1 45 914
CDC21 0 0
YOR073W-A 0 0
UFE1 0 0
SKI7 23 839
RTS2 28 636
BUD21 3 15
ATX2 6 146
DIA2 6 47
TGL5 35 845
YOR082C 21 784
WHI5 70 1688
LPX1 52 1209
OST3 12 203
TCB1 41 974
YVC1 37 714
VPS21 9 76
PTC5 22 578
TMA46 42 1479
ECM3 26 899
YOR093C 50 1650
ARF3 9 50
RKI1 0 0
RPS7A 3 5
YOR097C 13 253
NUP1 11 67
KTR1 25 585
CRC1 24 304
RAS1 12 284
YOR102W 1 0
OST2 0 0
PIN2 8 36
YOR105W 2 3
VAM3 11 100
RGS2 23 498
LEU9 14 226
YOR108C-A 3 53
INP53 36 622
TFC7 11 162
YOR111W 9 191
CEX1 35 370
AZF1 17 139
YOR114W 20 397
TRS33 15 167
RPO31 3 10
RPT5 1 0
RTC5 22 370
RIO1 1 0
GCY1 11 290
YOR121C 2 10
PFY1 0 0
LEO1 43 782
UBP2 33 338
CAT5 10 86
IAH1 20 290
RGA1 15 240
ADE2 1246 98492
AFI1 31 334
ORT1 9 107
YOR131C 10 105
VPS17 18 307
EFT1 3 3
BAG7 37 1459
IRC14 5 8
IDH2 7 55
SIA1 20 679
RUP1 50 1191
YOR139C 7 23
SFL1 29 710
ARP8 15 88
LSC1 10 198
THI80 0 0
ELG1 9 33
PNO1 1 0
YOR146W 0 0
MDM32 1 0
SPP2 6 80
SMP3 1 0
MRPL23 2 21
RPB2 1 0
YOR152C 2 2
PDR5 34 843
SLP1 15 297
ISN1 17 158
NFI1 28 490
PUP1 4 13
PET123 3 11
SME1 0 0
MTR10 0 0
PNS1 10 95
YOR161W-A 0 0
YOR161W-B 1 0
YOR161C-C 5 81
YRR1 34 1104
DDP1 10 158
GET4 9 131
SEY1 34 1008
SWT1 18 381
RPS28A 3 4
GLN4 2 1
YOR169C 1 0
YOR170W 1 0
LCB4 11 214
YRM1 28 822
DCS2 19 608
MED4 2 3
ALE1 24 650
HEM15 1 0
MPC54 14 285
GAC1 8 38
SYC1 5 25
DCI1 4 7
LAS17 8 12
RPS30B 4 17
FYV12 36 460
SER1 1 0
GSP2 12 83
YOR186W 27 1051
YOR186C-A 17 543
TUF1 6 11
MSB1 31 705
IES4 1 0
SPR1 7 151
ULS1 16 177
THI72 26 424
YOR192C-C 0 0
PEX27 15 171
TOA1 0 0
SLK19 10 123
LIP5 9 158
MCA1 11 62
BFR1 5 48
YOR199W 11 231
YOR200W 5 29
MRM1 9 48
HIS3 2 1
YOR203W 17 162
DED1 2 1
GEP3 19 230
NOC2 1 0
RET1 1 0
PTP2 4 22
