gene_name number_of_transposon_per_gene number_of_read_per_gene
MRPL15 7 90
SPH1 17 415
CDC3 0 0
NKP2 10 116
TAD3 0 0
YLR317W 0 0
EST2 24 247
BUD6 17 246
MMS22 8 83
SFH1 13 182
VPS65 7 36
CWC24 8 175
PEX30 16 442
RPL38 5 21
YLR326W 20 256
TMA10 5 41
NMA1 19 307
REC102 7 69
CHS5 14 233
JIP3 4 12
MID2 6 14
RPS25B 6 34
YLR334C 20 97
NUP2 22 218
SGD1 11 275
VRP1 15 194
OPI9 8 57
YLR339C 0 0
RPP0 0 0
SPO77 12 110
FKS1 45 1075
YLR342W-A 9 51
GAS2 29 658
RPL26A 10 117
YLR345W 19 546
YLR346C 5 190
KAP95 1 0
YLR347W-A 0 0
DIC1 37 1370
YLR349W 18 669
ORM2 3 22
NIT3 11 143
YLR352W 17 415
BUD8 26 677
TAL1 15 125
ILV5 0 0
ATG33 17 116
RSC2 38 923
YLR358C 17 350
ADE13 0 0
VPS38 15 371
DCR2 28 877
YLR361C-A 3 9
STE11 43 455
NMD4 7 113
YLR363W-A 0 0
GRX8 3 2
YLR365W 1 0
YLR364C-A 6 177
YLR366W 26 711
RPS22B 14 250
MDM30 37 846
SSQ1 8 116
ARC18 0 0
ROM2 22 244
ELO3 9 57
VID22 34 1430
YLR374C 21 629
STP3 18 500
PSY3 10 87
FBP1 35 1120
SEC61 1 0
YLR379W 4 37
CSR1 32 1093
CTF3 12 90
NAM2 19 238
SMC6 4 26
IKI3 24 500
SWC7 4 18
VAC14 19 123
REH1 14 104
RPS29A 8 103
STE23 44 951
ECM19 18 174
CCW14 8 39
ART10 22 739
ATP10 5 16
CST9 16 229
COX8 1 0
VPS33 1 0
AFG2 1 0
SKI2 36 649
BDF1 2 3
YLR399W-A 0 0
YLR400W 31 538
DUS3 46 1071
YLR402W 14 195
SFP1 17 360
FLD1 0 0
DUS4 10 284
RPL31B 17 283
YLR406C-A 11 353
YLR407W 16 97
BLS1 2 11
UTP21 6 12
VIP1 50 908
CTR3 10 110
BER1 2 1
YLR412C-A 5 10
INA1 21 391
PUN1 30 1191
YLR415C 29 765
YLR416C 19 583
VPS36 1 0
CDC73 6 8
YLR419W 28 775
URA4 16 181
RPN13 4 96
YLR422W 40 1308
ATG17 22 242
SPP382 4 60
TUS1 10 74
TDA5 3 2
MAG2 27 888
YLR428C 11 238
CRN1 29 609
SEN1 3 23
ATG23 21 389
IMD3 32 601
CNA1 22 346
YLR434C 5 21
TSR2 2 1
ECM30 34 629
DIF1 27 708
YLR437C-A 34 1099
CAR2 98 3367
LSM3 0 0
MRPL4 16 249
SEC39 8 140
RPS1A 4 5
SIR3 27 482
ECM7 15 399
YLR444C 4 19
GMC2 6 19
YLR446W 19 450
VMA6 1 0
RPL6B 10 53
FPR4 10 163
HMG2 37 699
LEU3 19 95
SST2 13 210
RIF2 12 274
FMP27 53 1916
PDP3 5 15
YLR456W 15 477
NBP1 7 57
YLR458W 4 7
GAB1 1 0
YLR460C 11 189
PAU4 2 1
YLR462W 1 0
YLR463C 1 0
YLR464W 11 364
BSC3 11 364
YRF1-4 11 364
YLR466C-A 0 0
YLR466C-B 4 200
YRF1-5 0 0
YLR467C-A 0 0
YML133C 2 27
YML133W-B 0 0
YML133W-A 0 0
COS3 0 0
YML131W 21 196
ERO1 6 7
COX14 5 66
MSC1 43 1811
RSC9 9 88
ERG13 6 34
PGA3 3 26
TUB3 42 1115
PHO84 19 547
YML122C 64 3078
GTR1 23 491
NDI1 44 1309
YML119W 25 296
NGL3 32 1441
NAB6 56 1336
YML116W-A 26 853
ATR1 34 684
VAN1 31 504
TAF8 24 1494
DAT1 21 1148
CTK3 1 0
BUL2 43 864
COQ5 14 331
ZDS2 80 2398
YML108W 10 189
PML39 10 286
URA5 5 70
SEC65 1 0
MDM1 60 1344
NUP188 27 455
CAC2 49 2423
YML101C-A 18 839
CUE4 48 1188
YML100W-A 22 530
TSL1 57 3076
YML099W-A 9 55
ARG81 34 934
TAF13 5 8
VPS9 13 281
YML096W 26 774
RAD10 9 114
YML094C-A 10 85
GIM5 8 90
UTP14 27 559
PRE8 0 0
RPM2 21 322
YML090W 13 52
YML089C 39 1300
UFO1 29 566
AIM33 28 654
ALO1 63 2661
TUB1 0 0
YML084W 21 445
YML083C 45 1333
YML082W 78 3175
ATP18 2 1
TDA9 59 1758
DUS1 43 892
YML079W 13 116
CPR3 17 540
BET5 2 2
WAR1 56 957
HMG1 62 1235
FPR3 21 183
RPL6A 15 129
TCB3 101 2851
COG8 17 153
DAK1 52 1658
POB3 2 1
ITT1 25 351
ERV41 19 552
SMA2 23 949
ORC1 8 183
TEM1 1 0
RPS1B 7 44
MFT1 28 1612
PIF1 70 1174
OGG1 32 655
NTE1 57 1080
HUG1 9 191
SML1 9 319
YML057C-A 28 527
CMP2 56 2352
IMD4 43 1392
SPC2 9 286
CYB2 91 3938
YML054C-A 27 804
YML053C 31 441
SUR7 38 733
GAL80 45 1871
AIM32 36 1345
RSE1 33 905
GSF2 7 56
YML047W-A 7 15
PRM6 27 483
PRP39 8 36
RRN11 5 12
CAT2 81 2639
VPS71 47 1217
YMD8 26 196
YML037C 46 729
CGI121 21 514
AMD1 66 2003
YML034C-A 32 1208
SRC1 80 2500
RAD52 23 327
YML031C-A 3 6
NDC1 3 42
RCF1 21 157
USA1 169 5018
TSA1 17 342
YOX1 100 4396
RPS18B 34 658
YML6 36 758
RPS17A 19 257
NSE5 0 0
APT1 35 1209
UNG1 77 2709
YML020W 108 3367
OST6 67 1634
YML018C 61 2411
PSP2 81 2291
PPZ1 80 3297
TAF11 2 2
TRM9 84 3298
UBX2 52 2497
YML012C-A 38 2276
ERV25 38 1216
RAD33 31 889
SPT5 49 923
YML009W-B 39 960
YML009C-A 25 774
MRPL39 31 1646
ERG6 26 306
YML007C-A 3 28
YAP1 146 4161
GIS4 130 2045
TRM12 245 9425
GLO1 126 6202
YML003W 113 5898
YML002W 345 10438
YPT7 3 2
CDC5 3 61
YMR001C-A 70 2488
MIX17 82 3998
AIM34 52 920
MVP1 121 5712
TAF4 29 385
PLB2 190 3657
YMR007W 101 2908
PLB1 77 1058
ADI1 53 1492
YMR010W 62 1505
HXT2 99 4725
CLU1 154 3273
SEC59 12 58
YMR013C-A 0 0
YMR013W-A 8 56
BUD22 63 1290
ERG5 24 342
SOK2 94 1601
SPO20 75 2125
YMR018W 77 1676
STB4 133 3995
FMS1 60 1399
MAC1 19 205
UBC7 18 332
MSS1 68 1769
MRPL3 13 158
CSI1 38 380
PEX12 34 750
YMR027W 70 1269
TAP42 0 0
FAR8 49 780
RSF1 52 1372
EIS1 91 1470
YMR031W-A 27 482
HOF1 51 1197
YMR030W-A 30 382
ARP9 3 2
YMR034C 49 1928
IMP2 17 168
MIH1 43 827
MSN2 61 1713
CCS1 18 155
SUB1 23 969
YET2 41 1246
ARA2 40 484
ARG80 73 3874
MCM1 3 6
IOC4 31 517
YMR046W-A 0 0
NUP116 41 855
CSM3 21 570
ERB1 0 0
FAR3 5 14
YMR052C-A 17 223
STB2 40 873
STV1 56 1797
BUB2 66 2520
AAC1 72 1343
YMR057C 45 1938
FET3 33 1111
SEN15 0 0
SAM37 7 13
RNA14 1 0
ARG7 14 107
RIM9 20 975
AEP1 13 245
KAR5 46 1794
SOV1 25 373
UBX4 35 699
AVO2 32 389
NAT4 78 5106
MOT3 42 411
TVP18 13 679
ABF2 0 0
IRC21 16 210
YMR074C 15 109
RCO1 55 1240
YMR075C-A 17 192
PDS5 11 145
VPS20 3 2
CTF18 23 311
SEC14 1 0
NAM7 23 395
ISF1 28 627
YMR082C 36 411
ADH3 29 918
YMR084W 23 944
YMR085W 26 613
SEG1 51 1320
YMR086C-A 25 680
YMR087W 36 589
VBA1 23 168
YTA12 29 248
YMR090W 13 271
NPL6 35 802
AIP1 25 594
UTP15 2 1
CTF13 0 0
SNO1 26 1068
SNZ1 14 273
MTG1 20 280
ATP25 13 236
YMR099C 16 291
MUB1 10 96
SRT1 40 669
YMR102C 30 726
YMR103C 36 1028
YPK2 45 878
PGM2 4 6
YMR105W-A 24 501
YKU80 76 1806
SPG4 19 733
ILV2 1 0
MYO5 33 582
HFD1 14 346
YMR111C 39 1104
MED11 3 15
FOL3 2 9
YMR114C 36 690
MGR3 8 34
ASC1 14 287
SPC24 0 0
SHH3 26 513
ASI1 28 624
YMR119W-A 10 186
ADE17 36 511
RPL15B 21 357
YMR122C 74 2744
YMR122W-A 4 7
PKR1 6 85
EPO1 16 373
STO1 24 255
DLT1 13 126
SAS2 11 137
ECM16 8 21
POM152 83 1905
YMR130W 18 302
RRB1 1 0
JLP2 9 179
REC114 29 281
ERG29 7 37
GID8 26 319
YMR135W-A 36 1226
GAT2 23 376
PSO2 32 757
CIN4 7 7
RIM11 5 27
SIP5 14 337
YMR141C 2 2
RPL13B 4 7
YMR141W-A 1 0
RPS16A 9 116
YMR144W 16 475
NDE1 27 296
TIF34 2 1
YMR147W 8 234
OSW5 29 267
SWP1 0 0
IMP1 9 70
YIM2 23 512
YIM1 35 750
NUP53 19 306
YMR153C-A 3 8
RIM13 46 1052
YMR155W 35 628
TPP1 9 185
AIM36 12 163
MRPS8 3 3
YMR158C-A 3 4
YMR158W-B 15 538
ATG16 18 570
YMR160W 42 598
HLJ1 7 43
DNF3 54 1302
INP2 29 653
MSS11 14 285
PAH1 25 726
YMR166C 23 404
MLH1 20 187
CEP3 1 0
ALD3 26 777
ALD2 26 615
EAR1 20 339
HOT1 52 852
YMR172C-A 6 52
DDR48 14 95
YMR173W-A 16 68
PAI3 8 35
SIP18 4 49
YMR175W-A 8 67
ECM5 79 1987
MMT1 28 761
YMR178W 13 88
SPT21 32 1138
CTL1 27 777
YMR181C 8 109
RGM1 22 146
YMR182W-A 6 140
SSO2 16 457
ADD37 11 109
RTP1 2 1
HSC82 17 252
YMR187C 25 554
MRPS17 3 8
GCV2 48 784
SGS1 44 955
SPG5 7 229
GYL1 26 637
MRPL24 6 89
YMR193C-A 7 90
RPL36A 13 158
CMC4 22 635
YMR194C-A 34 846
ICY1 6 248
YMR196W 44 1107
VTI1 2 1
CIK1 19 262
CLN1 35 518
ROT1 0 0
RAD14 28 282
ERG2 4 9
TOM40 0 0
INP1 11 40
PFK2 9 27
YMR206W 32 537
HFA1 67 963
ERG12 0 0
YMR209C 29 267
YMR210W 13 103
DML1 0 0
EFR3 10 139
CEF1 11 27
SCJ1 13 60
GAS3 18 417
SKY1 7 22
GUA1 1 0
TRS130 6 36
ESC1 36 670
ERG8 1 0
YMR221C 23 857
FSH2 9 45
UBP8 17 374
MRE11 27 821
MRPL44 2 1
YMR226C 9 176
TAF7 10 162
MTF1 7 61
RRP5 4 19
RPS10B 11 181
YMR230W-A 12 291
PEP5 5 182
FUS2 10 38
TRI1 7 106
RNH1 13 121
RNA1 3 2
TAF9 1 0
BCH1 21 267
DFG5 32 2444
RNT1 8 58
CUS1 42 1845
YHM2 22 331
RPL20A 10 207
YMR242W-A 8 122
ZRC1 12 221
YMR244W 19 361
COA6 8 71
YMR245W 55 994
FAA4 106 5550
RKR1 21 168
YMR247W-A 4 66
GAD1 36 1594
GTO3 63 1750
HOR7 0 0
YMR252C 12 179
YMR253C 18 532
YMR254C 23 405
GFD1 8 57
COX7 4 10
PET111 14 131
ROY1 22 797
TRM732 38 682
TIF11 1 0
TPS3 31 822
YMR262W 24 625
SAP30 7 50
CUE1 6 99
YMR265C 38 461
RSN1 51 931
PPA2 6 76
PRP24 1 0
TMA23 9 36
RRN9 1 0
URA10 15 222
SCS7 7 25
YMR272W-A 0 0
YMR272W-B 2 1
ZDS1 23 523
RCE1 11 202
BUL1 31 638
DSK2 20 427
FCP1 4 4
PRM15 11 168
YMR279C 24 510
CAT8 45 1235
GPI12 0 0
AEP2 20 343
RIT1 19 476
YKU70 29 307
NGL2 44 1734
MRPL33 5 13
DSS1 17 245
HSH155 11 109
ABZ2 14 485
HAS1 0 0
YMR290W-A 6 15
TDA1 25 450
GOT1 22 224
HER2 13 301
JNM1 8 22
YMR294W-A 7 56
YMR295C 9 245
LCB1 0 0
PRC1 35 631
LIP1 0 0
DYN3 6 118
ADE4 0 0
ATM1 8 23
YME2 36 789
ADH2 18 258
UBP15 15 126
YMR304C-A 6 130
SCW10 40 616
FKS3 77 1442
YMR306C-A 9 18
GAS1 10 272
YMR307C-A 1 0
PSE1 5 74
NIP1 3 4
YMR310C 23 561
GLC8 8 164
ELP6 24 242
TGL3 16 342
PRE5 2 2
YMR315W 30 932
YMR315W-A 6 53
DIA1 23 773
YMR316C-A 9 251
YMR316C-B 5 21
YMR317W 37 676
ADH6 17 734
FET4 28 685
YMR320W 11 260
YMR321C 4 14
SNO4 3 6
ERR3 6 87
YMR324C 3 153
PAU19 0 0
YMR326C 3 3
YRF1-6 0 0
YNL339W-B 0 0
YNL339W-A 0 0
YNL338W 0 0
YNL337W 7 31
COS1 2 2
DDI3 1 0
SNO2 10 222
SNZ2 8 181
THI12 8 70
AAD14 18 255
RPD3 22 870
PEX6 32 928
MDJ2 14 405
EGT2 50 795
PFA3 27 900
FIG4 25 935
YNL324W 1 0
LEM3 21 387
KRE1 24 313
VNX1 47 1890
YNL320W 16 658
YNL319W 11 86
HXT14 27 641
PFS2 3 5
PHA2 19 235
ATP11 7 11
DAL82 24 764
EMW1 0 0
RFA2 4 88
SKP2 27 718
ZIM17 3 267
STB1 53 1180
KRI1 7 16
MCK1 14 72
MRPS18 5 31
BXI1 10 198
YPT11 49 1650
YNL303W 8 182
RPS19B 3 18
RPL18B 8 108
TOS6 4 35
TRF5 16 347
CLA4 2 1
MON2 3 3
YNL296W 0 0
YNL295W 17 388
RIM21 37 838
MSB3 38 900
PUS4 24 276
MID1 11 165
RFC3 2 5
PCL1 16 446
CAF40 16 357
SEC21 3 8
CUS2 18 198
YNL285W 31 859
MRPL10 10 61
WSC2 29 647
POP3 9 223
HCH1 8 98
ERG24 0 0
PRM1 53 1549
CAF120 134 5308
YNL277W-A 29 936
MET2 27 742
YNL276C 11 362
BOR1 32 635
GOR1 19 449
TOF1 19 415
SEC2 9 35
BNI1 17 270
ALP1 21 243
BSC4 25 795
LYP1 19 526
PIK1 4 3
YNL266W 6 143
IST1 13 289
PDR17 19 433
YIF1 2 1
POL2 4 13
ORC5 1 0
LTO1 5 124
ATX1 1 0
DSL1 13 122
SIP3 44 819
FOL1 0 0
GIS2 9 145
RTC4 12 114
TEX1 17 797
MRPL17 6 32
NRD1 5 15
RAD50 5 17
MPA43 25 637
RPA49 2 3
YNL247W 0 0
VPS75 12 204
CWC25 1 0
SUI1 0 0
SLA2 16 470
ATG2 35 661
ZWF1 31 811
NAR1 19 402
LAP3 19 436
KEX2 15 105
YTP1 29 740
SIN4 5 80
YNL235C 9 201
YNL234W 23 529
BNI4 30 771
CSL4 4 49
PDR16 53 2529
ELA1 54 1435
URE2 5 40
YNL228W 19 670
JJJ1 30 765
YNL226W 13 154
CNM67 0 0
SQS1 23 504
ATG4 21 138
SSU72 0 0
POP1 1 0
ADE12 0 0
ALG9 11 104
MGS1 29 1157
YNL217W 28 930
RAP1 2 1
IES2 6 39
PEX17 8 121
RRG9 11 51
VID27 14 127
YNL211C 8 73
MER1 7 102
SSB2 20 406
YNL208W 17 204
RIO2 6 23
RTT106 49 1608
YNL205C 19 502
SPS18 10 265
YNL203C 13 347
SPS19 34 1161
PSY2 29 426
YNL200C 17 453
GCR2 20 244
YNL198C 19 64
WHI3 24 269
SLZ1 14 280
YNL195C 12 247
YNL194C 11 181
YNL193W 35 578
CHS1 14 91
DUG3 26 441
YNL190W 16 183
SRP1 0 0
KAR1 2 1
SWT21 17 461
UBP10 42 758
MRPL19 4 84
YNL184C 14 90
NPR1 12 248
IPI3 2 1
YNL181W 0 0
RHO5 6 49
YNL179C 22 331
RPS3 0 0
MRPL22 2 2
TDA7 24 323
NOP13 15 159
YNL174W 4 30
MDG1 19 197
APC1 12 69
YNL171C 2 2
YNL170W 8 105
PSD1 27 540
FMP41 26 479
SKO1 23 381
BNI5 22 306
YNL165W 22 531
IBD2 14 175
RIA1 0 0
YNL162W-A 3 35
RPL42A 9 42
CBK1 5 41
YGP1 26 391
ASI2 12 22
PGA1 4 71
IGO1 16 750
NSG2 8 39
CUZ1 13 47
YCK2 16 456
GIM3 16 249
INN1 17 129
RPC31 0 0
YNL150W 1 0
PGA2 0 0
ALF1 103 5510
LSM7 2 2
YNL146C-A 16 135
YNL146W 5 16
MFA2 2 26
YNL144C 32 1011
YNL144W-A 2 33
YNL143C 32 496
MEP2 33 1143
AAH1 21 461
YNL140C 3 10
THO2 9 70
YSF3 7 143
SRV2 1 0
NAM9 13 162
EAF7 24 462
FPR1 6 48
YNL134C 19 221
FYV6 24 437
KRE33 1 0
TOM22 1 0
CPT1 10 130
DGR1 12 176
NRK1 16 380
TEP1 26 430
FAR11 12 48
SPC98 4 15
ESBP6 31 411
NAF1 5 82
NMA111 42 1166
YNL122C 10 221
TOM70 2 1
YNL120C 4 6
NCS2 8 63
DCP2 16 163
MLS1 44 1126
DMA2 30 1077
YNL115C 30 485
YNL114C 3 13
RPC19 0 0
DBP2 13 100
CYB5 5 5
NOP15 0 0
YNL109W 11 78
YNL108C 18 643
YAF9 11 27
INP52 79 2579
RRT16 3 379
LEU4 29 851
YNL103W-A 2 4
MET4 11 178
POL1 9 119
AVT4 28 413
MIC27 7 165
OCA1 13 142
RAS2 6 23
YNL097C-B 20 278
PHO23 33 1495
YNL097W-A 5 280
RPS7B 17 311
YNL095C 47 1009
APP1 48 1190
YPT53 16 210
YNL092W 40 1344
NST1 45 717
RHO2 6 26
YNL089C 6 25
TOP2 3 22
TCB2 93 3086
SNN1 9 82
MKT1 29 1030
END3 8 125
SAL1 19 426
PMS1 24 312
SWS2 2 1
EOS1 2 2
TPM1 2 3
NIS1 31 962
APJ1 43 782
MKS1 16 214
IMP4 2 1
MLF3 20 613
MSK1 16 150
RNH201 41 1473
LAT1 20 217
TOM7 4 64
RPL16B 4 22
FKH2 51 1152
YNL067W-A 21 525
YNL067W-B 13 195
RPL9B 12 213
SUN4 101 3521
AQR1 36 766
YDJ1 11 218
MTQ1 52 1355
GCD10 12 310
NOP2 6 133
ARP5 10 115
YNL058C 23 163
YNL057W 11 25
OCA2 24 136
POR1 4 114
VAC7 45 732
MSG5 86 3030
COX5A 10 159
COG5 12 144
YNL050C 27 419
SFB2 62 1087
ALG11 2 1
SLM2 49 924
YNL046W 48 1481
LAP2 67 1967
YIP3 32 464
YNL043C 11 184
YNL042W-B 36 1353
BOP3 72 2764
COG6 22 184
YNL040W 40 762
BDP1 13 169
GPI15 1 0
IDH1 12 144
NCE103 17 92
YNL035C 70 2039
YNL034W 73 1837
YNL033W 2 1
SIW14 45 957
HHT2 14 287
HHF2 12 317
KTR5 114 2955
YNL028W 38 1940
CRZ1 55 1235
SAM50 2 4
SSN8 22 413
KSH1 0 0
YNL024C 76 3038
FAP1 85 2297
RCM1 48 1515
HDA1 107 2745
ARK1 108 3537
YNL019C 2 8
YNL018C 90 2713
YNL017C 66 2944
PUB1 53 1507
PBI2 9 16
HEF3 130 3363
YNL013C 23 107
SPO1 173 6136
YNL011C 89 2142
YNL010W 92 4966
IDP3 155 5243
ASI3 222 7368
SIS1 9 23
LST8 0 0
MRP7 131 2518
HRB1 542 42240
PET8 106 2390
RLP7 11 658
DOM34 183 4094
CIT1 252 13812
YNR001W-A 121 5150
ATO2 465 27520
RPC34 37 1166
YNR003W-A 2 6
SWM2 63 2692
YNR005C 5 12
VPS27 22 131
ATG3 45 1641
LRO1 186 5321
NRM1 74 2367
CSE2 21 472
PRP2 43 1283
URK1 86 2747
PHO91 157 8410
YNR014W 67 1988
SMM1 151 8387
ACC1 1 0
TIM23 2 1
RCF2 79 2544
ARE2 29 601
ATP23 27 1167
YNR021W 66 2981
MRPL50 22 460
SNF12 3 3
MPP6 33 163
YNR025C 20 102
SEC12 31 1097
BUD17 57 1538
CPR8 64 2377
YNR029C 40 842
ALG12 78 2332
SSK2 95 2949
PPG1 21 628
HUB1 11 235
ABZ1 98 3140
SOL1 51 1562
YNR034W-A 26 726
ARC35 13 350
MRPS12 13 234
RSM19 7 125
DBP6 24 138
ZRG17 68 2782
YNR040W 39 1583
COQ2 30 926
YNR042W 7 203
MVD1 1 0
AGA1 50 797
PET494 44 772
TRM112 5 98
FPK1 64 2066
YNR048W 42 815
MSO1 41 599
LYS9 2 4
BRE5 42 374
POP2 23 488
NOG2 0 0
ESF2 10 90
HOL1 58 1648
BIO5 50 1840
BIO4 55 2715
BIO3 49 1556
MNT4 63 1785
FRE4 99 3180
YNR061C 15 174
YNR062C 14 159
YNR063W 43 902
YNR064C 37 698
YNR065C 58 1025
YNR066C 34 1815
DSE4 64 2186
YNR068C 10 173
BSC5 26 593
PDR18 75 2229
YNR071C 38 1716
HXT17 29 1045
YNR073C 19 393
AIF1 25 627
COS10 17 506
YNR075C-A 6 57
PAU6 1 0
YNR077C 6 58
YOL166W-A 6 50
YOL166C 1 0
AAD15 2 18
YOL164W-A 5 43
BDS1 61 2856
YOL163W 21 582
YOL162W 14 175
PAU20 2 57
YOL160W 13 112
YOL159C-A 6 23
YOL159C 16 385
ENB1 36 1942
IMA2 21 717
HXT11 21 206
YOL155W-A 0 0
HPF1 18 151
ZPS1 17 280
FRE7 30 545
GRE2 10 82
YOL150C 3 26
DCP1 1 0
SPT20 9 68
PEX11 16 273
PSF3 1 0
CTR9 12 60
NOP8 10 295
RIB4 1 0
RRP40 2 2
PPM2 51 1732
ARG8 11 36
CDC33 0 0
RTC1 42 757
BSC6 28 609
PFK27 25 333
MED7 0 0
YOL134C 11 403
HRT1 0 0
GAS4 42 1058
YOL131W 6 47
ALR1 12 82
VPS68 1 0
YGK3 41 829
RPL25 0 0
MDH2 20 571
TRM13 39 760
TRM11 25 672
HRP1 0 0
SMF1 43 956
RPS19A 16 374
RPL18A 3 3
MCH4 34 1210
YOL118C 12 192
RRI2 29 805
MSN1 19 350
PAP2 11 45
YOL114C 22 228
SKM1 34 583
MSB4 57 1185
MDY2 15 235
SHR5 132 3153
ZEO1 0 0
INO4 3 3
YOL107W 34 753
YOL106W 14 164
WSC3 32 412
NDJ1 17 302
ITR2 44 1539
TPT1 1 0
IZH4 11 36
PKH2 47 820
YOL099C 10 41
YOL098C 37 1151
YOL097W-A 10 496
WRS1 4 24
COQ3 8 88
HMI1 19 190
RFC4 1 0
TRM10 19 411
YPQ1 14 447
SPO21 30 493
MSH2 40 1080
HAL9 53 1803
MPD2 12 71
DUF1 39 621
MHF1 7 75
ADH1 15 130
YOL085W-A 29 717
YOL085C 38 766
PHM7 68 2288
ATG34 37 749
YOL083C-A 5 68
ATG19 44 1256
IRA2 49 698
REX4 14 387
YOL079W 1 0
AVO1 41 1198
ATP19 3 113
BRX1 2 85
MDM20 6 71
YOL075C 62 2076
DSC2 24 628
THP1 0 0
SDH5 17 248
NBA1 46 1739
NUF2 0 0
HST1 34 788
RTG1 12 117
RIB2 22 310
INP54 31 814
MET22 18 132
CRT10 73 1551
APM4 28 504
PRS5 70 1636
MAM3 113 4868
GPD2 57 2294
ARG1 13 64
YOL057W 46 1666
GPM3 43 1174
THI20 73 2615
PSH1 62 1936
AIM39 69 2062
DDR2 4 4
SPE2 115 2888
GAL11 18 451
YOL050C 12 249
GSH2 22 187
RRT8 29 555
LDS2 35 962
YOL046C 22 427
PSK2 62 974
PEX15 56 1136
NTG2 45 1386
NGL1 37 1166
NOP12 53 2322
RPS15 0 0
RPP2A 8 208
YOL038C-A 9 53
PRE6 4 14
YOL037C 9 117
YOL036W 44 1458
YOL035C 20 334
SMC5 12 363
MSE1 27 405
OPI10 24 513
SIL1 42 1877
GAS5 54 631
YOL029C 14 705
YAP7 15 337
MDM38 62 1101
MIM1 2 4
LAG2 77 2451
YOL024W 24 330
IFM1 74 2703
TSR4 0 0
DIS3 8 368
TAT2 104 1924
YOL019W-A 86 5281
YOL019W 121 4101
TLG2 12 378
ESC8 159 4301
CMK2 71 2420
IRC10 68 2097
YOL014W 5 54
YOL013W-B 13 370
YOL013W-A 20 3156
HRD1 93 2658
HTZ1 18 203
PLB3 183 4794
RCL1 10 169
MDM12 60 2872
COQ10 70 2577
CSI2 115 3786
TOP1 142 1647
RPB11 1 0
SIN3 278 8647
PFA4 140 3751
IZH2 226 11808
PHO80 64 1723
RRP6 233 8129
ALG6 184 4881
YSP3 309 14014
UTP23 21 413
DNL4 340 9753
TSR3 134 4097
SGT2 95 3008
SLG1 16 193
YOR008C-A 29 764
YOR008W-B 19 271
TIR4 49 1034
TIR2 52 972
AUS1 239 5825
YOR011W-A 26 304
YOR012W 40 1342
IRC11 41 1297
RTS1 43 824
YOR015W 35 305
ERP4 44 1313
PET127 136 2862
ROD1 85 1963
YOR019W 126 5228
HSP10 2 1
YOR020W-A 15 46
SFM1 31 225
YOR022C 101 2862
AHC1 66 1471
YOR024W 94 5338
HST3 65 1168
BUB3 36 884
STI1 38 746
CIN5 57 870
YOR029W 26 1088
DFG16 84 2090
HMS1 47 1000
YOR032W-A 21 547
EXO1 102 2496
AKR2 73 3239
YOR034C-A 52 1651
SHE4 48 1166
PEP12 7 69
CYC2 60 1038
HIR2 80 1558
CKB2 14 220
GLO4 45 1687
YOR041C 20 643
CUE5 42 1705
WHI2 32 501
IRC23 22 647
TOM6 4 94
DBP5 1 0
STD1 19 268
RAT1 5 10
RSB1 38 778
YOR050C 45 380
ETT1 31 521
TMC1 7 203
YOR053W 10 137
VHS3 48 1056
YOR055W 17 306
NOB1 31 315
SGT1 4 69
ASE1 83 1862
LPL1 43 948
SLD7 11 196
CKA2 19 589
YOR062C 39 637
RPL3 4 4
YNG1 11 188
CYT1 10 198
MSA1 29 743
ALG8 25 132
VPS5 7 17
VAM10 2 1
GYP1 13 93
NRT1 37 1250
YOR072W 36 745
YOR072W-A 40 1341
YOR072W-B 16 202
SGO1 65 3641
CDC21 1 0
YOR073W-A 0 0
UFE1 0 0
SKI7 26 605
RTS2 32 1049
BUD21 10 72
ATX2 18 271
DIA2 21 148
TGL5 41 913
YOR082C 24 283
WHI5 73 1473
LPX1 72 2473
OST3 23 630
TCB1 42 692
YVC1 47 979
VPS21 1 0
PTC5 47 1236
TMA46 35 745
ECM3 36 1455
YOR093C 57 1355
ARF3 10 48
RKI1 1 0
RPS7A 10 169
YOR097C 21 691
NUP1 13 189
KTR1 38 1826
CRC1 43 766
RAS1 29 765
YOR102W 0 0
OST2 0 0
PIN2 13 237
YOR105W 4 13
VAM3 2 22
RGS2 22 573
LEU9 32 733
YOR108C-A 3 35
INP53 33 585
TFC7 12 143
YOR111W 10 37
CEX1 37 813
AZF1 23 327
YOR114W 32 410
TRS33 12 107
RPO31 1 0
RPT5 1 0
RTC5 21 528
RIO1 0 0
GCY1 20 612
YOR121C 9 97
PFY1 0 0
LEO1 32 931
UBP2 44 682
CAT5 13 262
IAH1 21 442
RGA1 21 272
ADE2 1155 69282
AFI1 38 660
ORT1 6 40
YOR131C 5 48
VPS17 8 141
EFT1 5 45
BAG7 55 1809
IRC14 3 10
IDH2 4 39
SIA1 37 981
RUP1 66 1564
YOR139C 0 0
SFL1 21 256
ARP8 25 285
LSC1 10 100
THI80 1 0
ELG1 17 117
PNO1 0 0
YOR146W 0 0
MDM32 8 135
SPP2 7 79
SMP3 0 0
MRPL23 7 95
RPB2 1 0
YOR152C 6 14
PDR5 39 794
SLP1 11 70
ISN1 19 210
NFI1 32 1098
PUP1 2 1
PET123 3 35
SME1 0 0
MTR10 2 1
PNS1 31 576
YOR161W-A 0 0
YOR161W-B 2 3
YOR161C-C 9 208
YRR1 33 1253
DDP1 12 143
GET4 11 59
SEY1 44 1471
