gene_name number_of_transposon_per_gene number_of_read_per_gene
YTM1 1 0
TPO4 19 329
MOD5 22 195
RIM20 25 534
CAF20 4 3
YOR277C 3 2
HEM4 0 0
RFM1 3 8
FSH3 4 18
PLP2 0 0
YOR282W 13 165
YOR283W 9 69
HUA2 6 45
RDL1 9 176
RDL2 7 227
RRP36 0 0
MPD1 10 94
YOR289W 13 209
SNF2 6 18
YPK9 32 459
YOR292C 12 167
RPS10A 5 4
YOR293C-A 2 1
RRS1 0 0
UAF30 4 64
YOR296W 23 472
TIM18 10 181
MUM3 16 111
MBF1 3 7
BUD7 11 187
YOR300W 17 134
RAX1 47 637
YOR302W 0 0
CPA1 16 408
ISW2 27 340
BIL1 4 3
RRG7 7 36
MCH5 14 264
SLY41 9 117
SNU66 6 24
YOR309C 0 0
NOP58 0 0
DGK1 2 11
RPL20B 1 0
SPS4 5 18
YOR314W 14 73
YOR314W-A 1 0
SFG1 12 106
COT1 16 162
YOR316C-A 20 285
FAA1 20 471
YOR318C 22 257
HSH49 1 0
GNT1 5 16
PMT3 21 160
LDB19 11 175
PRO2 1 0
FRT1 12 51
YOR325W 4 9
MYO2 12 51
SNC2 7 15
PDR10 54 614
SCD5 6 46
YOR329W-A 3 63
MIP1 17 154
YOR331C 2 11
VMA4 0 0
YOR333C 4 34
MRS2 15 179
ALA1 2 9
YOR335W-A 0 0
KRE5 5 4
TEA1 23 266
YOR338W 10 56
UBC11 5 21
RPA43 3 4
RPA190 1 0
YOR342C 24 142
YOR343C 38 679
TYE7 10 72
YOR345C 3 6
REV1 22 358
PYK2 13 202
PUT4 201 4711
CIN1 54 711
MNE1 26 256
MEK1 11 63
TFB6 6 33
SOG2 7 42
MSC6 12 105
GDS1 13 150
CIR2 34 346
SNX3 13 144
HAP5 27 775
VTS1 9 222
PDE2 8 88
PRT1 12 90
PRE10 1 0
PIP2 30 311
YOR364W 15 182
YOR365C 32 474
YOR366W 4 14
SCP1 4 21
RAD17 15 135
RPS12 0 0
MRS6 1 0
GPB1 27 392
NDD1 3 78
NUD1 0 0
ALD4 12 76
GDH1 16 185
YOR376W 14 322
YOR376W-A 0 0
ATF1 14 138
AMF1 22 135
YOR379C 13 66
RDR1 22 277
FRE3 16 34
YOR381W-A 15 308
FIT2 1 0
FIT3 12 101
FRE5 25 190
YOR385W 7 51
PHR1 11 186
YOR387C 13 53
FDH1 1 0
YOR389W 14 110
FEX1 2 12
HSP33 5 9
YOR392W 11 63
ERR1 0 0
PAU21 0 0
YOR394C-A 3 88
YRF1-8 0 0
YOR396C-A 0 0
YRF1-7 0 0
YPL283W-B 0 0
YPL283W-A 0 0
PAU22 0 0
ERR2 0 0
HSP32 0 0
FEX2 0 0
YPL278C 0 0
YPL277C 10 33
SAM3 20 247
SAM4 4 10
PBI1 10 63
ATP15 0 0
MDL2 18 147
KAR9 34 329
PLC1 2 5
ACM1 6 13
DIM1 0 0
DIP5 23 315
YPL264C 8 152
KEL3 25 262
FUM1 11 50
YPL261C 15 137
YPL260W 14 63
APM1 17 42
THI21 48 512
YPL257W 16 147
CLN2 13 190
BBP1 0 0
HFI1 8 51
VIK1 57 1394
YAH1 0 0
YPL251W 0 0
ICY2 2 1
RPL36B 1 0
YPL250W-A 0 0
GYP5 24 365
GAL4 2 1
YPL247C 26 425
RBD2 6 41
YPL245W 16 144
HUT1 14 303
SRP68 3 5
IQG1 22 332
CIN2 27 114
HSP82 24 320
YAR1 8 118
YPL238C 0 0
SUI3 0 0
ENV7 17 225
RVB2 0 0
VMA11 1 0
NSL1 5 42
SSO1 6 50
FAS2 2 1
USV1 11 154
YPL229W 9 83
CET1 3 2
ALG5 7 40
NEW1 11 114
YPL225W 5 6
MMT2 24 419
GRE1 7 28
FMP40 22 149
YPL222C-A 1 0
FLC1 38 689
RPL1A 1 0
PCL8 11 359
SAR1 0 0
BMS1 1 0
YPL216W 32 371
CBP3 11 172
THI6 22 256
LEA1 8 55
PUS1 37 618
NIP7 0 0
SRP72 2 1
IPL1 6 12
RKM1 25 273
TYW1 38 285
PGC1 17 73
YPL205C 16 184
HRR25 10 151
TPK2 12 133
AFT2 15 219
YIG1 11 142
CSM4 1 0
YPL199C 7 158
RPL7B 11 91
YPL197C 1 0
OXR1 10 79
APL5 10 34
DDC1 16 86
RSA1 11 130
PRM3 2 1
YPL191C 21 309
NAB3 1 0
COA2 1 0
GUP2 20 262
POS5 5 6
MF(ALPHA)1 5 11
UIP4 12 37
YPL185W 22 346
MRN1 28 264
RTC6 4 11
RTT10 35 650
YPL182C 5 13
CTI6 10 43
TCO89 28 215
PPQ1 17 124
CBC2 6 35
CUP9 14 204
TRE1 40 705
SPT14 1 0
NIP100 9 20
MRPL40 15 95
COX10 19 149
OYE3 25 228
DAP1 23 331
MEX67 1 0
YPL168W 17 101
REV3 22 123
ATG29 1 0
SET6 7 43
MLH3 21 248
SVS1 4 10
YPL162C 7 53
BEM4 19 184
CDC60 2 1
PET20 3 9
AIM44 23 193
TGS1 27 405
PRM4 11 157
KIP2 50 697
PEP4 11 49
RAD53 4 16
YPL152W-A 1 0
RRD2 7 35
PRP46 6 88
YPL150W 24 144
ATG5 7 13
PPT2 4 61
PXA1 16 73
NOP53 2 1
KES1 4 9
POC4 2 1
RPL33A 0 0
YPL142C 0 0
FRK1 43 691
MKK2 15 113
UME1 5 47
SPP1 9 43
GIP3 26 539
YPL136W 6 6
ISU1 9 44
YPL135C-A 5 13
ODC1 20 218
RDS2 22 276
COX11 14 88
RPL5 0 0
SPO19 6 11
TAF14 5 5
TBF1 0 0
HHO1 17 131
NAN1 0 0
KAP120 10 82
SPC29 1 0
RNY1 6 13
TFB2 2 1
MEI5 8 28
VPS30 4 13
YPL119C-A 2 3
DBP1 16 125
MRP51 8 133
IDI1 1 0
HOS3 19 262
BEM3 12 89
YPL114W 5 186
YPL113C 15 252
PEX25 8 53
CAR1 91 2320
GDE1 41 404
YPL109C 21 281
YPL108W 10 177
YPL107W 12 202
SSE1 12 120
SYH1 29 448
MSD1 13 60
FMP30 16 236
YPL102C 13 424
ELP4 12 151
ATG21 6 24
INA17 4 26
MGR2 4 13
MSY1 10 37
ERI1 2 3
PNG1 14 215
EEB1 32 355
SEC62 3 11
NOG1 5 139
SSU1 36 969
GLR1 17 111
RPS6A 2 1
RLM1 16 167
YPL088W 27 524
YDC1 14 60
ELP3 12 230
SEC16 6 38
BRO1 0 0
SEN54 2 1
MOT1 0 0
RPS9A 25 182
YPL080C 26 278
RPL21B 9 33
ATP4 4 14
YPL077C 9 116
GPI2 4 45
GCR1 14 113
YTA6 26 322
YPL073C 5 32
UBP16 13 87
YPL071C 9 34
MUK1 22 277
BTS1 25 414
YPL068C 14 69
YPL067C 54 793
RGL1 24 344
VPS28 3 6
CWC27 9 126
TIM50 5 71
YPL062W 53 765
ALD6 21 376
MFM1 38 767
GRX5 6 14
PDR12 49 934
SUR1 14 80
LCL1 46 478
LGE1 28 283
LEE1 21 253
KTR6 24 233
OAZ1 14 213
ARL3 8 176
MNN9 0 0
DIG1 34 183
CAM1 23 442
SGF11 5 27
ELC1 12 79
VPS16 17 69
YPL044C 2 1
NOP4 9 60
SSN3 19 142
YPL041C 27 319
ISM1 48 1044
YPL039W 36 688
YPL038W-A 5 150
MET31 19 221
EGD1 44 7146
PMA2 61 761
YPL035C 10 97
YPL034W 12 161
SRL4 13 60
SVL3 38 749
PHO85 5 72
TRM44 45 410
SUV3 41 619
ERG10 0 0
SMA1 33 232
SKS1 34 431
YPL025C 40 437
RMI1 15 100
MET12 34 156
RAD1 52 746
ECM23 19 173
ULP1 12 56
VTC3 104 1496
CTF19 12 133
IRC15 109 2425
SWI1 9 58
HST2 104 2091
YPL014W 100 2092
MRPS16 18 338
RRP12 4 17
TAF3 40 1162
RET3 0 0
RQC2 106 959
CHL1 76 994
TFC8 2 3
NCR1 228 5420
AEP3 96 910
LSP1 68 1038
ULA1 170 3626
SNF8 18 279
HAT1 71 1034
CIT3 212 6331
PDH1 192 4170
YPR002C-A 6 6
YPR003C 199 3384
AIM45 64 814
HAL1 41 712
ICL2 158 3130
REC8 171 3114
HAA1 94 1926
SUT2 34 140
RPA135 4 4
YPR010C-A 9 117
YPR011C 98 2010
YPR012W 9 78
CMR3 32 416
YPR014C 17 131
YPR015C 39 618
TIF6 5 62
YPR016W-A 22 202
DSS4 13 181
RLF2 61 797
MCM4 9 124
ATP20 4 16
AGC1 36 438
YPR022C 67 1227
EAF3 15 213
YME1 8 111
CCL1 8 19
ATH1 62 1054
YPR027C 5 17
YOP1 12 113
APL4 36 331
CSR2 52 457
NTO1 51 1081
SRO7 32 410
HTS1 3 2
ARP7 14 240
GLN1 5 11
VMA13 23 146
SPO24 4 10
ERV2 23 610
IRC16 21 238
YPR039W 27 397
TIP41 24 350
TIF5 6 32
PUF2 29 450
RPL43A 2 1
OPI11 1 0
THP3 10 186
MCM16 0 0
MSF1 14 80
TAH18 0 0
ATG11 29 171
YPR050C 28 869
MAK3 43 1167
NHP6A 12 202
YPR053C 35 370
SMK1 14 166
SEC8 19 227
TFB4 3 22
BRR1 17 210
YMC1 8 63
YPR059C 4 4
ARO7 0 0
JID1 19 119
FCY1 17 378
YPR063C 16 45
YPR064W 26 189
ROX1 10 96
UBA3 28 459
ISA2 3 9
HOS1 17 216
SPE3 12 31
MED1 14 119
YPR071W 9 22
NOT5 10 133
LTP1 7 43
TKL1 15 181
YPR074W-A 23 204
OPY2 14 317
YPR076W 3 14
YPR077C 35 293
YPR078C 44 345
MRL1 30 443
TEF1 0 0
GRS2 36 504
DIB1 0 0
MDM36 17 328
YPR084W 15 97
ASA1 1 0
SUA7 2 1
VPS69 5 25
SRP54 4 27
YPR089W 21 201
NVJ2 13 279
YPR092W 13 218
ASR1 13 236
RDS3 0 0
SYT1 26 214
YPR096C 16 194
YPR097W 37 489
YPR098C 7 36
YPR099C 5 25
MRPL51 3 13
SNT309 8 26
RPL11A 0 0
PRE2 0 0
FHL1 12 172
COG4 2 6
ISR1 10 63
YTH1 2 1
RPN7 0 0
YPR108W-A 19 330
YPR109W 27 423
RPC40 1 0
DBF20 23 158
MRD1 0 0
PIS1 2 2
YPR114W 7 38
RGC1 30 467
RRG8 11 115
YPR117W 52 423
MRI1 17 195
CLB2 4 13
CLB5 26 309
THI22 15 78
AXL1 92 1049
YPR123C 4 12
CTR1 14 129
YLH47 16 153
YPR126C 5 7
YPR127W 10 86
ANT1 24 314
SCD6 9 31
YPR130C 8 21
NAT3 1 0
RPS23B 5 7
SPN1 6 68
TOM5 0 0
MSS18 4 35
CTF4 7 26
YPR136C 0 0
RRP9 0 0
MEP3 44 940
LOA1 2 1
TAZ1 14 153
KAR3 11 198
YPR142C 19 473
RRP15 2 3
NOC4 4 17
ASN1 30 275
YPR145C-A 7 37
YPR146C 28 530
YPR147C 12 231
YPR148C 23 339
NCE102 8 120
YPR150W 17 145
SUE1 18 175
URN1 71 815
YPR153W 8 23
PIN3 1 0
NCA2 23 338
TPO3 8 47
TDA6 28 564
CUR1 11 117
KRE6 18 191
YPR159C-A 2 1
GPH1 24 205
YPR160W-A 0 0
YPR160C-A 1 0
SGV1 20 191
ORC4 2 1
TIF3 1 0
MMS1 21 98
RHO1 0 0
MRP2 4 21
MET16 7 27
NUT2 6 65
JIP5 2 30
YPR170C 20 366
YPR169W-A 1 0
YPR170W-B 4 14
YPR170W-A 2 1
BSP1 16 258
YPR172W 9 142
VPS4 1 0
YPR174C 5 55
DPB2 2 2
BET2 0 0
YPR177C 4 106
PRP4 4 106
HDA3 28 356
AOS1 0 0
SEC23 1 0
SMX3 0 0
DPM1 0 0
GDB1 23 270
ATG13 12 223
PZF1 0 0
RPO26 1 0
MLC2 0 0
SKI3 24 233
RPC82 1 0
QCR2 17 69
AQY1 25 470
HPA2 21 298
OPT2 23 330
YPR195C 9 45
YPR196W 15 415
YPR197C 13 35
SGE1 19 114
ARR1 24 324
ARR2 6 62
ARR3 16 212
YPR202W 1 0
YPR203W 0 0
YPR204W 0 0
YPR204C-A 0 0
Q0010 0 0
Q0017 0 0
Q0032 0 0
AI1 0 0
AI2 0 0
AI3 0 0
AI4 0 0
AI5_ALPHA 0 0
COX1 0 0
AI5_BETA 0 0
ATP8 0 0
ATP6 0 0
Q0092 0 0
BI2 0 0
BI3 0 0
BI4 0 0
COB 0 0
OLI1 0 0
VAR1 0 0
Q0142 0 0
Q0143 0 0
Q0144 0 0
SCEI 0 0
Q0182 0 0
COX2 0 0
Q0255 0 0
COX3 0 0
Q0297 0 0
