gene_name number_of_transposon_per_gene number_of_read_per_gene
ODC2 50 1057
DSC3 15 144
RPB8 1 0
YOR225W 13 54
ISU2 15 104
HER1 38 312
MCP1 18 157
WTM2 69 1225
WTM1 28 353
MKK1 35 571
YOR231C-A 2 3
MGE1 0 0
KIN4 48 660
RPL33B 15 101
IRC13 15 56
DFR1 0 0
HES1 24 248
YOR238W 19 359
ABP140 36 382
MET7 15 154
SSP2 24 294
PUS7 18 236
ESA1 1 0
DGA1 18 116
ENV9 34 313
SRL1 10 80
YOR248W 9 78
APC5 2 2
CLP1 1 0
TUM1 24 270
TMA16 13 159
NAT5 11 142
SEC63 2 5
OSW1 21 159
TRE2 6 35
CDC31 0 0
HNT3 9 39
RPT4 0 0
GCD1 7 10
RPN8 2 4
GPN2 2 1
YOR263C 12 108
DSE3 34 386
RBL2 6 93
PNT1 33 316
HRK1 31 222
YOR268C 44 639
PAC1 16 114
VPH1 13 84
FSF1 36 617
YTM1 1 0
TPO4 46 630
MOD5 38 682
RIM20 24 238
CAF20 22 394
YOR277C 12 193
HEM4 1 0
RFM1 12 182
FSH3 13 275
PLP2 4 20
YOR282W 18 222
YOR283W 19 191
HUA2 22 71
RDL1 15 196
RDL2 10 95
RRP36 0 0
MPD1 12 76
YOR289W 33 415
SNF2 17 115
YPK9 65 815
YOR292C 24 263
RPS10A 5 13
YOR293C-A 3 21
RRS1 1 0
UAF30 11 139
YOR296W 70 973
TIM18 8 19
MUM3 52 707
MBF1 8 74
BUD7 25 332
YOR300W 29 498
RAX1 87 1787
YOR302W 3 7
CPA1 37 419
ISW2 22 268
BIL1 4 13
RRG7 5 9
MCH5 13 46
SLY41 25 298
SNU66 28 310
YOR309C 0 0
NOP58 0 0
DGK1 14 87
RPL20B 5 9
SPS4 20 190
YOR314W 14 58
YOR314W-A 3 14
SFG1 26 146
COT1 37 492
YOR316C-A 35 613
FAA1 42 805
YOR318C 47 725
HSH49 0 0
GNT1 25 127
PMT3 48 657
LDB19 35 574
PRO2 1 0
FRT1 24 274
YOR325W 9 129
MYO2 15 92
SNC2 10 47
PDR10 82 889
SCD5 8 47
YOR329W-A 13 251
MIP1 13 31
YOR331C 5 82
VMA4 1 0
YOR333C 7 26
MRS2 1 0
ALA1 2 2
YOR335W-A 0 0
KRE5 10 88
TEA1 34 459
YOR338W 32 263
UBC11 7 70
RPA43 2 1
RPA190 3 2
YOR342C 40 309
YOR343C 50 752
TYE7 15 258
YOR345C 4 59
REV1 41 511
PYK2 15 72
PUT4 378 10444
CIN1 115 2098
MNE1 31 176
MEK1 15 141
TFB6 20 333
SOG2 12 70
MSC6 29 241
GDS1 18 95
CIR2 49 456
SNX3 10 92
HAP5 34 251
VTS1 21 286
PDE2 23 357
PRT1 20 220
PRE10 8 132
PIP2 45 525
YOR364W 28 399
YOR365C 74 1160
YOR366W 15 89
SCP1 5 27
RAD17 25 436
RPS12 0 0
MRS6 4 4
GPB1 65 679
NDD1 5 47
NUD1 6 16
ALD4 31 193
GDH1 20 189
YOR376W 28 399
YOR376W-A 0 0
ATF1 28 424
AMF1 56 798
YOR379C 24 250
RDR1 44 1028
FRE3 46 395
YOR381W-A 12 98
FIT2 5 9
FIT3 18 137
FRE5 40 458
YOR385W 17 177
PHR1 13 136
YOR387C 11 132
FDH1 7 19
YOR389W 35 522
FEX1 3 34
HSP33 6 124
YOR392W 24 102
ERR1 0 0
PAU21 0 0
YOR394C-A 10 121
YRF1-8 0 0
YOR396C-A 0 0
YRF1-7 0 0
YPL283W-B 0 0
YPL283W-A 0 0
PAU22 0 0
ERR2 0 0
HSP32 0 0
FEX2 4 15
YPL278C 0 0
YPL277C 19 187
SAM3 35 394
SAM4 8 45
PBI1 11 48
ATP15 0 0
MDL2 54 866
KAR9 68 781
PLC1 5 22
ACM1 8 48
DIM1 0 0
DIP5 44 574
YPL264C 39 595
KEL3 69 862
FUM1 20 120
YPL261C 20 203
YPL260W 14 165
APM1 40 315
THI21 84 1612
YPL257W 22 274
CLN2 30 484
BBP1 1 0
HFI1 11 142
VIK1 75 1861
YAH1 0 0
YPL251W 3 2
ICY2 8 60
RPL36B 4 3
YPL250W-A 3 2
GYP5 48 483
GAL4 2 1
YPL247C 45 825
RBD2 12 64
YPL245W 33 625
HUT1 33 317
SRP68 3 3
IQG1 28 200
CIN2 35 235
HSP82 46 749
YAR1 10 21
YPL238C 0 0
SUI3 0 0
ENV7 31 309
RVB2 0 0
VMA11 1 0
NSL1 6 71
SSO1 21 284
FAS2 0 0
USV1 23 188
YPL229W 13 197
CET1 1 0
ALG5 14 122
NEW1 31 147
YPL225W 1 0
MMT2 43 1037
GRE1 17 239
FMP40 56 819
YPL222C-A 14 115
FLC1 63 963
RPL1A 1 0
PCL8 28 540
SAR1 0 0
BMS1 11 76
YPL216W 59 679
CBP3 3 17
THI6 39 591
LEA1 15 310
PUS1 48 990
NIP7 0 0
SRP72 4 15
IPL1 5 19
RKM1 31 350
TYW1 75 1220
PGC1 24 568
YPL205C 25 206
HRR25 18 94
TPK2 28 492
AFT2 31 477
YIG1 25 130
CSM4 8 32
YPL199C 12 155
RPL7B 19 129
YPL197C 6 21
OXR1 30 289
APL5 31 344
DDC1 13 175
RSA1 9 71
PRM3 7 7
YPL191C 36 368
NAB3 1 0
COA2 2 1
GUP2 37 704
POS5 4 8
MF(ALPHA)1 16 39
UIP4 30 501
YPL185W 54 664
MRN1 55 587
RTC6 3 35
RTT10 49 675
YPL182C 20 95
CTI6 24 108
TCO89 72 1190
PPQ1 29 278
CBC2 13 81
CUP9 49 1030
TRE1 84 1753
SPT14 4 65
NIP100 15 177
MRPL40 4 22
COX10 2 1
OYE3 41 977
DAP1 32 570
MEX67 0 0
YPL168W 30 306
REV3 54 284
ATG29 6 56
SET6 17 150
MLH3 43 794
SVS1 9 61
YPL162C 11 58
BEM4 20 203
CDC60 5 13
PET20 9 126
AIM44 75 877
TGS1 53 489
PRM4 31 242
KIP2 100 1818
PEP4 22 208
RAD53 21 259
YPL152W-A 1 0
RRD2 21 236
PRP46 15 378
YPL150W 50 594
ATG5 9 27
PPT2 2 1
PXA1 28 145
NOP53 2 2
KES1 10 54
POC4 4 12
RPL33A 0 0
YPL142C 0 0
FRK1 63 1118
MKK2 35 547
UME1 20 229
SPP1 17 81
GIP3 56 881
YPL136W 4 3
ISU1 16 116
YPL135C-A 6 30
ODC1 31 300
RDS2 34 475
COX11 8 59
RPL5 1 0
SPO19 17 74
TAF14 3 4
TBF1 3 3
HHO1 34 463
NAN1 1 0
KAP120 23 158
SPC29 0 0
RNY1 18 223
TFB2 7 23
MEI5 11 72
VPS30 15 79
YPL119C-A 7 26
DBP1 39 493
MRP51 0 0
IDI1 2 2
HOS3 39 506
BEM3 28 200
YPL114W 10 116
YPL113C 30 435
PEX25 13 54
CAR1 163 4021
GDE1 96 1423
YPL109C 45 751
YPL108W 20 272
YPL107W 23 748
SSE1 9 48
SYH1 56 672
MSD1 2 1
FMP30 33 693
YPL102C 22 447
ELP4 33 434
ATG21 20 84
INA17 12 89
MGR2 5 8
MSY1 0 0
ERI1 13 74
PNG1 22 370
EEB1 53 772
SEC62 4 11
NOG1 8 27
SSU1 57 1114
GLR1 33 327
RPS6A 2 2
RLM1 19 120
YPL088W 59 1235
YDC1 23 103
ELP3 15 152
SEC16 10 34
BRO1 0 0
SEN54 3 5
MOT1 4 4
RPS9A 36 501
YPL080C 39 710
RPL21B 13 37
ATP4 0 0
YPL077C 20 375
GPI2 4 18
GCR1 31 428
YTA6 52 654
YPL073C 6 8
UBP16 30 203
YPL071C 16 155
MUK1 39 419
BTS1 34 281
YPL068C 25 266
YPL067C 55 655
RGL1 47 641
VPS28 4 7
CWC27 23 244
TIM50 7 50
YPL062W 89 2203
ALD6 44 463
MFM1 2 1
GRX5 8 31
PDR12 63 874
SUR1 21 108
LCL1 61 803
LGE1 35 424
LEE1 41 801
KTR6 62 1128
OAZ1 17 217
ARL3 25 324
MNN9 1 0
DIG1 97 1255
CAM1 35 561
SGF11 11 114
ELC1 13 39
VPS16 29 223
YPL044C 0 0
NOP4 9 53
SSN3 85 1318
YPL041C 37 672
ISM1 4 3
YPL039W 66 1783
YPL038W-A 14 134
MET31 30 512
EGD1 72 14437
PMA2 90 1302
YPL035C 16 153
YPL034W 37 475
SRL4 33 222
SVL3 63 837
PHO85 12 80
TRM44 87 1107
SUV3 6 68
ERG10 1 0
SMA1 65 602
SKS1 44 578
YPL025C 65 1275
RMI1 17 91
MET12 75 772
RAD1 90 864
ECM23 31 458
ULP1 21 99
VTC3 209 3660
CTF19 23 195
IRC15 168 2929
SWI1 14 76
HST2 147 3097
YPL014W 179 3437
MRPS16 5 75
RRP12 6 64
TAF3 49 967
RET3 2 3
RQC2 179 2623
CHL1 180 1749
TFC8 10 58
NCR1 392 8995
AEP3 13 127
LSP1 100 1670
ULA1 332 9138
SNF8 38 448
HAT1 206 2653
CIT3 349 10440
PDH1 310 8781
YPR002C-A 20 44
YPR003C 302 4299
AIM45 110 1894
HAL1 96 1522
ICL2 249 5738
REC8 252 5264
HAA1 147 3437
SUT2 53 787
RPA135 1 0
YPR010C-A 35 589
YPR011C 126 2565
YPR012W 22 180
CMR3 80 1315
YPR014C 41 472
YPR015C 74 1323
TIF6 5 32
YPR016W-A 42 374
DSS4 22 245
RLF2 95 1357
MCM4 12 286
ATP20 6 23
AGC1 73 1128
YPR022C 128 2303
EAF3 43 863
YME1 9 56
CCL1 5 49
ATH1 116 1469
YPR027C 25 187
YOP1 31 177
APL4 63 455
CSR2 114 2338
NTO1 75 978
SRO7 50 421
HTS1 1 0
ARP7 22 351
GLN1 4 161
VMA13 34 415
SPO24 6 18
ERV2 52 878
IRC16 44 778
YPR039W 44 654
TIP41 48 524
TIF5 2 9
PUF2 73 1074
RPL43A 12 74
OPI11 7 28
THP3 36 389
MCM16 3 2
MSF1 0 0
TAH18 0 0
ATG11 43 417
YPR050C 60 1054
MAK3 83 1675
NHP6A 26 335
YPR053C 54 513
SMK1 48 894
SEC8 43 420
TFB4 3 18
BRR1 20 377
YMC1 23 179
YPR059C 10 85
ARO7 3 22
JID1 17 476
FCY1 24 612
YPR063C 24 152
YPR064W 47 556
ROX1 16 214
UBA3 65 1379
ISA2 0 0
HOS1 38 649
SPE3 28 282
MED1 35 273
YPR071W 20 190
NOT5 16 94
LTP1 18 180
TKL1 39 453
YPR074W-A 26 377
OPY2 22 228
YPR076W 9 36
YPR077C 41 437
YPR078C 61 582
MRL1 47 793
TEF1 2 2
GRS2 77 1074
DIB1 2 1
MDM36 38 738
YPR084W 34 289
ASA1 2 2
SUA7 0 0
VPS69 22 471
SRP54 23 474
YPR089W 62 742
NVJ2 39 376
YPR092W 27 479
ASR1 38 679
RDS3 2 1
SYT1 60 642
YPR096C 24 298
YPR097W 93 1907
YPR098C 20 140
YPR099C 1 0
MRPL51 1 0
SNT309 18 49
RPL11A 3 18
PRE2 2 4
FHL1 34 391
COG4 4 18
ISR1 19 99
YTH1 7 98
RPN7 3 4
YPR108W-A 25 256
YPR109W 49 1084
RPC40 6 20
DBF20 48 802
MRD1 5 24
PIS1 4 3
YPR114W 17 165
RGC1 53 681
RRG8 19 258
YPR117W 131 1908
MRI1 27 366
CLB2 3 6
CLB5 56 728
THI22 38 510
AXL1 172 2734
YPR123C 2 1
CTR1 15 286
YLH47 41 663
YPR126C 10 87
YPR127W 29 245
ANT1 27 515
SCD6 18 76
YPR130C 10 31
NAT3 4 6
RPS23B 16 138
SPN1 8 19
TOM5 1 0
MSS18 7 33
CTF4 8 51
YPR136C 0 0
RRP9 1 0
MEP3 72 987
LOA1 3 11
TAZ1 47 1102
KAR3 18 126
YPR142C 22 366
RRP15 6 113
NOC4 5 11
ASN1 54 707
YPR145C-A 13 106
YPR146C 49 904
YPR147C 45 687
YPR148C 30 378
NCE102 12 114
YPR150W 38 584
SUE1 44 771
URN1 139 2288
YPR153W 12 104
PIN3 12 77
NCA2 45 443
TPO3 13 224
TDA6 43 668
CUR1 25 316
KRE6 25 141
YPR159C-A 4 5
GPH1 47 682
YPR160W-A 2 6
YPR160C-A 8 43
SGV1 23 315
ORC4 1 0
TIF3 6 6
MMS1 39 411
RHO1 0 0
MRP2 0 0
MET16 17 184
NUT2 11 171
JIP5 9 34
YPR170C 35 835
YPR169W-A 4 19
YPR170W-B 10 107
YPR170W-A 8 77
BSP1 49 378
YPR172W 16 63
VPS4 0 0
YPR174C 7 111
DPB2 3 22
BET2 0 0
YPR177C 2 1
PRP4 2 1
HDA3 45 812
AOS1 0 0
SEC23 1 0
SMX3 0 0
DPM1 0 0
GDB1 82 1122
ATG13 32 672
PZF1 1 0
RPO26 0 0
MLC2 12 145
SKI3 43 417
RPC82 1 0
QCR2 4 4
AQY1 43 576
HPA2 32 318
OPT2 36 436
YPR195C 14 84
YPR196W 51 1031
YPR197C 21 152
SGE1 37 283
ARR1 27 376
ARR2 12 69
ARR3 22 294
YPR202W 1 0
YPR203W 0 0
YPR204W 2 1
YPR204C-A 0 0
Q0010 0 0
Q0017 0 0
Q0032 0 0
AI1 1 0
AI2 3 4
AI3 3 4
AI4 3 4
AI5_ALPHA 4 5
COX1 4 5
AI5_BETA 0 0
ATP8 0 0
ATP6 0 0
Q0092 0 0
BI2 0 0
BI3 0 0
BI4 0 0
COB 0 0
OLI1 0 0
VAR1 1 0
Q0142 0 0
Q0143 0 0
Q0144 0 0
SCEI 0 0
Q0182 0 0
COX2 2 1
Q0255 0 0
COX3 0 0
Q0297 0 0
