gene_name number_of_transposon_per_gene number_of_read_per_gene
YLR311C 15 170
YLR312C 18 346
MRPL15 0 0
SPH1 19 334
CDC3 1 0
NKP2 4 9
TAD3 1 0
YLR317W 0 0
EST2 27 401
BUD6 21 186
MMS22 6 8
SFH1 5 38
VPS65 8 71
CWC24 5 82
PEX30 15 250
RPL38 3 4
YLR326W 17 218
TMA10 7 112
NMA1 21 1577
REC102 11 161
CHS5 16 107
JIP3 2 1
MID2 6 19
RPS25B 13 92
YLR334C 23 189
NUP2 13 162
SGD1 7 35
VRP1 5 74
OPI9 0 0
YLR339C 0 0
RPP0 0 0
SPO77 17 292
FKS1 15 95
YLR342W-A 21 229
GAS2 30 539
RPL26A 13 130
YLR345W 17 426
YLR346C 5 110
KAP95 1 0
YLR347W-A 0 0
DIC1 48 1315
YLR349W 16 211
ORM2 4 13
NIT3 11 179
YLR352W 11 208
BUD8 30 347
TAL1 5 17
ILV5 1 0
ATG33 18 333
RSC2 12 185
YLR358C 13 169
ADE13 1 0
VPS38 5 154
DCR2 29 500
YLR361C-A 1 0
STE11 31 836
NMD4 8 116
YLR363W-A 1 0
GRX8 6 32
YLR365W 6 169
YLR364C-A 7 74
YLR366W 30 485
RPS22B 14 428
MDM30 8 74
SSQ1 4 28
ARC18 0 0
ROM2 14 84
ELO3 6 11
VID22 22 662
YLR374C 19 880
STP3 20 605
PSY3 7 78
FBP1 52 2197
SEC61 0 0
YLR379W 1 0
CSR1 60 2222
CTF3 9 145
NAM2 5 11
SMC6 8 27
IKI3 18 127
SWC7 10 582
VAC14 12 378
REH1 16 199
RPS29A 7 22
STE23 44 1324
ECM19 12 68
CCW14 11 143
ART10 19 301
ATP10 0 0
CST9 12 92
COX8 1 0
VPS33 0 0
AFG2 0 0
SKI2 9 54
BDF1 4 21
YLR399W-A 0 0
YLR400W 18 576
DUS3 51 1653
YLR402W 5 10
SFP1 3 19
FLD1 1 0
DUS4 25 399
RPL31B 19 114
YLR406C-A 10 61
YLR407W 13 35
BLS1 5 36
UTP21 6 31
VIP1 34 834
CTR3 27 531
BER1 4 37
YLR412C-A 5 13
INA1 24 354
PUN1 25 377
YLR415C 33 932
YLR416C 28 1186
VPS36 9 86
CDC73 11 76
YLR419W 66 1911
URA4 14 105
RPN13 6 32
YLR422W 41 719
ATG17 6 27
SPP382 8 121
TUS1 30 795
TDA5 2 1
MAG2 25 719
YLR428C 14 251
CRN1 26 887
SEN1 12 177
ATG23 19 300
IMD3 36 579
CNA1 31 445
YLR434C 22 279
TSR2 4 74
ECM30 25 249
DIF1 32 505
YLR437C-A 23 503
CAR2 85 2491
LSM3 0 0
MRPL4 5 116
SEC39 9 99
RPS1A 10 148
SIR3 42 481
ECM7 19 468
YLR444C 8 279
GMC2 12 500
YLR446W 15 249
VMA6 0 0
RPL6B 13 46
FPR4 15 308
HMG2 41 1192
LEU3 22 167
SST2 25 581
RIF2 23 562
FMP27 68 1688
PDP3 5 28
YLR456W 11 213
NBP1 6 186
YLR458W 1 0
GAB1 0 0
YLR460C 23 557
PAU4 2 42
YLR462W 1 0
YLR463C 1 0
YLR464W 2 1
BSC3 2 1
YRF1-4 2 1
YLR466C-A 0 0
YLR466C-B 5 499
YRF1-5 0 0
YLR467C-A 0 0
YML133C 2 17
YML133W-B 0 0
YML133W-A 0 0
COS3 0 0
YML131W 20 430
ERO1 4 4
COX14 1 0
MSC1 47 904
RSC9 7 46
ERG13 8 150
PGA3 3 3
TUB3 24 422
PHO84 20 411
YML122C 69 3281
GTR1 12 80
NDI1 21 387
YML119W 29 552
NGL3 48 1691
NAB6 82 2684
YML116W-A 25 915
ATR1 59 1343
VAN1 15 204
TAF8 31 626
DAT1 18 611
CTK3 1 0
BUL2 15 144
COQ5 7 122
ZDS2 44 1394
YML108W 3 3
PML39 18 296
URA5 14 172
SEC65 0 0
MDM1 37 879
NUP188 35 841
CAC2 29 453
YML101C-A 8 124
CUE4 45 1628
YML100W-A 22 596
TSL1 66 3128
YML099W-A 14 271
ARG81 36 1162
TAF13 3 3
VPS9 7 50
YML096W 19 168
RAD10 9 25
YML094C-A 10 211
GIM5 9 197
UTP14 8 90
PRE8 0 0
RPM2 13 177
YML090W 11 77
YML089C 40 871
UFO1 43 1088
AIM33 26 1091
ALO1 57 1111
TUB1 0 0
YML084W 19 514
YML083C 42 2075
YML082W 60 1555
ATP18 0 0
TDA9 53 1327
DUS1 34 529
YML079W 18 376
CPR3 10 607
BET5 2 3
WAR1 86 3380
HMG1 73 1251
FPR3 26 257
RPL6A 5 19
TCB3 94 3459
COG8 29 596
DAK1 44 995
POB3 1 0
ITT1 21 491
ERV41 27 483
SMA2 12 179
ORC1 5 124
TEM1 2 8
RPS1B 4 17
MFT1 17 578
PIF1 31 372
OGG1 33 724
NTE1 67 1493
HUG1 4 101
SML1 7 116
YML057C-A 22 327
CMP2 74 1667
IMD4 53 939
SPC2 12 278
CYB2 90 2811
YML054C-A 18 316
YML053C 34 1130
SUR7 50 1194
GAL80 30 895
AIM32 34 835
RSE1 37 1601
GSF2 17 259
YML047W-A 9 63
PRM6 34 628
PRP39 4 56
RRN11 18 184
CAT2 81 2947
VPS71 36 1438
YMD8 22 287
YML037C 30 379
CGI121 18 128
AMD1 73 1640
YML034C-A 27 834
SRC1 89 2447
RAD52 13 318
YML031C-A 3 3
NDC1 6 106
RCF1 11 119
USA1 160 4153
TSA1 14 381
YOX1 94 3041
RPS18B 16 307
YML6 7 34
RPS17A 1 0
NSE5 1 0
APT1 26 1025
UNG1 76 2571
YML020W 86 2811
OST6 41 749
YML018C 52 1530
PSP2 43 883
PPZ1 63 1645
TAF11 1 0
TRM9 82 2543
UBX2 70 2437
YML012C-A 28 1220
ERV25 36 644
RAD33 25 678
SPT5 77 1702
YML009W-B 61 1272
YML009C-A 37 780
MRPL39 28 935
ERG6 14 134
YML007C-A 17 629
YAP1 116 2856
GIS4 115 3295
TRM12 224 8403
GLO1 114 5879
YML003W 84 5136
YML002W 264 9340
YPT7 8 105
CDC5 8 140
YMR001C-A 47 801
MIX17 49 1491
AIM34 39 1184
MVP1 79 2093
TAF4 29 307
PLB2 164 3727
YMR007W 85 3962
PLB1 83 1232
ADI1 52 1250
YMR010W 46 1093
HXT2 83 2902
CLU1 176 4111
SEC59 9 60
YMR013C-A 0 0
YMR013W-A 13 429
BUD22 45 494
ERG5 29 645
SOK2 105 1456
SPO20 62 1539
YMR018W 76 1910
STB4 110 4228
FMS1 92 1711
MAC1 20 226
UBC7 18 397
MSS1 43 1827
MRPL3 3 9
CSI1 23 265
PEX12 34 666
YMR027W 69 2347
TAP42 0 0
FAR8 55 1140
RSF1 41 2130
EIS1 75 1308
YMR031W-A 36 566
HOF1 46 1286
YMR030W-A 21 187
ARP9 3 9
YMR034C 40 657
IMP2 7 120
MIH1 26 824
MSN2 66 1705
CCS1 9 74
SUB1 19 206
YET2 40 1371
ARA2 37 735
ARG80 76 3897
MCM1 5 4
IOC4 40 541
YMR046W-A 0 0
NUP116 41 473
CSM3 12 410
ERB1 1 0
FAR3 9 67
YMR052C-A 16 445
STB2 55 1416
STV1 75 2296
BUB2 56 4179
AAC1 99 1561
YMR057C 43 1493
FET3 13 461
SEN15 1 0
SAM37 10 57
RNA14 1 0
ARG7 4 32
RIM9 13 228
AEP1 7 63
KAR5 44 1564
SOV1 10 166
UBX4 36 1092
AVO2 39 456
NAT4 77 2768
MOT3 19 73
TVP18 5 57
ABF2 3 3
IRC21 8 66
YMR074C 20 119
RCO1 63 1157
YMR075C-A 22 380
PDS5 5 85
VPS20 0 0
CTF18 7 110
SEC14 0 0
NAM7 18 89
ISF1 23 329
YMR082C 35 273
ADH3 27 820
YMR084W 18 609
YMR085W 25 998
SEG1 68 1700
YMR086C-A 34 921
YMR087W 31 645
VBA1 33 1127
YTA12 10 135
YMR090W 19 409
NPL6 24 202
AIP1 32 558
UTP15 0 0
CTF13 0 0
SNO1 27 640
SNZ1 10 85
MTG1 9 81
ATP25 5 178
YMR099C 7 188
MUB1 45 1021
SRT1 24 568
YMR102C 29 332
YMR103C 31 398
YPK2 40 781
PGM2 14 381
YMR105W-A 24 363
YKU80 46 1638
SPG4 13 715
ILV2 7 46
MYO5 53 1197
HFD1 22 448
YMR111C 37 853
MED11 6 33
FOL3 1 0
YMR114C 33 433
MGR3 7 211
ASC1 8 31
SPC24 0 0
SHH3 17 151
ASI1 25 1165
YMR119W-A 8 74
ADE17 17 213
RPL15B 19 252
YMR122C 74 2204
YMR122W-A 7 62
PKR1 5 5
EPO1 27 509
STO1 16 72
DLT1 5 12
SAS2 8 120
ECM16 7 42
POM152 72 1626
YMR130W 22 404
RRB1 1 0
JLP2 12 488
REC114 37 601
ERG29 3 2
GID8 24 432
YMR135W-A 52 2396
GAT2 37 1219
PSO2 42 902
CIN4 13 59
RIM11 8 195
SIP5 8 117
YMR141C 4 7
RPL13B 0 0
YMR141W-A 0 0
RPS16A 3 6
YMR144W 18 549
NDE1 45 1569
TIF34 1 0
YMR147W 13 484
OSW5 32 366
SWP1 3 9
IMP1 9 73
YIM2 18 310
YIM1 22 507
NUP53 23 326
YMR153C-A 7 154
RIM13 32 387
YMR155W 25 291
TPP1 23 447
AIM36 9 74
MRPS8 1 0
YMR158C-A 2 37
YMR158W-B 6 277
ATG16 9 565
YMR160W 46 999
HLJ1 6 57
DNF3 69 1628
INP2 31 589
MSS11 26 492
PAH1 6 7
YMR166C 20 292
MLH1 28 726
CEP3 0 0
ALD3 18 546
ALD2 24 469
EAR1 23 821
HOT1 61 1088
YMR172C-A 5 6
DDR48 11 109
YMR173W-A 12 98
PAI3 10 61
SIP18 8 166
YMR175W-A 17 386
ECM5 87 1785
MMT1 19 540
YMR178W 4 27
SPT21 25 265
CTL1 37 911
YMR181C 7 435
RGM1 24 141
YMR182W-A 6 54
SSO2 9 91
ADD37 10 102
RTP1 2 1
HSC82 16 216
YMR187C 37 629
MRPS17 4 19
GCV2 14 389
SGS1 49 1219
SPG5 12 177
GYL1 38 727
MRPL24 3 30
YMR193C-A 9 251
RPL36A 9 490
CMC4 27 767
YMR194C-A 34 1309
ICY1 7 117
YMR196W 59 2043
VTI1 4 131
CIK1 18 215
CLN1 22 208
ROT1 0 0
RAD14 22 818
ERG2 1 0
TOM40 3 52
INP1 20 193
PFK2 9 86
YMR206W 46 1702
HFA1 34 1501
ERG12 1 0
YMR209C 30 648
YMR210W 18 841
DML1 1 0
EFR3 14 257
CEF1 15 560
SCJ1 12 250
GAS3 14 204
SKY1 15 345
GUA1 0 0
TRS130 13 100
ESC1 63 1573
ERG8 0 0
YMR221C 22 352
FSH2 8 42
UBP8 11 66
MRE11 28 517
MRPL44 6 182
YMR226C 19 776
TAF7 8 28
MTF1 1 0
RRP5 3 4
RPS10B 4 6
YMR230W-A 13 500
PEP5 4 26
FUS2 20 350
TRI1 7 70
RNH1 15 78
RNA1 1 0
TAF9 0 0
BCH1 19 416
DFG5 25 656
RNT1 2 5
CUS1 38 1963
YHM2 20 380
RPL20A 2 4
YMR242W-A 6 29
ZRC1 17 309
YMR244W 43 1067
COA6 3 5
YMR245W 58 689
FAA4 75 3529
RKR1 48 722
YMR247W-A 2 7
GAD1 37 998
GTO3 89 2736
HOR7 2 1
YMR252C 15 259
YMR253C 23 1181
YMR254C 32 563
GFD1 6 50
COX7 0 0
PET111 8 39
ROY1 22 1437
TRM732 55 954
TIF11 1 0
TPS3 30 369
YMR262W 24 431
SAP30 11 115
CUE1 17 253
YMR265C 19 227
RSN1 50 1027
PPA2 2 1
PRP24 1 0
TMA23 8 93
RRN9 0 0
URA10 26 563
SCS7 18 1295
YMR272W-A 4 33
YMR272W-B 5 30
ZDS1 16 301
RCE1 13 333
BUL1 31 1169
DSK2 13 99
FCP1 2 2
PRM15 24 817
YMR279C 26 525
CAT8 56 1650
GPI12 3 2
AEP2 3 10
RIT1 25 165
YKU70 21 202
NGL2 47 1380
MRPL33 0 0
DSS1 5 21
HSH155 13 316
ABZ2 21 580
HAS1 2 1
YMR290W-A 2 2
TDA1 29 979
GOT1 14 348
HER2 7 221
JNM1 2 1
YMR294W-A 6 23
YMR295C 11 396
LCB1 0 0
PRC1 32 648
LIP1 0 0
DYN3 2 2
ADE4 0 0
ATM1 6 29
YME2 39 1422
ADH2 24 303
UBP15 9 170
YMR304C-A 15 124
SCW10 21 938
FKS3 88 1650
YMR306C-A 11 54
GAS1 2 2
YMR307C-A 0 0
PSE1 7 76
NIP1 3 5
YMR310C 18 164
GLC8 13 250
ELP6 20 52
TGL3 11 553
PRE5 2 1
YMR315W 37 798
YMR315W-A 3 143
DIA1 27 702
YMR316C-A 12 179
YMR316C-B 6 27
YMR317W 31 506
ADH6 23 378
FET4 33 613
YMR320W 18 908
YMR321C 0 0
SNO4 0 0
ERR3 0 0
YMR324C 0 0
PAU19 2 1
YMR326C 2 1
YRF1-6 0 0
YNL339W-B 0 0
YNL339W-A 0 0
YNL338W 1 0
YNL337W 4 8
COS1 8 130
DDI3 3 15
SNO2 5 30
SNZ2 5 112
THI12 11 361
AAD14 25 330
RPD3 4 64
PEX6 42 1394
MDJ2 8 73
EGT2 59 769
PFA3 19 530
FIG4 36 881
YNL324W 3 4
LEM3 5 16
KRE1 16 63
VNX1 53 1882
YNL320W 25 559
YNL319W 7 34
HXT14 33 812
PFS2 5 147
PHA2 23 338
ATP11 0 0
DAL82 26 328
EMW1 1 0
RFA2 2 3
SKP2 11 220
ZIM17 1 0
STB1 48 1688
KRI1 3 11
MCK1 3 6
MRPS18 2 8
BXI1 19 197
YPT11 41 1215
YNL303W 8 71
RPS19B 2 1
RPL18B 10 51
TOS6 7 24
TRF5 27 426
CLA4 10 60
MON2 7 56
YNL296W 1 0
YNL295W 22 334
RIM21 27 433
MSB3 38 1094
PUS4 13 464
MID1 25 1069
RFC3 2 2
PCL1 15 123
CAF40 20 420
SEC21 3 5
CUS2 30 664
YNL285W 36 1168
MRPL10 10 121
WSC2 26 713
POP3 12 586
HCH1 9 79
ERG24 1 0
PRM1 62 2071
CAF120 200 5838
YNL277W-A 13 460
MET2 15 496
YNL276C 9 171
BOR1 32 427
GOR1 33 919
TOF1 28 674
SEC2 17 355
BNI1 33 384
ALP1 37 741
BSC4 48 1384
LYP1 20 676
PIK1 6 9
YNL266W 6 69
IST1 13 199
PDR17 18 1112
YIF1 2 1
POL2 5 52
ORC5 0 0
LTO1 8 41
ATX1 1 0
DSL1 5 15
SIP3 48 1184
FOL1 4 86
GIS2 7 112
RTC4 23 311
TEX1 26 679
MRPL17 1 0
NRD1 9 40
RAD50 2 8
MPA43 30 571
RPA49 2 1
YNL247W 0 0
VPS75 20 315
CWC25 2 2
SUI1 0 0
SLA2 10 108
ATG2 31 352
ZWF1 15 162
NAR1 10 234
LAP3 23 1311
KEX2 12 335
YTP1 23 465
SIN4 14 209
YNL235C 14 467
YNL234W 34 743
BNI4 28 524
CSL4 2 6
PDR16 59 2368
ELA1 45 2295
URE2 1 0
YNL228W 15 284
JJJ1 21 371
YNL226W 19 155
CNM67 2 1
SQS1 22 457
ATG4 7 182
SSU72 1 0
POP1 0 0
ADE12 1 0
ALG9 8 76
MGS1 37 878
YNL217W 27 810
RAP1 1 0
IES2 5 15
PEX17 10 149
RRG9 6 55
VID27 24 588
YNL211C 6 137
MER1 11 106
SSB2 11 55
YNL208W 9 53
RIO2 7 54
RTT106 37 1629
YNL205C 21 387
SPS18 9 102
YNL203C 26 311
SPS19 38 957
PSY2 33 627
YNL200C 12 64
GCR2 18 131
YNL198C 12 285
WHI3 38 900
SLZ1 14 431
YNL195C 21 379
YNL194C 14 159
YNL193W 44 775
CHS1 12 186
DUG3 34 892
YNL190W 11 75
SRP1 0 0
KAR1 2 8
SWT21 27 560
UBP10 32 449
MRPL19 4 4
YNL184C 24 307
NPR1 30 716
IPI3 4 7
YNL181W 5 20
RHO5 7 50
YNL179C 31 989
RPS3 0 0
MRPL22 1 0
TDA7 24 1305
NOP13 25 708
YNL174W 8 115
MDG1 22 229
APC1 14 90
YNL171C 2 4
YNL170W 2 4
PSD1 1 0
FMP41 28 358
SKO1 16 319
BNI5 31 525
YNL165W 45 1532
IBD2 7 86
RIA1 2 33
YNL162W-A 9 50
RPL42A 5 86
CBK1 33 488
YGP1 33 290
ASI2 16 181
PGA1 2 7
IGO1 8 109
NSG2 9 141
CUZ1 5 58
YCK2 23 732
GIM3 8 736
INN1 6 23
RPC31 0 0
YNL150W 2 7
PGA2 2 7
ALF1 105 5027
LSM7 2 3
YNL146C-A 22 557
YNL146W 6 53
MFA2 2 5
YNL144C 41 959
YNL144W-A 4 13
YNL143C 22 282
MEP2 22 381
AAH1 18 235
YNL140C 15 557
THO2 24 838
YSF3 5 12
SRV2 0 0
NAM9 4 18
EAF7 26 211
FPR1 11 64
YNL134C 29 480
FYV6 10 47
KRE33 3 2
TOM22 1 0
CPT1 9 84
DGR1 11 263
NRK1 17 553
TEP1 35 689
FAR11 22 315
SPC98 3 13
ESBP6 38 1220
NAF1 2 9
NMA111 50 1352
YNL122C 11 251
TOM70 21 313
YNL120C 1 0
NCS2 10 214
DCP2 22 418
MLS1 43 630
DMA2 27 486
YNL115C 29 554
YNL114C 7 26
RPC19 0 0
DBP2 16 545
CYB5 6 25
NOP15 0 0
YNL109W 5 75
YNL108C 16 429
YAF9 9 55
INP52 79 2406
RRT16 8 117
LEU4 56 1270
YNL103W-A 3 65
MET4 7 91
POL1 3 15
AVT4 32 1030
MIC27 25 538
OCA1 11 306
RAS2 8 91
YNL097C-B 17 829
PHO23 26 608
YNL097W-A 5 26
RPS7B 12 132
YNL095C 32 531
APP1 28 473
YPT53 16 306
YNL092W 25 929
NST1 53 1336
RHO2 3 2
YNL089C 4 15
TOP2 2 10
TCB2 119 3128
SNN1 4 20
MKT1 22 1385
END3 4 57
SAL1 20 375
PMS1 27 281
SWS2 5 9
EOS1 6 63
TPM1 0 0
NIS1 52 997
APJ1 38 872
MKS1 11 188
IMP4 4 18
MLF3 18 504
MSK1 10 77
RNH201 50 1884
LAT1 17 123
TOM7 7 105
RPL16B 1 0
FKH2 63 1475
YNL067W-A 22 314
YNL067W-B 7 124
RPL9B 4 126
SUN4 94 3165
AQR1 63 1934
YDJ1 7 41
MTQ1 56 759
GCD10 16 261
NOP2 5 151
ARP5 0 0
YNL058C 22 306
YNL057W 11 44
OCA2 9 45
POR1 6 29
VAC7 33 539
MSG5 79 1499
COX5A 9 145
COG5 13 236
YNL050C 32 535
SFB2 28 885
ALG11 2 2
SLM2 85 2620
YNL046W 53 2184
LAP2 57 1905
YIP3 21 444
YNL043C 8 77
YNL042W-B 28 1088
BOP3 82 2441
COG6 32 336
YNL040W 39 640
BDP1 6 63
GPI15 5 4
IDH1 3 3
NCE103 8 51
YNL035C 59 1471
YNL034W 80 1730
YNL033W 2 4
SIW14 55 1091
HHT2 11 231
HHF2 5 86
KTR5 101 3864
YNL028W 40 1424
CRZ1 59 1689
SAM50 2 1
SSN8 7 37
KSH1 1 0
YNL024C 65 3094
FAP1 106 3860
RCM1 67 2014
HDA1 110 2263
ARK1 111 4982
YNL019C 6 10
YNL018C 79 2629
YNL017C 69 3206
PUB1 59 2011
PBI2 5 4
HEF3 154 3422
YNL013C 25 141
SPO1 172 5458
YNL011C 85 1609
YNL010W 66 2700
IDP3 151 5161
ASI3 236 7352
SIS1 3 3
LST8 1 0
MRP7 58 968
HRB1 460 37020
PET8 51 1173
RLP7 7 252
DOM34 87 2461
CIT1 150 7333
YNR001W-A 67 3039
ATO2 345 18034
RPC34 28 1109
YNR003W-A 1 0
SWM2 61 1226
YNR005C 5 24
VPS27 21 207
ATG3 22 387
LRO1 190 7183
NRM1 58 2169
CSE2 22 520
PRP2 36 686
URK1 70 2672
PHO91 145 5977
YNR014W 73 1194
SMM1 132 6016
ACC1 4 19
TIM23 2 10
RCF2 88 6483
ARE2 63 1689
ATP23 29 843
YNR021W 51 1473
MRPL50 19 455
SNF12 3 12
MPP6 35 385
YNR025C 23 98
SEC12 23 453
BUD17 33 905
CPR8 36 1338
YNR029C 36 882
ALG12 79 1384
SSK2 87 2776
PPG1 32 1090
HUB1 8 206
ABZ1 95 2329
SOL1 44 946
YNR034W-A 31 717
ARC35 7 149
MRPS12 1 0
RSM19 2 3
DBP6 12 184
ZRG17 22 156
YNR040W 35 959
COQ2 24 522
YNR042W 9 148
MVD1 1 0
AGA1 56 1244
PET494 20 419
TRM112 2 1
FPK1 53 1371
YNR048W 32 720
MSO1 35 542
LYS9 4 12
BRE5 56 720
POP2 20 257
NOG2 1 0
ESF2 11 72
HOL1 70 1599
BIO5 46 1034
BIO4 71 2203
BIO3 42 1253
MNT4 65 1133
FRE4 96 2933
YNR061C 14 242
YNR062C 20 315
YNR063W 59 1186
YNR064C 40 1716
YNR065C 49 1032
YNR066C 39 1100
DSE4 66 1815
YNR068C 19 176
BSC5 32 1172
PDR18 0 0
YNR071C 1 0
HXT17 2 1
YNR073C 1 0
AIF1 1 0
COS10 23 527
YNR075C-A 5 97
PAU6 0 0
YNR077C 0 0
YOL166W-A 7 89
YOL166C 1 0
AAD15 7 103
YOL164W-A 5 21
BDS1 59 2652
YOL163W 22 969
YOL162W 10 74
PAU20 5 8
YOL160W 9 74
YOL159C-A 9 235
YOL159C 9 192
ENB1 64 1568
IMA2 20 416
HXT11 17 336
YOL155W-A 0 0
HPF1 29 541
ZPS1 11 307
FRE7 52 889
GRE2 16 222
YOL150C 4 10
DCP1 0 0
SPT20 19 274
PEX11 11 146
PSF3 1 0
CTR9 18 286
NOP8 14 53
RIB4 0 0
RRP40 5 10
PPM2 66 2816
ARG8 0 0
CDC33 0 0
RTC1 62 1744
BSC6 31 919
PFK27 24 264
MED7 4 81
YOL134C 10 192
HRT1 0 0
GAS4 30 759
YOL131W 12 327
ALR1 10 164
VPS68 9 583
YGK3 47 1422
RPL25 0 0
MDH2 26 946
TRM13 56 1584
TRM11 22 535
HRP1 0 0
SMF1 46 1578
RPS19A 17 380
RPL18A 2 1
MCH4 31 396
YOL118C 17 595
RRI2 30 700
MSN1 17 357
PAP2 9 40
YOL114C 15 59
SKM1 30 1382
MSB4 61 1265
MDY2 25 566
SHR5 101 2379
ZEO1 1 0
INO4 3 30
YOL107W 19 282
YOL106W 13 274
WSC3 32 280
NDJ1 20 389
ITR2 38 1238
TPT1 1 0
IZH4 11 73
PKH2 45 753
YOL099C 7 19
YOL098C 51 1195
YOL097W-A 23 481
WRS1 3 3
COQ3 2 2
HMI1 4 20
RFC4 0 0
TRM10 18 410
YPQ1 22 631
SPO21 31 804
MSH2 48 835
HAL9 51 1303
MPD2 20 576
DUF1 50 703
MHF1 13 361
ADH1 6 17
YOL085W-A 31 677
YOL085C 38 1145
PHM7 80 2079
ATG34 54 1159
YOL083C-A 4 82
ATG19 38 1759
IRA2 21 652
REX4 13 231
YOL079W 5 27
AVO1 27 606
ATP19 3 21
BRX1 3 30
MDM20 8 61
YOL075C 83 3017
DSC2 30 605
THP1 2 46
SDH5 10 150
NBA1 39 1075
NUF2 2 4
HST1 20 489
RTG1 15 199
RIB2 12 266
INP54 36 855
MET22 3 4
CRT10 58 966
APM4 22 363
PRS5 71 2244
MAM3 140 5075
GPD2 45 1309
ARG1 4 23
YOL057W 40 1007
GPM3 35 2161
THI20 61 2322
PSH1 49 1705
AIM39 60 1096
DDR2 5 8
SPE2 71 1468
GAL11 41 516
YOL050C 12 44
GSH2 32 268
RRT8 36 543
LDS2 39 1155
YOL046C 20 436
PSK2 78 2030
PEX15 45 940
NTG2 38 784
NGL1 32 741
NOP12 46 1026
RPS15 0 0
RPP2A 4 8
YOL038C-A 6 30
PRE6 0 0
YOL037C 11 405
YOL036W 49 1522
YOL035C 19 602
SMC5 7 130
MSE1 12 83
OPI10 28 944
SIL1 42 1410
GAS5 32 795
YOL029C 14 443
YAP7 11 348
MDM38 37 859
MIM1 9 154
LAG2 80 2648
YOL024W 21 1309
IFM1 22 219
TSR4 2 1
DIS3 9 157
TAT2 54 1195
YOL019W-A 52 1516
YOL019W 103 4937
TLG2 9 69
ESC8 151 3818
CMK2 68 1870
IRC10 52 875
YOL014W 9 46
YOL013W-B 10 213
YOL013W-A 22 2363
HRD1 86 2982
HTZ1 7 21
PLB3 177 5682
RCL1 4 239
MDM12 5 74
COQ10 49 1172
CSI2 102 5032
TOP1 51 500
RPB11 1 0
SIN3 180 4041
PFA4 111 3581
IZH2 167 6711
PHO80 60 1867
RRP6 110 2626
ALG6 69 1079
YSP3 221 11976
UTP23 21 463
DNL4 310 8625
TSR3 125 3592
SGT2 95 4130
SLG1 39 615
YOR008C-A 24 322
YOR008W-B 14 267
TIR4 46 859
TIR2 47 500
AUS1 222 8348
YOR011W-A 21 567
YOR012W 22 1243
IRC11 25 1021
RTS1 13 135
YOR015W 35 338
ERP4 30 1622
PET127 116 2510
ROD1 45 750
YOR019W 118 3341
HSP10 0 0
YOR020W-A 16 43
SFM1 23 491
YOR022C 65 2059
AHC1 53 771
YOR024W 74 4224
HST3 55 960
BUB3 20 276
STI1 36 591
CIN5 35 657
YOR029W 31 1309
DFG16 69 1696
HMS1 44 895
YOR032W-A 24 491
EXO1 93 1649
AKR2 89 2596
YOR034C-A 43 968
SHE4 55 1270
PEP12 8 49
CYC2 29 640
HIR2 58 1325
CKB2 3 38
GLO4 48 1510
YOR041C 11 293
CUE5 31 742
WHI2 46 1058
IRC23 13 753
TOM6 3 6
DBP5 1 0
STD1 15 231
RAT1 5 5
RSB1 40 723
YOR050C 38 481
ETT1 36 1188
TMC1 13 754
YOR053W 19 449
VHS3 60 1200
YOR055W 14 129
NOB1 15 254
SGT1 2 10
ASE1 56 745
LPL1 30 656
SLD7 6 40
CKA2 13 430
YOR062C 34 771
RPL3 1 0
YNG1 19 239
CYT1 13 454
MSA1 26 564
ALG8 16 80
VPS5 14 198
VAM10 7 151
GYP1 17 341
NRT1 40 1409
YOR072W 37 572
YOR072W-A 34 2531
YOR072W-B 16 223
SGO1 46 1199
CDC21 0 0
YOR073W-A 0 0
UFE1 0 0
SKI7 13 486
RTS2 24 491
BUD21 6 36
ATX2 14 239
DIA2 16 272
TGL5 36 650
YOR082C 22 383
WHI5 115 2913
LPX1 69 2163
OST3 26 373
TCB1 57 1139
YVC1 39 1438
VPS21 2 1
PTC5 48 1492
TMA46 51 2188
ECM3 50 1510
YOR093C 48 1293
ARF3 9 108
RKI1 0 0
RPS7A 3 18
YOR097C 24 318
NUP1 16 242
KTR1 47 1745
CRC1 44 561
RAS1 28 370
YOR102W 1 0
OST2 0 0
PIN2 16 141
YOR105W 7 72
VAM3 2 26
RGS2 27 763
LEU9 24 384
YOR108C-A 3 115
INP53 43 1115
TFC7 8 22
YOR111W 18 297
CEX1 29 333
AZF1 23 438
YOR114W 26 806
TRS33 18 190
RPO31 3 5
RPT5 1 0
RTC5 33 709
RIO1 0 0
GCY1 14 284
YOR121C 3 22
PFY1 1 0
LEO1 43 1339
UBP2 34 438
CAT5 8 57
IAH1 23 852
RGA1 34 236
ADE2 1726 179418
AFI1 46 687
ORT1 0 0
YOR131C 13 357
VPS17 12 163
EFT1 6 80
BAG7 40 807
IRC14 3 26
IDH2 1 0
SIA1 21 627
RUP1 35 905
YOR139C 3 17
SFL1 40 626
ARP8 11 49
LSC1 9 218
THI80 2 15
ELG1 19 267
PNO1 1 0
YOR146W 0 0
MDM32 10 108
SPP2 8 114
SMP3 0 0
MRPL23 3 6
RPB2 2 1
YOR152C 7 25
PDR5 55 1842
SLP1 22 778
ISN1 22 360
NFI1 38 702
PUP1 2 1
PET123 8 38
SME1 1 0
MTR10 1 0
PNS1 26 770
YOR161W-A 2 3
YOR161W-B 1 0
YOR161C-C 12 359
YRR1 51 1900
DDP1 13 184
GET4 14 120
