gene_name number_of_transposon_per_gene number_of_read_per_gene
DIC1 30 753
YLR349W 17 414
ORM2 6 36
NIT3 21 469
YLR352W 42 832
BUD8 17 277
TAL1 11 95
ILV5 1 0
ATG33 10 142
RSC2 26 135
YLR358C 9 64
ADE13 0 0
VPS38 9 70
DCR2 20 523
YLR361C-A 2 39
STE11 14 455
NMD4 4 30
YLR363W-A 0 0
GRX8 5 23
YLR365W 4 64
YLR364C-A 4 24
YLR366W 14 282
RPS22B 11 62
MDM30 26 458
SSQ1 7 15
ARC18 0 0
ROM2 23 406
ELO3 6 14
VID22 23 452
YLR374C 24 729
STP3 18 248
PSY3 8 91
FBP1 22 554
SEC61 2 61
YLR379W 2 3
CSR1 19 300
CTF3 9 51
NAM2 5 5
SMC6 0 0
IKI3 12 96
SWC7 3 9
VAC14 6 62
REH1 9 53
RPS29A 5 14
STE23 20 290
ECM19 3 12
CCW14 1 0
ART10 16 369
ATP10 8 73
CST9 7 77
COX8 3 7
VPS33 3 4
AFG2 0 0
SKI2 15 321
BDF1 11 65
YLR399W-A 0 0
YLR400W 28 418
DUS3 37 824
YLR402W 7 74
SFP1 4 5
FLD1 6 21
DUS4 9 213
RPL31B 7 48
YLR406C-A 7 79
YLR407W 10 50
BLS1 3 2
UTP21 4 12
VIP1 29 509
CTR3 6 53
BER1 2 2
YLR412C-A 4 5
INA1 11 177
PUN1 6 163
YLR415C 9 170
YLR416C 12 236
VPS36 9 40
CDC73 4 7
YLR419W 13 139
URA4 8 79
RPN13 5 52
YLR422W 15 58
ATG17 5 49
SPP382 2 6
TUS1 11 70
TDA5 4 3
MAG2 10 153
YLR428C 5 84
CRN1 5 79
SEN1 1 0
ATG23 7 114
IMD3 8 190
CNA1 7 47
YLR434C 3 26
TSR2 0 0
ECM30 36 533
DIF1 15 86
YLR437C-A 18 316
CAR2 62 1514
LSM3 0 0
MRPL4 12 90
SEC39 3 3
RPS1A 8 40
SIR3 18 241
ECM7 8 92
YLR444C 4 22
GMC2 4 22
YLR446W 7 86
VMA6 0 0
RPL6B 3 9
FPR4 9 170
HMG2 12 275
LEU3 7 22
SST2 6 89
RIF2 7 225
FMP27 13 192
PDP3 2 4
YLR456W 6 193
NBP1 2 2
YLR458W 1 0
GAB1 0 0
YLR460C 4 62
PAU4 2 36
YLR462W 1 0
YLR463C 0 0
YLR464W 0 0
BSC3 0 0
YRF1-4 0 0
YLR466C-A 0 0
YLR466C-B 8 549
YRF1-5 0 0
YLR467C-A 0 0
YML133C 1 0
YML133W-B 0 0
YML133W-A 0 0
COS3 0 0
YML131W 11 382
ERO1 5 28
COX14 8 80
MSC1 33 810
RSC9 10 54
ERG13 1 0
PGA3 2 1
TUB3 18 416
PHO84 33 1140
YML122C 44 1520
GTR1 25 440
NDI1 49 989
YML119W 40 852
NGL3 50 1307
NAB6 39 874
YML116W-A 8 92
ATR1 37 1037
VAN1 20 118
TAF8 7 46
DAT1 16 404
CTK3 8 32
BUL2 15 421
COQ5 6 106
ZDS2 21 371
YML108W 2 6
PML39 13 143
URA5 3 16
SEC65 1 0
MDM1 11 193
NUP188 16 203
CAC2 38 788
YML101C-A 13 196
CUE4 59 1806
YML100W-A 26 375
TSL1 24 556
YML099W-A 6 30
ARG81 35 576
TAF13 0 0
VPS9 13 79
YML096W 20 155
RAD10 1 0
YML094C-A 5 162
GIM5 6 81
UTP14 8 19
PRE8 1 0
RPM2 23 138
YML090W 27 470
YML089C 44 1222
UFO1 60 983
AIM33 27 452
ALO1 43 998
TUB1 0 0
YML084W 20 225
YML083C 49 1197
YML082W 62 1088
ATP18 5 97
TDA9 77 1480
DUS1 31 558
YML079W 21 310
CPR3 12 109
BET5 1 0
WAR1 47 956
HMG1 64 1557
FPR3 24 280
RPL6A 7 20
TCB3 108 2158
COG8 35 312
DAK1 39 798
POB3 0 0
ITT1 14 156
ERV41 22 477
SMA2 14 238
ORC1 4 15
TEM1 2 1
RPS1B 5 10
MFT1 11 177
PIF1 27 699
OGG1 12 95
NTE1 40 1163
HUG1 7 112
SML1 7 133
YML057C-A 15 434
CMP2 34 761
IMD4 28 265
SPC2 5 61
CYB2 68 1675
YML054C-A 45 1187
YML053C 30 338
SUR7 30 376
GAL80 25 857
AIM32 15 233
RSE1 15 399
GSF2 21 332
YML047W-A 2 1
PRM6 7 80
PRP39 9 85
RRN11 7 49
CAT2 46 826
VPS71 32 512
YMD8 22 269
YML037C 14 103
CGI121 15 28
AMD1 54 1216
YML034C-A 9 137
SRC1 74 1667
RAD52 11 131
YML031C-A 2 2
NDC1 6 91
RCF1 13 147
USA1 100 2214
TSA1 15 63
YOX1 40 605
RPS18B 17 116
YML6 65 891
RPS17A 14 68
NSE5 11 39
APT1 16 182
UNG1 48 1206
YML020W 57 935
OST6 35 455
YML018C 55 928
PSP2 58 648
PPZ1 69 1644
TAF11 1 0
TRM9 54 1075
UBX2 104 1781
YML012C-A 44 914
ERV25 36 492
RAD33 37 597
SPT5 47 398
YML009W-B 34 364
YML009C-A 19 186
MRPL39 29 885
ERG6 63 635
YML007C-A 22 351
YAP1 158 2436
GIS4 204 3191
TRM12 188 5557
GLO1 135 4818
YML003W 123 3956
YML002W 248 6185
YPT7 20 99
CDC5 5 35
YMR001C-A 40 1024
MIX17 76 2373
AIM34 61 2090
MVP1 150 2743
TAF4 24 120
PLB2 152 2494
YMR007W 76 2090
PLB1 88 1402
ADI1 81 2402
YMR010W 95 1256
HXT2 86 2394
CLU1 113 2006
SEC59 6 43
YMR013C-A 0 0
YMR013W-A 4 31
BUD22 42 223
ERG5 72 1380
SOK2 99 1029
SPO20 122 3202
YMR018W 105 1980
STB4 146 3472
FMS1 76 1269
MAC1 72 1381
UBC7 35 1096
MSS1 116 2714
MRPL3 44 378
CSI1 33 442
PEX12 46 562
YMR027W 45 819
TAP42 0 0
FAR8 62 779
RSF1 35 1148
EIS1 74 1346
YMR031W-A 60 886
HOF1 67 1259
YMR030W-A 13 139
ARP9 2 2
YMR034C 57 1004
IMP2 25 563
MIH1 66 1239
MSN2 111 2761
CCS1 59 434
SUB1 56 974
YET2 35 483
ARA2 79 1552
ARG80 138 4531
MCM1 19 269
IOC4 37 604
YMR046W-A 0 0
NUP116 41 315
CSM3 19 138
ERB1 1 0
FAR3 22 281
YMR052C-A 8 114
STB2 54 982
STV1 50 549
BUB2 29 1304
AAC1 116 1879
YMR057C 40 949
FET3 6 81
SEN15 0 0
SAM37 17 72
RNA14 1 0
ARG7 39 978
RIM9 14 215
AEP1 23 211
KAR5 22 512
SOV1 40 613
UBX4 24 335
AVO2 43 659
NAT4 129 4725
MOT3 62 465
TVP18 17 196
ABF2 16 82
IRC21 20 290
YMR074C 21 350
RCO1 57 687
YMR075C-A 13 174
PDS5 7 55
VPS20 9 70
CTF18 27 222
SEC14 4 14
NAM7 47 918
ISF1 35 649
YMR082C 44 442
ADH3 39 962
YMR084W 14 343
YMR085W 23 300
SEG1 38 734
YMR086C-A 10 93
YMR087W 28 729
VBA1 32 631
YTA12 32 455
YMR090W 15 242
NPL6 11 61
AIP1 32 496
UTP15 1 0
CTF13 0 0
SNO1 29 398
SNZ1 20 279
MTG1 19 172
ATP25 38 531
YMR099C 18 332
MUB1 23 261
SRT1 14 103
YMR102C 24 310
YMR103C 35 654
YPK2 35 407
PGM2 22 387
YMR105W-A 16 251
YKU80 96 1968
SPG4 29 563
ILV2 3 3
MYO5 33 356
HFD1 19 402
YMR111C 33 544
MED11 1 0
FOL3 2 1
YMR114C 20 186
MGR3 24 187
ASC1 14 60
SPC24 1 0
SHH3 18 209
ASI1 26 411
YMR119W-A 9 62
ADE17 26 378
RPL15B 21 264
YMR122C 67 1649
YMR122W-A 3 30
PKR1 10 40
EPO1 19 340
STO1 6 5
DLT1 8 135
SAS2 8 100
ECM16 4 3
POM152 37 981
YMR130W 12 106
RRB1 0 0
JLP2 7 204
REC114 30 232
ERG29 8 32
GID8 45 659
YMR135W-A 73 1730
GAT2 55 1156
PSO2 47 916
CIN4 14 59
RIM11 17 221
SIP5 24 317
YMR141C 3 4
RPL13B 1 0
YMR141W-A 0 0
RPS16A 8 27
YMR144W 14 240
NDE1 27 568
TIF34 1 0
YMR147W 17 275
OSW5 21 261
SWP1 1 0
IMP1 13 122
YIM2 16 182
YIM1 7 98
NUP53 11 159
YMR153C-A 2 7
RIM13 21 562
YMR155W 16 260
TPP1 14 83
AIM36 13 156
MRPS8 5 51
YMR158C-A 3 16
YMR158W-B 4 50
ATG16 6 88
YMR160W 23 364
HLJ1 13 222
DNF3 31 573
INP2 24 194
MSS11 32 435
PAH1 19 134
YMR166C 13 152
MLH1 21 251
CEP3 0 0
ALD3 14 155
ALD2 22 647
EAR1 29 469
HOT1 48 419
YMR172C-A 10 50
DDR48 12 84
YMR173W-A 16 102
PAI3 8 24
SIP18 10 281
YMR175W-A 6 62
ECM5 37 778
MMT1 17 454
YMR178W 11 187
SPT21 18 105
CTL1 24 388
YMR181C 12 100
RGM1 17 117
YMR182W-A 6 63
SSO2 14 147
ADD37 8 43
RTP1 3 6
HSC82 31 280
YMR187C 25 503
MRPS17 13 163
GCV2 36 360
SGS1 30 435
SPG5 16 234
GYL1 23 387
MRPL24 15 80
YMR193C-A 16 192
RPL36A 20 332
CMC4 32 518
YMR194C-A 32 924
ICY1 21 292
YMR196W 61 1215
VTI1 3 19
CIK1 14 82
CLN1 13 184
ROT1 0 0
RAD14 22 574
ERG2 14 90
TOM40 0 0
INP1 12 83
PFK2 10 39
YMR206W 28 690
HFA1 32 498
ERG12 0 0
YMR209C 13 202
YMR210W 7 44
DML1 0 0
EFR3 5 46
CEF1 10 160
SCJ1 13 268
GAS3 6 67
SKY1 15 150
GUA1 0 0
TRS130 7 63
ESC1 25 445
ERG8 1 0
YMR221C 3 14
FSH2 4 16
UBP8 7 22
MRE11 8 31
MRPL44 2 59
YMR226C 10 149
TAF7 4 4
MTF1 6 63
RRP5 2 1
RPS10B 10 53
YMR230W-A 7 108
PEP5 8 73
FUS2 15 241
TRI1 5 59
RNH1 9 61
RNA1 0 0
TAF9 1 0
BCH1 18 384
DFG5 22 238
RNT1 4 5
CUS1 8 83
YHM2 26 500
RPL20A 9 44
YMR242W-A 4 8
ZRC1 34 1096
YMR244W 49 1068
COA6 9 93
YMR245W 37 539
FAA4 97 3142
RKR1 34 393
YMR247W-A 2 8
GAD1 24 773
GTO3 108 2296
HOR7 2 1
YMR252C 23 436
YMR253C 59 1334
YMR254C 25 542
GFD1 20 154
COX7 5 65
PET111 22 279
ROY1 35 569
TRM732 27 463
TIF11 0 0
TPS3 7 55
YMR262W 9 112
SAP30 5 39
CUE1 1 0
YMR265C 16 281
RSN1 20 333
PPA2 7 23
PRP24 0 0
TMA23 2 2
RRN9 0 0
URA10 3 74
SCS7 5 8
YMR272W-A 0 0
YMR272W-B 10 144
ZDS1 28 430
RCE1 12 170
BUL1 19 262
DSK2 14 160
FCP1 1 0
PRM15 13 445
YMR279C 9 147
CAT8 26 346
GPI12 2 2
AEP2 13 87
RIT1 15 105
YKU70 17 222
NGL2 11 236
MRPL33 0 0
DSS1 14 178
HSH155 6 65
ABZ2 9 214
HAS1 0 0
YMR290W-A 1 0
TDA1 35 606
GOT1 9 47
HER2 16 273
JNM1 14 105
YMR294W-A 1 0
YMR295C 4 51
LCB1 2 1
PRC1 24 533
LIP1 0 0
DYN3 11 69
ADE4 0 0
ATM1 8 15
YME2 27 391
ADH2 12 109
UBP15 15 97
YMR304C-A 6 50
SCW10 7 89
FKS3 28 603
YMR306C-A 5 15
GAS1 9 50
YMR307C-A 2 8
PSE1 8 33
NIP1 0 0
YMR310C 11 221
GLC8 10 114
ELP6 13 145
TGL3 21 457
PRE5 0 0
YMR315W 21 467
YMR315W-A 5 49
DIA1 15 261
YMR316C-A 4 21
YMR316C-B 3 7
YMR317W 19 236
ADH6 12 345
FET4 14 267
YMR320W 6 123
YMR321C 1 0
SNO4 2 1
ERR3 4 52
YMR324C 0 0
PAU19 0 0
YMR326C 1 0
YRF1-6 0 0
YNL339W-B 0 0
YNL339W-A 0 0
YNL338W 1 0
YNL337W 1 0
COS1 5 45
DDI3 0 0
SNO2 1 0
SNZ2 2 2
THI12 3 12
AAD14 7 72
RPD3 6 34
PEX6 18 199
MDJ2 7 212
EGT2 17 244
PFA3 5 11
FIG4 15 255
YNL324W 8 92
LEM3 12 135
KRE1 16 217
VNX1 24 517
YNL320W 7 68
YNL319W 3 51
HXT14 11 174
PFS2 1 0
PHA2 7 135
ATP11 4 45
DAL82 12 162
EMW1 0 0
RFA2 2 6
SKP2 7 53
ZIM17 2 1
STB1 15 219
KRI1 3 13
MCK1 20 538
MRPS18 17 158
BXI1 17 308
YPT11 27 959
YNL303W 10 156
RPS19B 1 0
RPL18B 13 145
TOS6 2 12
TRF5 11 235
CLA4 5 15
MON2 6 19
YNL296W 3 8
YNL295W 14 168
RIM21 13 212
MSB3 14 294
PUS4 4 23
MID1 4 14
RFC3 1 0
PCL1 9 132
CAF40 10 473
SEC21 1 0
CUS2 10 169
YNL285W 24 323
MRPL10 14 103
WSC2 26 461
POP3 6 71
HCH1 12 158
ERG24 4 4
PRM1 71 1305
CAF120 182 4159
YNL277W-A 17 295
MET2 32 777
YNL276C 16 231
BOR1 24 297
GOR1 17 169
TOF1 12 82
SEC2 7 55
BNI1 12 112
ALP1 35 404
BSC4 20 378
LYP1 19 235
PIK1 3 3
YNL266W 3 5
IST1 9 41
PDR17 22 533
YIF1 1 0
POL2 5 13
ORC5 1 0
LTO1 4 7
ATX1 0 0
DSL1 7 25
SIP3 19 270
FOL1 2 1
GIS2 6 129
RTC4 11 110
TEX1 8 94
MRPL17 8 63
NRD1 4 10
RAD50 11 36
MPA43 5 54
RPA49 1 0
YNL247W 1 0
VPS75 8 81
CWC25 0 0
SUI1 0 0
SLA2 14 183
ATG2 32 353
ZWF1 41 1034
NAR1 22 186
LAP3 19 380
KEX2 24 283
YTP1 14 177
SIN4 13 34
YNL235C 12 138
YNL234W 18 529
BNI4 20 291
CSL4 3 12
PDR16 44 1383
ELA1 50 1047
URE2 16 119
YNL228W 14 151
JJJ1 20 218
YNL226W 5 32
CNM67 3 2
SQS1 29 434
ATG4 23 190
SSU72 0 0
POP1 2 1
ADE12 0 0
ALG9 16 171
MGS1 33 612
YNL217W 23 416
RAP1 2 1
IES2 11 28
PEX17 12 143
RRG9 13 123
VID27 21 207
YNL211C 7 81
MER1 20 220
SSB2 29 303
YNL208W 13 265
RIO2 6 24
RTT106 45 742
YNL205C 20 273
SPS18 22 209
YNL203C 21 347
SPS19 30 581
PSY2 34 494
YNL200C 14 298
GCR2 25 299
YNL198C 21 108
WHI3 32 273
SLZ1 22 521
YNL195C 15 429
YNL194C 31 514
YNL193W 67 1064
CHS1 70 665
DUG3 54 860
YNL190W 12 73
SRP1 1 0
KAR1 2 23
SWT21 20 464
UBP10 60 446
MRPL19 9 89
YNL184C 17 175
NPR1 35 594
IPI3 7 52
YNL181W 3 3
RHO5 10 15
YNL179C 22 211
RPS3 0 0
MRPL22 15 75
TDA7 30 631
NOP13 18 386
YNL174W 7 118
MDG1 14 158
APC1 12 71
YNL171C 6 32
YNL170W 8 88
PSD1 23 239
FMP41 17 357
SKO1 21 202
BNI5 13 179
YNL165W 23 397
IBD2 10 182
RIA1 5 19
YNL162W-A 3 2
RPL42A 10 34
CBK1 12 84
YGP1 39 499
ASI2 34 527
PGA1 11 98
IGO1 17 355
NSG2 21 255
CUZ1 21 178
YCK2 28 513
GIM3 7 144
INN1 8 20
RPC31 2 1
YNL150W 5 12
PGA2 5 12
ALF1 85 3393
LSM7 8 29
YNL146C-A 18 126
YNL146W 10 106
MFA2 3 66
YNL144C 61 1591
YNL144W-A 6 70
YNL143C 28 524
MEP2 32 681
AAH1 14 253
YNL140C 3 3
THO2 6 9
YSF3 2 1
SRV2 10 23
NAM9 14 107
EAF7 20 330
FPR1 6 28
YNL134C 19 169
FYV6 14 83
KRE33 0 0
TOM22 2 4
CPT1 15 181
DGR1 4 63
NRK1 12 212
TEP1 19 383
FAR11 27 451
SPC98 6 85
ESBP6 12 183
NAF1 7 76
NMA111 42 815
YNL122C 8 200
TOM70 15 158
YNL120C 7 61
NCS2 22 289
DCP2 11 89
MLS1 70 1473
DMA2 49 1041
YNL115C 44 724
YNL114C 8 29
RPC19 1 0
DBP2 6 70
CYB5 8 74
NOP15 0 0
YNL109W 8 63
YNL108C 15 202
YAF9 14 72
INP52 58 1159
RRT16 9 200
LEU4 40 846
YNL103W-A 4 51
MET4 12 56
POL1 11 140
AVT4 40 805
MIC27 20 311
OCA1 21 288
RAS2 22 145
YNL097C-B 27 729
PHO23 48 576
YNL097W-A 8 61
RPS7B 33 496
YNL095C 43 948
APP1 38 601
YPT53 14 164
YNL092W 46 1197
NST1 43 488
RHO2 10 107
YNL089C 10 135
TOP2 7 100
TCB2 51 846
SNN1 9 213
MKT1 22 382
END3 9 67
SAL1 16 362
PMS1 22 386
SWS2 5 23
EOS1 20 94
TPM1 5 14
NIS1 86 1307
APJ1 53 558
MKS1 63 920
IMP4 2 3
MLF3 47 608
MSK1 51 670
RNH201 49 1359
LAT1 40 679
TOM7 3 38
RPL16B 5 14
FKH2 82 1624
YNL067W-A 22 251
YNL067W-B 14 459
RPL9B 22 157
SUN4 106 2210
AQR1 96 2283
YDJ1 24 110
MTQ1 52 629
GCD10 10 121
NOP2 3 27
ARP5 15 68
YNL058C 15 96
YNL057W 8 25
OCA2 24 207
POR1 59 1116
VAC7 44 386
MSG5 45 1063
COX5A 11 168
COG5 19 360
YNL050C 16 175
SFB2 28 277
ALG11 1 0
SLM2 46 987
YNL046W 32 811
LAP2 68 1678
YIP3 28 453
YNL043C 16 270
YNL042W-B 36 493
BOP3 44 1001
COG6 60 807
YNL040W 45 766
BDP1 13 65
GPI15 3 25
IDH1 75 1102
NCE103 17 51
YNL035C 54 1473
YNL034W 36 688
YNL033W 1 0
SIW14 32 467
HHT2 17 332
HHF2 12 76
KTR5 67 1238
YNL028W 32 1255
CRZ1 61 1249
SAM50 3 6
SSN8 11 46
KSH1 1 0
YNL024C 51 1163
FAP1 74 2531
RCM1 56 1230
HDA1 57 1170
ARK1 53 1176
YNL019C 1 0
YNL018C 42 594
YNL017C 51 1407
PUB1 97 1413
PBI2 8 10
HEF3 152 2779
YNL013C 15 39
SPO1 125 2226
YNL011C 64 971
YNL010W 77 2756
IDP3 124 3283
ASI3 176 3196
SIS1 50 349
LST8 0 0
MRP7 137 1525
HRB1 327 11346
PET8 158 5139
RLP7 10 100
DOM34 157 2921
CIT1 216 6131
YNR001W-A 106 2187
ATO2 371 14573
RPC34 31 649
YNR003W-A 3 2
SWM2 45 754
YNR005C 28 285
VPS27 99 942
ATG3 72 1737
LRO1 130 2854
NRM1 56 1252
CSE2 26 205
PRP2 28 450
URK1 67 1383
PHO91 110 2850
YNR014W 49 1088
SMM1 78 2097
ACC1 1 0
TIM23 8 132
RCF2 57 1472
ARE2 65 1392
ATP23 35 1142
YNR021W 39 843
MRPL50 11 97
SNF12 12 98
MPP6 16 224
YNR025C 8 58
SEC12 6 89
BUD17 48 998
CPR8 29 576
YNR029C 24 411
ALG12 35 434
SSK2 79 1562
PPG1 40 1993
HUB1 8 95
ABZ1 114 4112
SOL1 105 2472
YNR034W-A 25 541
ARC35 8 56
MRPS12 23 232
RSM19 19 277
DBP6 8 30
ZRG17 48 1104
YNR040W 23 762
COQ2 31 607
YNR042W 9 213
MVD1 1 0
AGA1 40 737
PET494 56 1063
TRM112 3 14
FPK1 64 1616
YNR048W 38 755
MSO1 24 464
LYS9 28 362
BRE5 27 389
POP2 26 226
NOG2 1 0
ESF2 9 48
HOL1 38 734
BIO5 54 1305
BIO4 110 4242
BIO3 47 1188
MNT4 48 915
FRE4 59 1403
YNR061C 6 47
YNR062C 10 105
YNR063W 9 77
YNR064C 10 258
YNR065C 23 446
YNR066C 15 396
DSE4 24 652
YNR068C 5 27
BSC5 11 217
PDR18 40 1300
YNR071C 21 983
HXT17 19 435
YNR073C 25 553
AIF1 13 217
COS10 10 103
YNR075C-A 2 10
PAU6 0 0
YNR077C 2 7
YOL166W-A 4 30
YOL166C 1 0
AAD15 1 0
YOL164W-A 0 0
BDS1 20 638
YOL163W 9 80
YOL162W 6 58
PAU20 2 1
YOL160W 0 0
YOL159C-A 3 16
YOL159C 5 36
ENB1 15 230
IMA2 6 26
HXT11 13 319
YOL155W-A 0 0
HPF1 11 52
ZPS1 4 58
FRE7 24 465
GRE2 15 342
YOL150C 3 9
DCP1 0 0
SPT20 8 41
PEX11 11 170
PSF3 0 0
CTR9 7 37
NOP8 3 8
RIB4 0 0
RRP40 2 3
PPM2 34 819
ARG8 34 742
CDC33 0 0
RTC1 42 607
BSC6 28 649
PFK27 8 43
MED7 5 34
YOL134C 12 522
HRT1 0 0
GAS4 51 1373
YOL131W 22 682
ALR1 20 277
VPS68 14 249
YGK3 39 721
RPL25 0 0
MDH2 31 658
TRM13 46 967
TRM11 29 581
HRP1 0 0
SMF1 45 607
RPS19A 14 86
RPL18A 0 0
MCH4 35 683
YOL118C 20 260
RRI2 36 970
MSN1 30 511
PAP2 27 210
YOL114C 13 110
SKM1 32 556
MSB4 40 948
MDY2 23 438
SHR5 122 1820
ZEO1 7 54
INO4 23 277
YOL107W 49 963
YOL106W 15 160
WSC3 28 307
NDJ1 12 188
ITR2 19 236
TPT1 2 1
IZH4 8 25
PKH2 17 159
YOL099C 2 5
YOL098C 16 370
YOL097W-A 3 6
WRS1 3 8
COQ3 6 156
HMI1 21 466
RFC4 0 0
TRM10 9 165
YPQ1 8 96
SPO21 16 135
MSH2 19 336
HAL9 26 514
MPD2 4 31
DUF1 31 723
MHF1 9 289
ADH1 8 16
YOL085W-A 31 800
YOL085C 54 1319
PHM7 78 1932
ATG34 34 750
YOL083C-A 4 56
ATG19 52 757
IRA2 62 1144
REX4 9 240
YOL079W 4 60
AVO1 17 260
ATP19 4 32
BRX1 1 0
MDM20 15 121
YOL075C 35 658
DSC2 11 172
THP1 6 8
SDH5 11 69
NBA1 28 422
NUF2 1 0
HST1 35 688
RTG1 10 165
RIB2 29 298
INP54 31 472
MET22 19 170
CRT10 61 1330
APM4 42 789
PRS5 51 1014
MAM3 98 2452
GPD2 73 1750
ARG1 56 1170
YOL057W 65 1490
GPM3 38 1021
THI20 74 1931
PSH1 65 1361
AIM39 91 1788
DDR2 12 162
SPE2 104 2189
GAL11 31 395
YOL050C 8 92
GSH2 46 847
RRT8 45 596
LDS2 56 1153
YOL046C 29 581
PSK2 88 1997
PEX15 31 293
NTG2 34 668
NGL1 26 754
NOP12 29 162
RPS15 0 0
RPP2A 9 104
YOL038C-A 6 85
PRE6 3 3
YOL037C 15 199
YOL036W 49 539
YOL035C 10 80
SMC5 4 34
MSE1 36 306
OPI10 23 302
SIL1 29 645
GAS5 30 614
YOL029C 13 248
YAP7 18 174
MDM38 54 912
MIM1 23 171
LAG2 106 1669
YOL024W 37 779
IFM1 92 2796
TSR4 1 0
DIS3 13 49
TAT2 95 2717
YOL019W-A 36 1042
YOL019W 82 1284
TLG2 31 361
ESC8 94 1920
CMK2 48 975
IRC10 71 1702
YOL014W 11 100
YOL013W-B 23 260
YOL013W-A 36 1854
HRD1 113 2353
HTZ1 19 127
PLB3 185 3744
RCL1 10 133
MDM12 31 161
COQ10 36 722
CSI2 65 1790
TOP1 197 2458
RPB11 1 0
SIN3 183 1907
PFA4 96 1997
IZH2 110 2896
PHO80 99 965
RRP6 170 4062
ALG6 181 2799
YSP3 177 6285
UTP23 8 64
DNL4 270 4195
TSR3 105 1933
SGT2 104 2345
SLG1 28 251
YOR008C-A 28 326
YOR008W-B 18 257
TIR4 74 867
TIR2 46 584
AUS1 253 4947
YOR011W-A 19 265
YOR012W 25 706
IRC11 23 564
RTS1 58 632
YOR015W 8 57
ERP4 37 841
PET127 107 1785
ROD1 111 1551
YOR019W 181 3143
HSP10 1 0
YOR020W-A 21 160
SFM1 39 675
YOR022C 133 3126
AHC1 120 2788
YOR024W 84 3271
HST3 106 1205
BUB3 97 1036
STI1 137 2341
CIN5 69 810
YOR029W 54 1222
DFG16 134 3292
HMS1 86 1370
YOR032W-A 27 610
EXO1 112 1435
AKR2 76 1236
YOR034C-A 32 534
SHE4 67 689
PEP12 9 66
CYC2 44 637
HIR2 80 866
CKB2 24 306
GLO4 45 1035
YOR041C 26 501
CUE5 71 1547
WHI2 52 1301
IRC23 30 750
TOM6 4 91
DBP5 3 3
STD1 33 398
RAT1 1 0
RSB1 39 1056
YOR050C 52 797
ETT1 57 1015
TMC1 23 472
YOR053W 18 224
VHS3 111 2328
YOR055W 27 495
NOB1 12 140
SGT1 11 116
ASE1 84 1664
LPL1 49 824
SLD7 14 145
CKA2 31 620
YOR062C 53 810
RPL3 1 0
YNG1 30 311
CYT1 28 489
MSA1 28 645
ALG8 27 232
VPS5 20 108
VAM10 3 4
GYP1 22 312
NRT1 36 594
YOR072W 29 483
YOR072W-A 19 261
YOR072W-B 11 237
SGO1 20 373
CDC21 0 0
YOR073W-A 0 0
UFE1 0 0
SKI7 32 716
RTS2 23 267
BUD21 8 20
ATX2 8 150
DIA2 16 67
TGL5 34 357
YOR082C 21 293
WHI5 84 1166
LPX1 33 449
OST3 12 148
TCB1 35 734
YVC1 47 876
VPS21 13 66
PTC5 39 1067
TMA46 91 2549
ECM3 36 1168
YOR093C 45 959
ARF3 7 61
RKI1 1 0
RPS7A 10 36
YOR097C 18 293
NUP1 7 18
KTR1 56 1471
CRC1 42 623
RAS1 26 324
YOR102W 3 19
OST2 1 0
PIN2 25 418
YOR105W 7 72
VAM3 11 44
RGS2 35 636
LEU9 26 581
YOR108C-A 7 60
INP53 25 291
TFC7 10 50
YOR111W 9 42
CEX1 22 331
AZF1 13 75
YOR114W 5 98
TRS33 7 66
RPO31 0 0
RPT5 1 0
RTC5 24 422
RIO1 2 5
GCY1 23 327
YOR121C 12 108
PFY1 3 6
LEO1 28 231
UBP2 33 340
CAT5 12 117
IAH1 11 53
RGA1 21 226
ADE2 2542 371096
AFI1 42 638
ORT1 19 392
YOR131C 15 127
VPS17 16 236
EFT1 8 72
BAG7 45 939
IRC14 8 30
IDH2 20 111
SIA1 31 730
RUP1 54 876
YOR139C 12 116
SFL1 107 1285
ARP8 23 164
LSC1 17 187
THI80 1 0
ELG1 15 142
PNO1 0 0
YOR146W 0 0
MDM32 10 41
SPP2 1 0
SMP3 0 0
MRPL23 6 18
RPB2 0 0
YOR152C 9 26
PDR5 38 319
SLP1 13 234
ISN1 13 154
NFI1 28 273
PUP1 2 1
PET123 8 26
SME1 0 0
MTR10 4 11
PNS1 13 239
YOR161W-A 0 0
YOR161W-B 1 0
YOR161C-C 14 263
YRR1 30 731
DDP1 9 194
GET4 17 331
SEY1 21 328
SWT1 9 58
RPS28A 1 0
GLN4 1 0
YOR169C 0 0
YOR170W 3 36
LCB4 23 494
YRM1 23 454
DCS2 13 244
MED4 1 0
ALE1 12 153
HEM15 20 108
MPC54 22 306
GAC1 24 299
SYC1 25 383
DCI1 12 100
LAS17 22 325
RPS30B 10 55
FYV12 44 563
SER1 0 0
GSP2 15 220
YOR186W 13 258
YOR186C-A 10 112
TUF1 14 69
MSB1 28 430
IES4 0 0
SPR1 13 196
ULS1 25 369
THI72 6 57
YOR192C-C 0 0
PEX27 12 155
TOA1 0 0
SLK19 18 299
LIP5 8 102
MCA1 14 201
BFR1 5 10
YOR199W 6 85
YOR200W 5 18
MRM1 17 245
HIS3 6 110
YOR203W 20 164
DED1 2 1
GEP3 11 187
NOC2 4 12
RET1 1 0
PTP2 10 21
NPT1 7 81
RPB10 0 0
MGM1 20 213
STE4 28 689
SAS5 9 174
SPR2 12 299
