gene_name number_of_transposon_per_gene number_of_read_per_gene
ODC2 33 654
DSC3 15 212
RPB8 0 0
YOR225W 19 125
ISU2 16 136
HER1 36 499
MCP1 27 200
WTM2 95 1485
WTM1 25 238
MKK1 23 184
YOR231C-A 2 1
MGE1 0 0
KIN4 37 325
RPL33B 7 58
IRC13 26 112
DFR1 0 0
HES1 23 305
YOR238W 23 298
ABP140 31 181
MET7 20 307
SSP2 23 237
PUS7 20 162
ESA1 1 0
DGA1 19 94
ENV9 40 666
SRL1 13 86
YOR248W 8 56
APC5 2 10
CLP1 2 1
TUM1 30 309
TMA16 15 221
NAT5 14 83
SEC63 1 0
OSW1 26 105
TRE2 12 65
CDC31 0 0
HNT3 10 80
RPT4 1 0
GCD1 1 0
RPN8 3 5
GPN2 1 0
YOR263C 12 126
DSE3 16 260
RBL2 2 71
PNT1 23 185
HRK1 29 274
YOR268C 36 484
PAC1 30 416
VPH1 10 26
FSF1 31 440
YTM1 0 0
TPO4 32 552
MOD5 35 312
RIM20 17 116
CAF20 6 40
YOR277C 3 4
HEM4 0 0
RFM1 15 120
FSH3 10 139
PLP2 6 32
YOR282W 17 408
YOR283W 16 301
HUA2 20 102
RDL1 15 152
RDL2 15 110
RRP36 1 0
MPD1 13 42
YOR289W 35 426
SNF2 21 201
YPK9 55 599
YOR292C 32 365
RPS10A 0 0
YOR293C-A 6 5
RRS1 2 1
UAF30 14 220
YOR296W 66 881
TIM18 3 18
MUM3 50 615
MBF1 8 59
BUD7 30 339
YOR300W 37 404
RAX1 87 1709
YOR302W 0 0
CPA1 29 267
ISW2 32 279
BIL1 8 36
RRG7 11 37
MCH5 25 271
SLY41 26 224
SNU66 24 111
YOR309C 2 1
NOP58 1 0
DGK1 2 2
RPL20B 4 5
SPS4 26 289
YOR314W 20 64
YOR314W-A 1 0
SFG1 28 125
COT1 29 276
YOR316C-A 37 516
FAA1 55 948
YOR318C 46 537
HSH49 0 0
GNT1 16 101
PMT3 48 773
LDB19 16 126
PRO2 0 0
FRT1 23 370
YOR325W 11 220
MYO2 14 210
SNC2 9 29
PDR10 93 992
SCD5 8 23
YOR329W-A 9 80
MIP1 31 343
YOR331C 5 71
VMA4 1 0
YOR333C 11 65
MRS2 24 281
ALA1 2 1
YOR335W-A 0 0
KRE5 2 1
TEA1 26 411
YOR338W 25 484
UBC11 5 11
RPA43 1 0
RPA190 1 0
YOR342C 40 235
YOR343C 45 655
TYE7 9 165
YOR345C 3 36
REV1 57 904
PYK2 18 137
PUT4 377 8771
CIN1 133 1948
MNE1 56 431
MEK1 18 208
TFB6 23 350
SOG2 11 47
MSC6 32 345
GDS1 21 206
CIR2 54 754
SNX3 12 167
HAP5 29 315
VTS1 18 164
PDE2 24 300
PRT1 25 370
PRE10 2 5
PIP2 41 454
YOR364W 21 278
YOR365C 52 626
YOR366W 10 69
SCP1 12 56
RAD17 15 147
RPS12 0 0
MRS6 5 9
GPB1 66 1313
NDD1 6 55
NUD1 10 32
ALD4 38 233
GDH1 10 111
YOR376W 28 395
YOR376W-A 1 0
ATF1 20 299
AMF1 57 818
YOR379C 27 454
RDR1 67 1334
FRE3 27 230
YOR381W-A 11 212
FIT2 7 21
FIT3 10 65
FRE5 48 476
YOR385W 20 240
PHR1 21 175
YOR387C 10 32
FDH1 2 3
YOR389W 23 387
FEX1 4 14
HSP33 3 27
YOR392W 15 191
ERR1 0 0
PAU21 0 0
YOR394C-A 5 40
YRF1-8 0 0
YOR396C-A 0 0
YRF1-7 0 0
YPL283W-B 0 0
YPL283W-A 0 0
PAU22 0 0
ERR2 0 0
HSP32 0 0
FEX2 4 31
YPL278C 0 0
YPL277C 24 319
SAM3 43 534
SAM4 8 49
PBI1 16 122
ATP15 1 0
MDL2 38 675
KAR9 74 940
PLC1 5 83
ACM1 19 134
DIM1 0 0
DIP5 32 515
YPL264C 32 274
KEL3 67 1165
FUM1 21 189
YPL261C 27 364
YPL260W 13 186
APM1 21 100
THI21 82 1422
YPL257W 11 50
CLN2 34 329
BBP1 2 2
HFI1 12 128
VIK1 78 1465
YAH1 0 0
YPL251W 2 1
ICY2 10 110
RPL36B 4 3
YPL250W-A 3 2
GYP5 58 613
GAL4 2 5
YPL247C 47 662
RBD2 20 102
YPL245W 37 451
HUT1 16 282
SRP68 2 4
IQG1 29 206
CIN2 25 139
HSP82 32 441
YAR1 9 42
YPL238C 0 0
SUI3 0 0
ENV7 17 255
RVB2 2 2
VMA11 3 5
NSL1 6 50
SSO1 15 211
FAS2 0 0
USV1 26 177
YPL229W 14 144
CET1 2 1
ALG5 15 133
NEW1 21 113
YPL225W 6 24
MMT2 44 786
GRE1 20 270
FMP40 54 789
YPL222C-A 9 68
FLC1 60 838
RPL1A 3 24
PCL8 22 299
SAR1 0 0
BMS1 5 27
YPL216W 78 681
CBP3 11 43
THI6 32 474
LEA1 14 260
PUS1 69 1264
NIP7 0 0
SRP72 3 6
IPL1 7 50
RKM1 28 250
TYW1 63 757
PGC1 17 161
YPL205C 20 159
HRR25 21 141
TPK2 37 487
AFT2 34 496
YIG1 31 166
CSM4 10 94
YPL199C 15 200
RPL7B 17 262
YPL197C 5 30
OXR1 13 89
APL5 24 176
DDC1 19 315
RSA1 15 48
PRM3 6 6
YPL191C 46 709
NAB3 2 1
COA2 3 5
GUP2 40 508
POS5 8 55
MF(ALPHA)1 10 20
UIP4 34 690
YPL185W 44 799
MRN1 40 247
RTC6 9 57
RTT10 59 682
YPL182C 16 125
CTI6 30 191
TCO89 47 448
PPQ1 33 395
CBC2 10 73
CUP9 25 167
TRE1 83 1291
SPT14 4 54
NIP100 23 144
MRPL40 18 199
COX10 31 254
OYE3 55 810
DAP1 39 535
MEX67 9 43
YPL168W 33 260
REV3 53 423
ATG29 10 52
SET6 17 122
MLH3 32 416
SVS1 15 64
YPL162C 11 32
BEM4 27 190
CDC60 2 45
PET20 14 88
AIM44 69 1229
TGS1 44 460
PRM4 21 188
KIP2 89 2065
PEP4 30 336
RAD53 20 221
YPL152W-A 0 0
RRD2 18 231
PRP46 15 227
YPL150W 76 793
ATG5 12 71
PPT2 2 1
PXA1 20 135
NOP53 2 3
KES1 15 102
POC4 7 187
RPL33A 1 0
YPL142C 0 0
FRK1 58 742
MKK2 20 304
UME1 13 105
SPP1 20 147
GIP3 68 900
YPL136W 19 45
ISU1 12 133
YPL135C-A 4 4
ODC1 35 299
RDS2 33 406
COX11 38 400
RPL5 0 0
SPO19 18 125
TAF14 1 0
TBF1 2 3
HHO1 31 515
NAN1 1 0
KAP120 17 130
SPC29 0 0
RNY1 16 107
TFB2 5 62
MEI5 12 75
VPS30 22 113
YPL119C-A 3 2
DBP1 40 506
MRP51 13 23
IDI1 0 0
HOS3 40 441
BEM3 28 209
YPL114W 10 54
YPL113C 26 224
PEX25 12 52
CAR1 148 3965
GDE1 107 946
YPL109C 47 813
YPL108W 14 225
YPL107W 33 345
SSE1 10 28
SYH1 79 739
MSD1 16 92
FMP30 48 852
YPL102C 32 374
ELP4 40 313
ATG21 14 59
INA17 10 92
MGR2 7 41
MSY1 16 81
ERI1 6 21
PNG1 25 249
EEB1 56 926
SEC62 7 77
NOG1 6 82
SSU1 60 1045
GLR1 48 727
RPS6A 2 2
RLM1 18 199
YPL088W 50 1428
YDC1 22 135
ELP3 23 222
SEC16 13 76
BRO1 0 0
SEN54 0 0
MOT1 1 0
RPS9A 35 365
YPL080C 47 446
RPL21B 10 39
ATP4 11 90
YPL077C 34 575
GPI2 4 11
GCR1 34 290
YTA6 50 756
YPL073C 11 59
UBP16 41 276
YPL071C 18 206
MUK1 40 615
BTS1 48 471
YPL068C 27 239
YPL067C 79 1482
RGL1 55 1047
VPS28 3 2
CWC27 19 167
TIM50 10 187
YPL062W 81 1835
ALD6 70 843
MFM1 37 412
GRX5 7 35
PDR12 104 1354
SUR1 10 85
LCL1 54 667
LGE1 61 547
LEE1 38 873
KTR6 57 1012
OAZ1 22 193
ARL3 16 95
MNN9 0 0
DIG1 102 1671
CAM1 49 635
SGF11 11 44
ELC1 26 126
VPS16 20 160
YPL044C 2 1
NOP4 18 136
SSN3 55 816
YPL041C 39 514
ISM1 55 522
YPL039W 69 1428
YPL038W-A 10 212
MET31 34 566
EGD1 63 8259
PMA2 86 1198
YPL035C 17 238
YPL034W 34 426
SRL4 33 318
SVL3 89 1189
PHO85 16 290
TRM44 64 923
SUV3 77 964
ERG10 0 0
SMA1 62 656
SKS1 56 635
YPL025C 77 1044
RMI1 17 149
MET12 70 375
RAD1 103 1103
ECM23 37 534
ULP1 16 71
VTC3 200 3993
CTF19 32 202
IRC15 181 3364
SWI1 24 189
HST2 157 3472
YPL014W 196 4367
MRPS16 30 409
RRP12 3 27
TAF3 59 1135
RET3 3 9
RQC2 187 2269
CHL1 193 2068
TFC8 16 100
NCR1 385 8158
AEP3 132 1129
LSP1 99 1236
ULA1 346 7516
SNF8 14 85
HAT1 191 3284
CIT3 370 11415
PDH1 318 8978
YPR002C-A 25 80
YPR003C 355 4866
AIM45 131 2112
HAL1 110 2305
ICL2 258 5488
REC8 310 6528
HAA1 170 3623
SUT2 87 1085
RPA135 5 13
YPR010C-A 36 403
YPR011C 171 4160
YPR012W 26 160
CMR3 78 1383
YPR014C 48 474
YPR015C 94 1595
TIF6 5 51
YPR016W-A 39 368
DSS4 22 303
RLF2 99 1532
MCM4 11 230
ATP20 15 98
AGC1 75 875
YPR022C 163 2295
EAF3 35 323
YME1 6 15
CCL1 14 129
ATH1 130 1673
YPR027C 26 207
YOP1 28 330
APL4 56 750
CSR2 76 722
NTO1 91 1234
SRO7 49 425
HTS1 0 0
ARP7 31 792
GLN1 1 0
VMA13 42 579
SPO24 10 83
ERV2 63 1441
IRC16 43 712
YPR039W 44 687
TIP41 50 818
TIF5 3 12
PUF2 59 916
RPL43A 5 11
OPI11 4 10
THP3 49 555
MCM16 5 15
MSF1 21 94
TAH18 0 0
ATG11 60 1020
YPR050C 58 1473
MAK3 80 2169
NHP6A 28 401
YPR053C 63 612
SMK1 36 541
SEC8 39 362
TFB4 1 0
BRR1 30 427
YMC1 14 192
YPR059C 5 43
ARO7 2 5
JID1 24 178
FCY1 31 633
YPR063C 19 134
YPR064W 56 549
ROX1 16 101
UBA3 58 1253
ISA2 3 2
HOS1 46 886
SPE3 24 188
MED1 40 561
YPR071W 26 106
NOT5 16 157
LTP1 13 188
TKL1 41 232
YPR074W-A 38 711
OPY2 29 461
YPR076W 10 28
YPR077C 45 462
YPR078C 67 750
MRL1 44 629
TEF1 2 2
GRS2 75 948
DIB1 2 10
MDM36 46 635
YPR084W 29 199
ASA1 0 0
SUA7 1 0
VPS69 9 253
SRP54 11 292
YPR089W 60 759
NVJ2 26 231
YPR092W 25 400
ASR1 24 250
RDS3 3 6
SYT1 56 882
YPR096C 18 94
YPR097W 86 1540
YPR098C 36 285
YPR099C 8 79
MRPL51 7 35
SNT309 16 74
RPL11A 1 0
PRE2 0 0
FHL1 30 343
COG4 4 6
ISR1 22 155
YTH1 4 80
RPN7 0 0
YPR108W-A 20 213
YPR109W 60 1174
RPC40 1 0
DBF20 46 425
MRD1 4 74
PIS1 6 21
YPR114W 31 510
RGC1 52 781
RRG8 11 82
YPR117W 107 1264
MRI1 25 281
CLB2 7 40
CLB5 60 690
THI22 34 546
AXL1 157 1873
YPR123C 2 2
CTR1 14 205
YLH47 33 473
YPR126C 17 362
YPR127W 35 407
ANT1 38 811
SCD6 28 107
YPR130C 8 18
NAT3 6 20
RPS23B 18 61
SPN1 11 63
TOM5 1 0
MSS18 16 190
CTF4 11 26
YPR136C 0 0
RRP9 3 23
MEP3 62 823
LOA1 7 28
TAZ1 40 810
KAR3 20 271
YPR142C 24 292
RRP15 3 25
NOC4 8 95
ASN1 77 1311
YPR145C-A 15 152
YPR146C 52 845
YPR147C 24 333
YPR148C 31 528
NCE102 12 137
YPR150W 37 535
SUE1 47 733
URN1 127 1795
YPR153W 12 354
PIN3 22 143
NCA2 40 670
TPO3 23 219
TDA6 69 1301
CUR1 26 354
KRE6 15 73
YPR159C-A 5 32
GPH1 46 729
YPR160W-A 1 0
YPR160C-A 9 128
SGV1 19 176
ORC4 2 1
TIF3 3 2
MMS1 40 237
RHO1 0 0
MRP2 3 11
MET16 19 222
NUT2 7 68
JIP5 5 8
YPR170C 35 631
YPR169W-A 3 16
YPR170W-B 8 106
YPR170W-A 6 90
BSP1 62 470
YPR172W 26 385
VPS4 0 0
YPR174C 14 305
DPB2 3 9
BET2 0 0
YPR177C 4 37
PRP4 5 48
HDA3 41 762
AOS1 0 0
SEC23 0 0
SMX3 0 0
DPM1 1 0
GDB1 64 441
ATG13 24 241
PZF1 0 0
RPO26 0 0
MLC2 5 39
SKI3 44 362
RPC82 0 0
QCR2 23 79
AQY1 28 344
HPA2 35 748
OPT2 37 356
YPR195C 18 146
YPR196W 46 924
YPR197C 26 361
SGE1 29 513
ARR1 39 525
ARR2 8 70
ARR3 20 236
YPR202W 2 1
YPR203W 0 0
YPR204W 2 1
YPR204C-A 0 0
Q0010 0 0
Q0017 0 0
Q0032 0 0
AI1 0 0
AI2 2 1
AI3 2 1
AI4 2 1
AI5_ALPHA 3 2
COX1 3 2
AI5_BETA 0 0
ATP8 0 0
ATP6 0 0
Q0092 0 0
BI2 0 0
BI3 0 0
BI4 0 0
COB 0 0
OLI1 0 0
VAR1 0 0
Q0142 0 0
Q0143 0 0
Q0144 0 0
SCEI 0 0
Q0182 0 0
COX2 0 0
Q0255 0 0
COX3 0 0
Q0297 0 0
