gene_name number_of_transposon_per_gene number_of_read_per_gene
YLR374C 56 481
STP3 59 407
PSY3 28 231
FBP1 75 758
SEC61 1 0
YLR379W 5 8
CSR1 71 473
CTF3 37 147
NAM2 49 206
SMC6 21 100
IKI3 64 511
SWC7 15 159
VAC14 53 295
REH1 47 426
RPS29A 15 57
STE23 109 779
ECM19 24 181
CCW14 9 40
ART10 50 341
ATP10 18 48
CST9 37 111
COX8 13 25
VPS33 10 45
AFG2 11 73
SKI2 57 300
BDF1 30 106
YLR399W-A 1 0
YLR400W 50 460
DUS3 88 748
YLR402W 17 95
SFP1 23 139
FLD1 15 69
DUS4 48 244
RPL31B 33 168
YLR406C-A 16 148
YLR407W 24 101
BLS1 17 89
UTP21 12 62
VIP1 97 584
CTR3 51 326
BER1 15 68
YLR412C-A 20 43
INA1 39 229
PUN1 46 265
YLR415C 79 866
YLR416C 53 787
VPS36 76 559
CDC73 27 99
YLR419W 92 480
URA4 36 229
RPN13 12 44
YLR422W 112 674
ATG17 30 126
SPP382 29 184
TUS1 80 547
TDA5 24 101
MAG2 56 296
YLR428C 24 269
CRN1 63 579
SEN1 48 305
ATG23 35 223
IMD3 64 292
CNA1 55 288
YLR434C 33 183
TSR2 7 42
ECM30 92 468
DIF1 65 500
YLR437C-A 70 509
CAR2 173 1574
LSM3 5 8
MRPL4 38 234
SEC39 12 52
RPS1A 11 37
SIR3 67 364
ECM7 36 172
YLR444C 10 25
GMC2 23 204
YLR446W 46 227
VMA6 8 35
RPL6B 16 76
FPR4 37 180
HMG2 139 1100
LEU3 50 333
SST2 57 506
RIF2 43 213
FMP27 171 1177
PDP3 7 22
YLR456W 30 309
NBP1 13 90
YLR458W 20 156
GAB1 0 0
YLR460C 38 198
PAU4 8 74
YLR462W 6 21
YLR463C 2 4
YLR464W 8 41
BSC3 8 41
YRF1-4 8 41
YLR466C-A 0 0
YLR466C-B 6 89
YRF1-5 0 0
YLR467C-A 0 0
YML133C 5 23
YML133W-B 0 0
YML133W-A 0 0
COS3 0 0
YML131W 41 210
ERO1 13 45
COX14 15 80
MSC1 109 757
RSC9 35 168
ERG13 16 95
PGA3 10 32
TUB3 46 293
PHO84 82 621
YML122C 85 1088
GTR1 45 229
NDI1 79 627
YML119W 56 328
NGL3 119 1086
NAB6 153 1384
YML116W-A 50 350
ATR1 83 613
VAN1 59 435
TAF8 52 416
DAT1 41 337
CTK3 16 43
BUL2 38 124
COQ5 40 304
ZDS2 101 763
YML108W 12 51
PML39 34 175
URA5 13 54
SEC65 2 13
MDM1 68 358
NUP188 99 696
CAC2 86 655
YML101C-A 27 266
CUE4 107 1920
YML100W-A 46 552
TSL1 191 1616
YML099W-A 39 194
ARG81 105 744
TAF13 5 8
VPS9 33 176
YML096W 48 252
RAD10 28 135
YML094C-A 23 144
GIM5 28 205
UTP14 27 201
PRE8 3 2
RPM2 84 570
YML090W 40 188
YML089C 74 650
UFO1 77 492
AIM33 47 338
ALO1 91 665
TUB1 2 2
YML084W 27 214
YML083C 63 480
YML082W 101 948
ATP18 4 23
TDA9 116 762
DUS1 43 321
YML079W 47 354
CPR3 25 197
BET5 8 20
WAR1 128 949
HMG1 166 1176
FPR3 42 283
RPL6A 19 111
TCB3 185 1312
COG8 67 334
DAK1 86 606
POB3 7 13
ITT1 56 310
ERV41 50 328
SMA2 40 242
ORC1 16 75
TEM1 7 22
RPS1B 13 90
MFT1 52 435
PIF1 124 867
OGG1 69 379
NTE1 164 1175
HUG1 10 37
SML1 18 166
YML057C-A 41 456
CMP2 74 528
IMD4 71 498
SPC2 21 115
CYB2 145 1405
YML054C-A 53 788
YML053C 47 274
SUR7 66 392
GAL80 95 803
AIM32 41 294
RSE1 40 594
GSF2 42 216
YML047W-A 16 49
PRM6 27 192
PRP39 17 66
RRN11 25 80
CAT2 115 886
VPS71 74 882
YMD8 35 239
YML037C 42 247
CGI121 47 233
AMD1 117 631
YML034C-A 33 242
SRC1 112 780
RAD52 41 206
YML031C-A 10 61
NDC1 18 197
RCF1 33 200
USA1 189 1591
TSA1 18 93
YOX1 103 819
RPS18B 36 252
YML6 70 551
RPS17A 18 99
NSE5 83 630
APT1 42 187
UNG1 91 1015
YML020W 112 799
OST6 50 365
YML018C 113 1098
PSP2 121 887
PPZ1 80 664
TAF11 4 8
TRM9 101 1550
UBX2 139 1353
YML012C-A 50 752
ERV25 48 257
RAD33 29 230
SPT5 64 406
YML009W-B 52 350
YML009C-A 32 230
MRPL39 36 600
ERG6 43 255
YML007C-A 16 143
YAP1 135 993
GIS4 128 1043
TRM12 157 1351
GLO1 123 1424
YML003W 83 729
YML002W 188 1570
YPT7 12 47
CDC5 4 13
YMR001C-A 35 317
MIX17 65 534
AIM34 51 447
MVP1 129 1058
TAF4 29 133
PLB2 181 1126
YMR007W 105 1284
PLB1 110 585
ADI1 73 527
YMR010W 73 380
HXT2 118 1054
CLU1 198 1247
SEC59 13 142
YMR013C-A 0 0
YMR013W-A 11 85
BUD22 63 360
ERG5 100 903
SOK2 127 644
SPO20 77 519
YMR018W 117 884
STB4 184 1275
FMS1 80 554
MAC1 110 812
UBC7 39 324
MSS1 119 1161
MRPL3 43 250
CSI1 44 133
PEX12 49 318
YMR027W 78 524
TAP42 7 23
FAR8 43 238
RSF1 72 621
EIS1 84 516
YMR031W-A 75 588
HOF1 61 462
YMR030W-A 23 92
ARP9 8 19
YMR034C 77 581
IMP2 33 228
MIH1 48 349
MSN2 89 645
CCS1 95 728
SUB1 37 181
YET2 52 441
ARA2 45 352
ARG80 159 2975
MCM1 14 63
IOC4 107 816
YMR046W-A 0 0
NUP116 88 490
CSM3 32 89
ERB1 3 5
FAR3 26 136
YMR052C-A 13 59
STB2 84 584
STV1 88 698
BUB2 65 647
AAC1 198 1741
YMR057C 90 1212
FET3 23 306
SEN15 2 1
SAM37 38 197
RNA14 2 1
ARG7 11 46
RIM9 51 415
AEP1 40 255
KAR5 89 724
SOV1 75 478
UBX4 69 454
AVO2 51 346
NAT4 134 2311
MOT3 49 212
TVP18 19 120
ABF2 9 38
IRC21 20 127
YMR074C 34 110
RCO1 148 947
YMR075C-A 29 154
PDS5 20 199
VPS20 21 195
CTF18 44 375
SEC14 5 10
NAM7 57 267
ISF1 53 307
YMR082C 76 378
ADH3 56 405
YMR084W 41 416
YMR085W 54 248
SEG1 101 512
YMR086C-A 49 444
YMR087W 58 487
VBA1 70 412
YTA12 78 414
YMR090W 22 149
NPL6 50 321
AIP1 71 569
UTP15 6 10
CTF13 0 0
SNO1 78 577
SNZ1 41 203
MTG1 78 525
ATP25 60 463
YMR099C 34 251
MUB1 79 634
SRT1 49 241
YMR102C 71 424
YMR103C 86 785
YPK2 97 541
PGM2 121 671
YMR105W-A 37 308
YKU80 157 1608
SPG4 43 320
ILV2 65 382
MYO5 152 1156
HFD1 44 356
YMR111C 69 655
MED11 8 22
FOL3 33 174
YMR114C 83 511
MGR3 49 349
ASC1 12 40
SPC24 2 2
SHH3 34 135
ASI1 80 745
YMR119W-A 29 176
ADE17 81 366
RPL15B 43 171
YMR122C 122 1258
YMR122W-A 5 5
PKR1 5 9
EPO1 77 523
STO1 52 313
DLT1 22 112
SAS2 38 231
ECM16 15 75
POM152 133 951
YMR130W 51 408
RRB1 8 26
JLP2 32 161
REC114 71 375
ERG29 18 91
GID8 61 386
YMR135W-A 89 1194
GAT2 77 462
PSO2 90 770
CIN4 20 80
RIM11 28 167
SIP5 25 115
YMR141C 10 19
RPL13B 3 4
YMR141W-A 1 0
RPS16A 24 182
YMR144W 55 313
NDE1 95 692
TIF34 4 7
YMR147W 35 186
OSW5 76 530
SWP1 9 29
IMP1 36 219
YIM2 28 217
YIM1 35 188
NUP53 38 283
YMR153C-A 4 22
RIM13 69 498
YMR155W 58 368
TPP1 31 196
AIM36 32 162
MRPS8 22 213
YMR158C-A 3 3
YMR158W-B 13 70
ATG16 19 97
YMR160W 84 371
HLJ1 23 125
DNF3 125 821
INP2 44 210
MSS11 50 216
PAH1 74 616
YMR166C 29 133
MLH1 62 426
CEP3 1 0
ALD3 42 240
ALD2 45 263
EAR1 46 252
HOT1 106 572
YMR172C-A 8 18
DDR48 29 102
YMR173W-A 36 118
PAI3 16 50
SIP18 31 341
YMR175W-A 32 175
ECM5 147 982
MMT1 40 315
YMR178W 22 102
SPT21 41 185
CTL1 106 864
YMR181C 32 256
RGM1 38 156
YMR182W-A 8 80
SSO2 43 358
ADD37 19 126
RTP1 40 203
HSC82 76 351
YMR187C 97 626
MRPS17 21 152
GCV2 93 645
SGS1 120 778
SPG5 34 221
GYL1 55 376
MRPL24 20 96
YMR193C-A 20 128
RPL36A 18 54
CMC4 38 386
YMR194C-A 70 675
ICY1 25 96
YMR196W 128 795
VTI1 8 24
CIK1 33 183
CLN1 50 347
ROT1 0 0
RAD14 73 560
ERG2 27 175
TOM40 4 6
INP1 24 90
PFK2 42 155
YMR206W 73 795
HFA1 144 965
ERG12 5 18
YMR209C 54 296
YMR210W 48 364
DML1 8 25
EFR3 24 149
CEF1 44 400
SCJ1 29 270
GAS3 44 175
SKY1 38 128
GUA1 0 0
TRS130 60 380
ESC1 122 734
ERG8 1 0
YMR221C 45 347
FSH2 15 76
UBP8 28 158
MRE11 50 220
MRPL44 20 150
YMR226C 28 201
TAF7 23 150
MTF1 11 68
RRP5 13 80
RPS10B 17 68
YMR230W-A 27 265
PEP5 38 322
FUS2 36 253
TRI1 10 46
RNH1 33 198
RNA1 5 14
TAF9 7 22
BCH1 56 382
DFG5 76 446
RNT1 12 61
CUS1 98 876
YHM2 56 415
RPL20A 12 77
YMR242W-A 13 50
ZRC1 57 634
YMR244W 116 896
COA6 23 70
YMR245W 132 993
FAA4 220 3116
RKR1 126 847
YMR247W-A 6 31
GAD1 90 664
GTO3 178 2006
HOR7 2 1
YMR252C 50 389
YMR253C 63 397
YMR254C 44 416
GFD1 18 86
COX7 8 17
PET111 50 258
ROY1 56 408
TRM732 80 387
TIF11 2 1
TPS3 96 639
YMR262W 43 250
SAP30 10 19
CUE1 28 165
YMR265C 58 513
RSN1 98 690
PPA2 45 301
PRP24 3 3
TMA23 17 88
RRN9 16 81
URA10 28 145
SCS7 40 326
YMR272W-A 6 9
YMR272W-B 8 22
ZDS1 63 326
RCE1 21 133
BUL1 62 336
DSK2 44 374
FCP1 14 65
PRM15 44 257
YMR279C 56 401
CAT8 142 1060
GPI12 7 32
AEP2 45 224
RIT1 43 191
YKU70 64 380
NGL2 77 677
MRPL33 11 25
DSS1 46 338
HSH155 23 119
ABZ2 39 358
HAS1 1 0
YMR290W-A 10 35
TDA1 73 475
GOT1 37 186
HER2 45 335
JNM1 30 186
YMR294W-A 8 32
YMR295C 12 60
LCB1 1 0
PRC1 81 495
LIP1 5 18
DYN3 21 91
ADE4 2 2
ATM1 67 320
YME2 100 749
ADH2 31 146
UBP15 37 236
YMR304C-A 19 155
SCW10 69 460
FKS3 193 1143
YMR306C-A 26 78
GAS1 10 14
YMR307C-A 2 1
PSE1 32 89
NIP1 6 8
YMR310C 27 137
GLC8 17 74
ELP6 59 318
TGL3 58 336
PRE5 8 31
YMR315W 67 338
YMR315W-A 12 76
DIA1 60 346
YMR316C-A 21 114
YMR316C-B 15 55
YMR317W 82 451
ADH6 50 312
FET4 84 585
YMR320W 39 382
YMR321C 0 0
SNO4 1 0
ERR3 2 1
YMR324C 0 0
PAU19 0 0
YMR326C 0 0
YRF1-6 0 0
YNL339W-B 0 0
YNL339W-A 0 0
YNL338W 2 1
YNL337W 7 42
COS1 8 32
DDI3 6 26
SNO2 16 158
SNZ2 12 185
THI12 24 134
AAD14 31 180
RPD3 17 109
PEX6 98 681
MDJ2 37 213
EGT2 85 558
PFA3 53 409
FIG4 64 375
YNL324W 11 47
LEM3 59 266
KRE1 58 416
VNX1 109 822
YNL320W 27 163
YNL319W 21 98
HXT14 72 520
PFS2 11 43
PHA2 69 348
ATP11 24 141
DAL82 43 244
EMW1 10 38
RFA2 9 44
SKP2 60 446
ZIM17 19 220
STB1 105 728
KRI1 24 73
MCK1 74 700
MRPS18 37 199
BXI1 36 193
YPT11 70 598
YNL303W 32 241
RPS19B 8 18
RPL18B 26 146
TOS6 20 77
TRF5 54 329
CLA4 36 152
MON2 50 194
YNL296W 8 25
YNL295W 53 346
RIM21 59 541
MSB3 74 607
PUS4 33 145
MID1 49 278
RFC3 4 10
PCL1 29 133
CAF40 56 513
SEC21 16 152
CUS2 38 272
YNL285W 51 756
MRPL10 38 170
WSC2 79 572
POP3 16 182
HCH1 24 72
ERG24 13 63
PRM1 126 1219
CAF120 286 2889
YNL277W-A 33 494
MET2 66 375
YNL276C 28 135
BOR1 84 442
GOR1 40 299
TOF1 65 407
SEC2 41 290
BNI1 61 379
ALP1 87 517
BSC4 70 975
LYP1 72 443
PIK1 7 14
YNL266W 10 46
IST1 20 147
PDR17 36 253
YIF1 9 97
POL2 14 141
ORC5 4 3
LTO1 17 87
ATX1 6 17
DSL1 40 180
SIP3 122 818
FOL1 38 142
GIS2 24 144
RTC4 36 101
TEX1 57 536
MRPL17 28 116
NRD1 50 273
RAD50 40 243
MPA43 62 321
RPA49 18 62
YNL247W 3 3
VPS75 27 192
CWC25 2 2
SUI1 0 0
SLA2 74 625
ATG2 139 1043
ZWF1 136 955
NAR1 83 856
LAP3 64 413
KEX2 68 431
YTP1 77 508
SIN4 34 168
YNL235C 30 208
YNL234W 60 449
BNI4 53 314
CSL4 11 42
PDR16 94 1105
ELA1 81 789
URE2 15 58
YNL228W 47 415
JJJ1 82 634
YNL226W 27 141
CNM67 9 15
SQS1 72 476
ATG4 47 169
SSU72 6 15
POP1 10 38
ADE12 2 1
ALG9 62 385
MGS1 78 625
YNL217W 63 488
RAP1 19 87
IES2 27 166
PEX17 23 153
RRG9 35 230
VID27 53 320
YNL211C 15 62
MER1 24 177
SSB2 45 195
YNL208W 37 157
RIO2 17 74
RTT106 80 495
YNL205C 24 169
SPS18 23 60
YNL203C 33 185
SPS19 94 784
PSY2 63 354
YNL200C 29 159
GCR2 39 208
YNL198C 28 145
WHI3 95 571
SLZ1 25 226
YNL195C 47 351
YNL194C 45 272
YNL193W 107 711
CHS1 57 309
DUG3 60 501
YNL190W 19 48
SRP1 2 1
KAR1 4 13
SWT21 34 242
UBP10 124 966
MRPL19 21 76
YNL184C 41 265
NPR1 64 359
IPI3 10 18
YNL181W 13 52
RHO5 14 46
YNL179C 34 308
RPS3 0 0
MRPL22 20 125
TDA7 57 268
NOP13 38 306
YNL174W 11 42
MDG1 56 389
APC1 33 186
YNL171C 5 23
YNL170W 17 53
PSD1 70 504
FMP41 51 298
SKO1 45 200
BNI5 42 186
YNL165W 58 433
IBD2 24 173
RIA1 42 189
YNL162W-A 7 31
RPL42A 23 100
CBK1 80 476
YGP1 71 465
ASI2 43 223
PGA1 13 52
IGO1 32 125
NSG2 24 128
CUZ1 32 123
YCK2 46 314
GIM3 23 252
INN1 16 47
RPC31 3 4
YNL150W 7 17
PGA2 5 8
ALF1 193 3619
LSM7 5 5
YNL146C-A 36 335
YNL146W 13 149
MFA2 9 33
YNL144C 84 755
YNL144W-A 6 34
YNL143C 44 397
MEP2 66 455
AAH1 53 336
YNL140C 28 120
THO2 49 198
YSF3 11 101
SRV2 10 35
NAM9 47 413
EAF7 88 782
FPR1 22 81
YNL134C 58 364
FYV6 40 214
KRE33 8 18
TOM22 7 17
CPT1 38 183
DGR1 14 69
NRK1 21 87
TEP1 55 301
FAR11 66 446
SPC98 15 79
ESBP6 76 467
NAF1 16 72
NMA111 93 537
YNL122C 9 97
TOM70 54 421
YNL120C 8 17
NCS2 29 140
DCP2 71 316
MLS1 190 1768
DMA2 96 972
YNL115C 76 401
YNL114C 17 81
RPC19 4 9
DBP2 65 539
CYB5 10 43
NOP15 0 0
YNL109W 12 48
YNL108C 41 332
YAF9 48 411
INP52 169 1423
RRT16 3 14
LEU4 150 1084
YNL103W-A 4 39
MET4 22 117
POL1 23 133
AVT4 64 402
MIC27 37 302
OCA1 32 213
RAS2 32 103
YNL097C-B 41 417
PHO23 87 625
YNL097W-A 11 49
RPS7B 22 128
YNL095C 64 436
APP1 68 317
YPT53 34 191
YNL092W 101 1015
NST1 105 895
RHO2 12 26
YNL089C 10 28
TOP2 14 25
TCB2 205 1873
SNN1 12 101
MKT1 71 481
END3 21 156
SAL1 39 141
PMS1 60 284
SWS2 17 60
EOS1 65 555
TPM1 2 4
NIS1 74 414
APJ1 62 477
MKS1 55 350
IMP4 3 3
MLF3 31 176
MSK1 77 600
RNH201 97 769
LAT1 58 290
TOM7 7 39
RPL16B 11 21
FKH2 103 678
YNL067W-A 38 241
YNL067W-B 24 197
RPL9B 16 133
SUN4 159 1671
AQR1 94 578
YDJ1 27 223
MTQ1 78 497
GCD10 54 428
NOP2 11 60
ARP5 63 351
YNL058C 29 141
YNL057W 13 29
OCA2 41 151
POR1 43 285
VAC7 58 431
MSG5 106 743
COX5A 19 178
COG5 35 188
YNL050C 30 224
SFB2 71 402
ALG11 17 49
SLM2 80 598
YNL046W 74 624
LAP2 101 690
YIP3 18 152
YNL043C 11 80
YNL042W-B 50 518
BOP3 96 556
COG6 74 549
YNL040W 65 368
BDP1 15 49
GPI15 9 37
IDH1 86 605
NCE103 105 930
YNL035C 89 833
YNL034W 59 345
YNL033W 6 49
SIW14 77 598
HHT2 28 241
HHF2 13 59
KTR5 129 1129
YNL028W 56 961
CRZ1 87 583
SAM50 55 312
SSN8 48 389
KSH1 2 3
YNL024C 90 754
FAP1 130 830
RCM1 83 627
HDA1 89 662
ARK1 118 881
YNL019C 3 6
YNL018C 86 571
YNL017C 86 1106
PUB1 65 485
PBI2 5 4
HEF3 169 1263
YNL013C 12 58
SPO1 151 959
YNL011C 94 576
YNL010W 67 681
IDP3 140 1154
ASI3 160 1140
SIS1 94 754
LST8 2 2
MRP7 124 893
HRB1 323 4406
PET8 130 1332
RLP7 17 81
DOM34 103 655
CIT1 147 1280
YNR001W-A 86 917
ATO2 311 5226
RPC34 14 120
YNR003W-A 0 0
SWM2 40 399
YNR005C 34 225
VPS27 115 793
ATG3 69 483
LRO1 239 2175
NRM1 68 580
CSE2 37 381
PRP2 53 299
URK1 109 846
PHO91 189 1585
YNR014W 128 1496
SMM1 168 2078
ACC1 3 12
TIM23 12 32
RCF2 120 1584
ARE2 115 809
ATP23 69 721
YNR021W 66 502
MRPL50 31 146
SNF12 24 141
MPP6 42 166
YNR025C 28 76
SEC12 20 170
BUD17 74 531
CPR8 58 494
YNR029C 49 309
ALG12 108 742
SSK2 166 1105
PPG1 58 425
HUB1 15 101
ABZ1 146 1117
SOL1 109 956
YNR034W-A 42 368
ARC35 18 67
MRPS12 31 199
RSM19 13 79
DBP6 22 91
ZRG17 64 392
YNR040W 71 595
COQ2 85 566
YNR042W 23 157
MVD1 3 5
AGA1 107 601
PET494 82 719
TRM112 2 1
FPK1 93 727
YNR048W 48 235
MSO1 62 429
LYS9 66 461
BRE5 46 328
POP2 54 329
NOG2 4 16
ESF2 21 152
HOL1 100 715
BIO5 142 1189
BIO4 283 4178
BIO3 119 1021
MNT4 106 628
FRE4 135 1077
YNR061C 26 149
YNR062C 22 151
YNR063W 65 506
YNR064C 59 726
YNR065C 94 623
YNR066C 59 398
DSE4 128 795
YNR068C 55 235
BSC5 61 366
PDR18 0 0
YNR071C 0 0
HXT17 5 29
YNR073C 0 0
AIF1 0 0
COS10 46 353
YNR075C-A 7 41
PAU6 0 0
YNR077C 3 11
YOL166W-A 12 86
YOL166C 4 13
AAD15 14 83
YOL164W-A 11 42
BDS1 133 1449
YOL163W 29 265
YOL162W 34 133
PAU20 9 67
YOL160W 13 95
YOL159C-A 18 64
YOL159C 35 246
ENB1 97 638
IMA2 38 223
HXT11 42 251
YOL155W-A 1 0
HPF1 74 295
ZPS1 30 146
FRE7 102 764
GRE2 26 120
YOL150C 8 31
DCP1 3 5
SPT20 36 279
PEX11 22 144
PSF3 1 0
CTR9 25 146
NOP8 24 108
RIB4 1 0
RRP40 1 0
PPM2 91 576
ARG8 3 8
CDC33 3 2
RTC1 103 657
BSC6 58 498
PFK27 24 98
MED7 13 45
YOL134C 18 243
HRT1 1 0
GAS4 95 565
YOL131W 25 138
ALR1 39 242
VPS68 32 222
YGK3 70 331
RPL25 0 0
MDH2 64 481
TRM13 69 616
TRM11 45 440
HRP1 4 10
SMF1 86 556
RPS19A 37 261
RPL18A 2 6
MCH4 95 721
YOL118C 41 280
RRI2 67 452
MSN1 36 243
PAP2 29 135
YOL114C 21 50
SKM1 68 377
MSB4 80 610
MDY2 38 458
SHR5 177 2051
ZEO1 1 0
INO4 23 132
YOL107W 47 345
YOL106W 22 99
WSC3 53 284
NDJ1 35 209
ITR2 61 440
TPT1 14 76
IZH4 19 68
PKH2 72 377
YOL099C 8 37
YOL098C 83 731
YOL097W-A 21 286
WRS1 6 25
COQ3 31 240
HMI1 72 437
RFC4 1 0
TRM10 27 174
YPQ1 44 218
SPO21 48 219
MSH2 71 441
HAL9 118 914
MPD2 20 102
DUF1 97 575
MHF1 25 259
ADH1 34 142
YOL085W-A 48 596
YOL085C 72 911
PHM7 154 1313
ATG34 57 311
YOL083C-A 2 6
ATG19 59 442
IRA2 266 2065
REX4 37 216
YOL079W 12 44
AVO1 51 382
ATP19 7 23
BRX1 7 22
MDM20 44 254
YOL075C 135 960
DSC2 51 296
THP1 26 102
SDH5 19 92
NBA1 42 273
NUF2 3 2
HST1 60 518
RTG1 30 143
RIB2 46 286
INP54 42 292
MET22 42 235
CRT10 151 1153
APM4 56 335
PRS5 88 838
MAM3 109 950
GPD2 121 1203
ARG1 4 34
YOL057W 117 971
GPM3 45 373
THI20 96 781
PSH1 76 632
AIM39 121 1034
DDR2 9 29
SPE2 155 1247
GAL11 54 265
YOL050C 10 30
GSH2 53 337
RRT8 51 384
LDS2 53 305
YOL046C 46 213
PSK2 116 708
PEX15 67 361
NTG2 58 458
NGL1 67 378
NOP12 64 545
RPS15 0 0
RPP2A 13 23
YOL038C-A 18 210
PRE6 6 9
YOL037C 26 243
YOL036W 99 719
YOL035C 30 168
SMC5 24 191
MSE1 63 316
OPI10 46 367
SIL1 71 513
GAS5 44 305
YOL029C 23 221
YAP7 23 96
MDM38 106 743
MIM1 36 231
LAG2 97 753
YOL024W 27 220
IFM1 96 773
TSR4 10 36
DIS3 28 141
TAT2 115 703
YOL019W-A 72 975
YOL019W 124 807
TLG2 54 289
ESC8 196 1377
CMK2 82 649
IRC10 70 729
YOL014W 6 9
YOL013W-B 14 66
YOL013W-A 52 1137
HRD1 118 1145
HTZ1 45 386
PLB3 167 1026
RCL1 15 119
MDM12 32 160
COQ10 65 551
CSI2 107 1352
TOP1 145 1128
RPB11 2 1
SIN3 191 1279
PFA4 111 670
IZH2 116 1077
PHO80 138 1139
RRP6 148 1008
ALG6 151 1043
YSP3 205 2005
UTP23 23 125
DNL4 268 1770
TSR3 107 966
SGT2 99 1118
SLG1 40 150
YOR008C-A 27 176
YOR008W-B 17 100
TIR4 47 284
TIR2 29 162
AUS1 296 2246
YOR011W-A 19 47
YOR012W 34 250
IRC11 33 314
RTS1 42 253
YOR015W 39 312
ERP4 62 539
PET127 168 1120
ROD1 85 526
YOR019W 147 1163
HSP10 14 62
YOR020W-A 21 76
SFM1 35 184
YOR022C 99 767
AHC1 96 762
YOR024W 88 1449
HST3 77 454
BUB3 103 1064
STI1 97 765
CIN5 40 156
YOR029W 35 308
DFG16 84 571
HMS1 89 562
YOR032W-A 36 427
EXO1 189 1369
AKR2 125 1043
YOR034C-A 61 689
SHE4 112 811
PEP12 23 94
CYC2 71 376
HIR2 84 416
CKB2 18 179
GLO4 100 764
YOR041C 31 250
CUE5 82 728
WHI2 126 874
IRC23 22 270
TOM6 8 51
DBP5 5 6
STD1 30 158
RAT1 13 41
RSB1 61 424
YOR050C 62 374
ETT1 36 219
TMC1 18 106
YOR053W 33 119
VHS3 105 655
YOR055W 30 215
NOB1 55 503
SGT1 37 211
ASE1 104 690
LPL1 63 466
SLD7 18 94
CKA2 41 393
YOR062C 91 737
RPL3 1 0
YNG1 34 187
CYT1 32 198
MSA1 67 439
ALG8 32 183
VPS5 67 406
VAM10 7 64
GYP1 54 298
NRT1 67 460
YOR072W 65 715
YOR072W-A 73 892
YOR072W-B 21 279
SGO1 57 388
CDC21 0 0
YOR073W-A 0 0
UFE1 1 0
SKI7 50 242
RTS2 46 518
BUD21 17 111
ATX2 36 279
DIA2 58 383
TGL5 96 652
YOR082C 30 197
WHI5 203 2017
LPX1 135 1754
OST3 68 435
TCB1 118 797
YVC1 56 316
VPS21 12 53
PTC5 64 409
TMA46 83 918
ECM3 82 634
YOR093C 114 772
ARF3 21 48
RKI1 5 25
RPS7A 14 76
YOR097C 34 238
NUP1 41 190
KTR1 89 1037
CRC1 87 606
RAS1 53 475
YOR102W 3 4
OST2 0 0
PIN2 26 156
YOR105W 8 49
VAM3 25 85
RGS2 106 751
LEU9 64 363
YOR108C-A 11 30
INP53 63 414
TFC7 35 168
YOR111W 26 91
CEX1 51 235
AZF1 48 275
YOR114W 24 252
TRS33 41 269
RPO31 4 8
RPT5 2 1
RTC5 64 356
RIO1 0 0
GCY1 44 187
YOR121C 21 71
PFY1 9 32
LEO1 62 455
UBP2 105 695
CAT5 23 131
IAH1 44 354
RGA1 68 386
ADE2 1597 67898
AFI1 105 431
ORT1 6 19
YOR131C 32 353
VPS17 50 324
EFT1 9 42
BAG7 77 760
IRC14 12 58
IDH2 26 118
SIA1 61 429
RUP1 123 986
YOR139C 21 93
SFL1 212 1686
ARP8 80 478
LSC1 34 160
THI80 14 60
ELG1 60 392
PNO1 2 1
YOR146W 1 0
MDM32 30 156
SPP2 19 102
SMP3 7 15
MRPL23 22 153
RPB2 0 0
YOR152C 11 25
PDR5 146 1113
SLP1 37 180
ISN1 43 234
NFI1 55 340
PUP1 3 3
PET123 34 207
SME1 0 0
MTR10 26 95
PNS1 71 585
YOR161W-A 2 5
YOR161W-B 10 49
YOR161C-C 20 178
YRR1 105 1209
DDP1 21 162
GET4 34 249
SEY1 76 674
SWT1 42 245
RPS28A 7 18
GLN4 2 1
YOR169C 3 7
YOR170W 1 0
LCB4 51 244
YRM1 73 524
DCS2 46 303
MED4 29 139
ALE1 53 306
HEM15 42 301
MPC54 61 475
GAC1 56 290
SYC1 21 100
DCI1 21 41
LAS17 45 219
RPS30B 18 62
FYV12 101 847
SER1 3 8
GSP2 38 190
YOR186W 53 468
YOR186C-A 37 333
TUF1 57 216
MSB1 73 416
IES4 10 24
SPR1 32 188
ULS1 97 546
THI72 61 517
YOR192C-C 1 0
PEX27 32 213
TOA1 1 0
SLK19 41 255
LIP5 39 203
MCA1 45 237
BFR1 21 78
YOR199W 43 418
YOR200W 28 180
MRM1 44 293
HIS3 44 368
YOR203W 47 273
DED1 6 12
GEP3 59 373
NOC2 13 54
RET1 2 1
PTP2 41 132
NPT1 59 427
RPB10 0 0
MGM1 58 268
STE4 60 396
SAS5 35 271
SPR2 35 229
AIM41 19 92
RUD3 32 166
RFC1 84 412
YOR218C 16 32
STE13 64 462
RCN2 27 112
MCT1 38 255
ODC2 83 604
DSC3 34 240
RPB8 2 7
YOR225W 34 325
ISU2 40 273
HER1 74 412
MCP1 29 145
WTM2 130 1447
WTM1 74 578
MKK1 66 587
YOR231C-A 5 17
MGE1 2 6
KIN4 74 501
RPL33B 17 104
IRC13 40 245
DFR1 12 65
HES1 23 152
YOR238W 36 421
ABP140 52 222
MET7 69 550
SSP2 36 184
PUS7 40 298
ESA1 16 67
DGA1 36 132
ENV9 71 418
SRL1 16 68
YOR248W 7 19
APC5 3 4
CLP1 1 0
TUM1 38 224
TMA16 21 152
NAT5 25 211
SEC63 10 69
OSW1 35 201
